experiment,rtl_commit,seed,build_store,bitstream_sha256,poll_count,poll_interval,pass,reason,reason_name,state_calibrate,instruction_address,calib_complete,bist_done,wrong_read_data,correct_read_data,idelay_data_taps,idelay_dqs_taps,notes
analyze-data-contradiction-retry-gate1,e1ae1e2,5,/nix/store/bdnwbvh32zycw8r01yxxbpwxcxxrakgi-ypcb-ddr3-bitstream-seed-5,a8860eea579961fb2177143d3ab453bafb0ea0bf8dca62f5e0cf75aa5e22530a,200,0.1,true,0,none,23,22,true,true,0,100663295,24/24/24/24/24/24/24/24/25/25/25/25/25/25/25/25,1/2,"Bounded ANALYZE_DATA contradiction retry rescues seed5 regression case; no calibration abort and full BIST pass."
