feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,22,7,970.0,1378.5,1730.0,978.0,1491.0,1957.0,112.5,-752.0,-987.0,0.649351,fail_higher,0.649351,0.298701,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,4,endpoint,22,7,989.0,1359.0,2331.0,1192.0,1537.0,1768.0,178.0,-1139.0,-779.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,22,7,193.0,374.0,624.0,273.0,517.0,691.0,143.0,-351.0,-498.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,22,7,1059.0,1432.5,1919.0,1210.0,1564.0,1965.0,131.5,-709.0,-906.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,22,7,970.0,1498.5,2003.0,1284.0,1618.0,1883.0,119.5,-719.0,-913.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_none__dqs1__value_ps,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,22,7,183.0,520.5,731.0,378.0,666.0,970.0,145.5,-353.0,-787.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
lane_spread__idelay_dqs_cntvaluein__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_dqs_cntvaluein,lane1,,,lane,22,7,183.0,520.5,731.0,378.0,666.0,970.0,145.5,-353.0,-787.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,22,7,973.0,1439.5,2155.0,1105.0,1549.0,1896.0,109.5,-1050.0,-923.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,22,7,146.0,353.5,706.0,316.0,423.0,617.0,69.5,-390.0,-471.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,4,endpoint,22,7,739.0,1228.0,1886.0,799.0,1399.0,1419.0,171.0,-1087.0,-680.0,0.633117,fail_higher,0.633117,0.266234,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,22,7,913.0,1333.5,1754.0,1021.0,1414.0,1738.0,80.5,-733.0,-825.0,0.62987,fail_higher,0.62987,0.25974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,22,7,873.0,1331.5,2038.0,848.0,1407.0,1896.0,75.5,-1190.0,-1023.0,0.62987,fail_higher,0.62987,0.25974,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_4__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,4,endpoint,22,7,1004.0,1222.5,1789.0,1154.0,1371.0,1644.0,148.5,-635.0,-640.0,0.623377,fail_higher,0.623377,0.246753,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,0,endpoint,22,7,1271.0,1633.5,2265.0,1458.0,1787.0,2187.0,153.5,-807.0,-916.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_3__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,22,7,210.0,423.0,625.0,178.0,482.0,783.0,59.0,-447.0,-573.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,22,7,1024.0,1636.0,2358.0,1184.0,2006.0,2161.0,370.0,-1174.0,-1137.0,0.607143,fail_higher,0.607143,0.214286,overlap,0.0
direct_max__dqs_iologic__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane1,dqs1,,endpoint,22,7,2121.0,2781.5,3884.0,2542.0,3015.0,3150.0,233.5,-1342.0,-1029.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
lane_spread__dqs_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane1,,,lane,22,7,2121.0,2781.5,3884.0,2542.0,3015.0,3150.0,233.5,-1342.0,-1029.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,0,endpoint,22,7,782.0,1332.5,1667.0,934.0,1495.0,1731.0,162.5,-733.0,-949.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,22,7,944.0,1703.5,2446.0,1279.0,2092.0,2256.0,388.5,-1167.0,-1312.0,0.600649,fail_higher,0.600649,0.201299,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,22,7,1271.0,1614.0,2170.0,1348.0,1800.0,2109.0,186.0,-822.0,-838.0,0.597403,fail_higher,0.597403,0.194805,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,22,7,1279.0,1619.5,2124.0,1465.0,1717.0,2069.0,97.5,-659.0,-790.0,0.594156,fail_higher,0.594156,0.188312,overlap,0.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq11,,endpoint,22,7,2223.0,2460.0,3805.0,2325.0,2714.0,2894.0,254.0,-1480.0,-671.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,22,7,953.0,1446.0,2236.0,1093.0,1580.0,1870.0,134.0,-1143.0,-917.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_3__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,3,endpoint,22,7,924.0,1769.5,2119.0,1549.0,1738.0,2118.0,-31.5,-570.0,-1194.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
direct_max__idelay_ld__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq14,,endpoint,22,7,1271.0,1572.5,1955.0,1312.0,1659.0,2036.0,86.5,-643.0,-765.0,0.587662,fail_higher,0.587662,0.175325,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,22,7,945.0,1374.5,2062.0,1009.0,1503.0,1820.0,128.5,-1053.0,-875.0,0.584416,fail_higher,0.584416,0.168831,overlap,0.0
direct_max__idelay_ld__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq11,,endpoint,22,7,1304.0,1501.0,1812.0,1208.0,1567.0,1945.0,66.0,-604.0,-641.0,0.577922,fail_higher,0.577922,0.155844,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,22,7,1128.0,1615.0,2384.0,1088.0,1866.0,2076.0,251.0,-1296.0,-948.0,0.574675,fail_higher,0.574675,0.149351,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,22,7,1082.0,1680.5,2388.0,1095.0,1924.0,2135.0,243.5,-1293.0,-1053.0,0.574675,fail_higher,0.574675,0.149351,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,22,7,985.0,1665.0,2108.0,1373.0,1687.0,2196.0,22.0,-735.0,-1211.0,0.571429,fail_higher,0.571429,0.142857,overlap,0.0
direct_max__idelay_ld__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq8,,endpoint,22,7,1269.0,1570.0,1889.0,1156.0,1554.0,2121.0,-16.0,-733.0,-852.0,0.568182,fail_higher,0.568182,0.136364,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,22,7,1082.0,1745.0,2101.0,1171.0,1606.0,2358.0,-139.0,-930.0,-1276.0,0.564935,fail_higher,0.564935,0.12987,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,3,endpoint,22,7,879.0,1511.0,1940.0,1070.0,1593.0,2125.0,82.0,-870.0,-1246.0,0.564935,fail_higher,0.564935,0.12987,overlap,0.0
direct_max__dq_iologic__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq15,,endpoint,22,7,1904.0,2416.0,3944.0,1942.0,2474.0,3052.0,58.0,-2002.0,-1148.0,0.564935,fail_higher,0.564935,0.12987,overlap,0.0
direct_max__idelay_ld__lane1__dq13__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq13,,endpoint,22,7,1159.0,1479.0,1843.0,1215.0,1527.0,2029.0,48.0,-628.0,-870.0,0.564935,fail_higher,0.564935,0.12987,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,0,endpoint,22,7,1115.0,1417.5,1820.0,1141.0,1447.0,1952.0,29.5,-679.0,-837.0,0.564935,fail_higher,0.564935,0.12987,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,0,endpoint,22,7,1110.0,1437.0,1904.0,1200.0,1452.0,2039.0,15.0,-704.0,-929.0,0.564935,fail_higher,0.564935,0.12987,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,22,7,1225.0,1697.5,2358.0,1190.0,1953.0,2049.0,255.5,-1168.0,-824.0,0.561688,fail_higher,0.561688,0.123377,overlap,0.0
lane_spread__idelay_ld__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane0,,,lane,22,7,220.0,361.5,705.0,232.0,385.0,501.0,23.5,-473.0,-281.0,0.561688,fail_higher,0.561688,0.123377,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,1,endpoint,22,7,722.0,1159.0,1636.0,1001.0,1210.0,1437.0,51.0,-635.0,-715.0,0.558442,fail_higher,0.558442,0.116883,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,22,7,887.0,1179.5,1643.0,975.0,1215.0,1718.0,35.5,-668.0,-831.0,0.558442,fail_higher,0.558442,0.116883,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,3,endpoint,22,7,944.0,1401.0,1828.0,1121.0,1284.0,1845.0,-117.0,-707.0,-901.0,0.551948,fail_higher,0.551948,0.103896,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,4,endpoint,22,7,827.0,1241.0,1973.0,711.0,1358.0,1504.0,117.0,-1262.0,-677.0,0.551948,fail_higher,0.551948,0.103896,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,1,endpoint,22,7,808.0,1185.5,1664.0,814.0,1302.0,1519.0,116.5,-850.0,-711.0,0.551948,fail_higher,0.551948,0.103896,overlap,0.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq6,,endpoint,22,7,1638.0,1952.0,4176.0,1738.0,2006.0,2473.0,54.0,-2438.0,-835.0,0.551948,fail_higher,0.551948,0.103896,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,3,endpoint,22,7,1200.0,1744.5,2286.0,1269.0,1791.0,2351.0,46.5,-1017.0,-1151.0,0.551948,fail_higher,0.551948,0.103896,overlap,0.0
direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq7,,endpoint,22,7,1695.0,2234.0,3805.0,1952.0,2355.0,2845.0,121.0,-1853.0,-1150.0,0.548701,fail_higher,0.548701,0.097403,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,22,7,873.0,1368.0,1980.0,1057.0,1355.0,1891.0,-13.0,-923.0,-1018.0,0.548701,fail_higher,0.548701,0.097403,overlap,0.0
direct_max__idelay_ld__lane1__dq12__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq12,,endpoint,22,7,1205.0,1610.5,2036.0,1248.0,1575.0,2118.0,-35.5,-788.0,-913.0,0.545455,fail_higher,0.545455,0.090909,overlap,0.0
direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dqs1,,endpoint,22,7,1146.0,1424.0,1963.0,1179.0,1473.0,1916.0,49.0,-784.0,-770.0,0.538961,fail_higher,0.538961,0.077922,overlap,0.0
lane_spread__dq_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dq_iologic,lane1,,,lane,22,7,2265.0,2694.0,4359.0,2345.0,2842.0,3513.0,148.0,-2014.0,-1248.0,0.532468,fail_higher,0.532468,0.064935,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,22,7,1174.0,1794.0,2193.0,1090.0,1697.0,2448.0,-97.0,-1103.0,-1274.0,0.532468,fail_higher,0.532468,0.064935,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,22,7,1264.0,1843.5,2283.0,1284.0,1789.0,2533.0,-54.5,-999.0,-1269.0,0.532468,fail_higher,0.532468,0.064935,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,4,endpoint,22,7,1182.0,1698.5,2453.0,1286.0,1861.0,2144.0,162.5,-1167.0,-962.0,0.529221,fail_higher,0.529221,0.058442,overlap,0.0
direct_max__dqs_iologic__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane0,dqs0,,endpoint,22,7,2555.0,3217.0,4275.0,2904.0,3315.0,3539.0,98.0,-1371.0,-984.0,0.525974,fail_higher,0.525974,0.051948,overlap,0.0
lane_spread__dqs_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane0,,,lane,22,7,2555.0,3217.0,4275.0,2904.0,3315.0,3539.0,98.0,-1371.0,-984.0,0.525974,fail_higher,0.525974,0.051948,overlap,0.0
direct_max__idelay_ld__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq3,,endpoint,22,7,1314.0,1479.0,2121.0,1376.0,1549.0,2009.0,70.0,-745.0,-695.0,0.525974,fail_higher,0.525974,0.051948,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,22,7,1069.0,1655.0,2246.0,1286.0,1720.0,2234.0,65.0,-960.0,-1165.0,0.525974,fail_higher,0.525974,0.051948,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,22,7,145.0,420.5,1067.0,250.0,445.0,554.0,24.5,-817.0,-409.0,0.525974,fail_higher,0.525974,0.051948,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,0,endpoint,22,7,1054.0,1384.5,2006.0,1067.0,1358.0,1957.0,-26.5,-939.0,-903.0,0.522727,fail_higher,0.522727,0.045455,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,0,endpoint,22,7,884.0,1139.0,1549.0,796.0,1128.0,1659.0,-11.0,-753.0,-775.0,0.522727,fail_higher,0.522727,0.045455,overlap,0.0
direct_max__dq_iologic__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq14,,endpoint,22,7,2234.0,2489.5,3421.0,2055.0,2575.0,3072.0,85.5,-1366.0,-838.0,0.519481,fail_higher,0.519481,0.038961,overlap,0.0
direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq4,,endpoint,22,7,1621.0,1973.5,4073.0,1575.0,1965.0,2844.0,-8.5,-2498.0,-1223.0,0.519481,fail_higher,0.519481,0.038961,overlap,0.0
direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq0,,endpoint,22,7,1154.0,1696.5,2178.0,1365.0,1708.0,2239.0,11.5,-813.0,-1085.0,0.516234,fail_higher,0.516234,0.032468,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,22,7,1018.0,1589.0,1899.0,1065.0,1355.0,2089.0,-234.0,-834.0,-1071.0,0.512987,fail_higher,0.512987,0.025974,overlap,0.0
direct_max__dq_iologic__lane1__dq13__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq13,,endpoint,22,7,2115.0,2417.5,3891.0,1960.0,2608.0,2816.0,190.5,-1931.0,-701.0,0.512987,fail_higher,0.512987,0.025974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,22,7,972.0,1462.5,1794.0,945.0,1417.0,1942.0,-45.5,-849.0,-970.0,0.512987,fail_higher,0.512987,0.025974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,1,endpoint,22,7,1065.0,1484.0,2029.0,939.0,1440.0,1929.0,-44.0,-1090.0,-864.0,0.512987,fail_higher,0.512987,0.025974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,3,endpoint,22,7,1190.0,1727.5,2378.0,944.0,1564.0,2282.0,-163.5,-1434.0,-1092.0,0.50974,fail_higher,0.50974,0.019481,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,3,endpoint,22,7,859.0,1408.0,1738.0,1036.0,1199.0,1792.0,-209.0,-702.0,-933.0,0.506494,fail_higher,0.506494,0.012987,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq7__ctrl_none__dq7__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq7,,dq7,22,7,135.0,681.0,1182.0,265.0,752.0,1100.0,71.0,-917.0,-965.0,0.506494,fail_higher,0.506494,0.012987,overlap,0.0
direct_max__idelay_ld__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq15,,endpoint,22,7,1024.0,1396.5,1712.0,1006.0,1422.0,1856.0,25.5,-706.0,-832.0,0.506494,fail_higher,0.506494,0.012987,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,22,7,1184.0,1621.0,2177.0,1348.0,1638.0,2023.0,17.0,-829.0,-839.0,0.506494,fail_higher,0.506494,0.012987,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,4,endpoint,22,7,1078.0,1461.0,2137.0,1179.0,1638.0,1848.0,177.0,-958.0,-770.0,0.503247,fail_higher,0.503247,0.006494,overlap,0.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq2,,endpoint,22,7,1634.0,1984.5,4083.0,1740.0,1904.0,2842.0,-80.5,-2343.0,-1208.0,0.503247,fail_higher,0.503247,0.006494,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,3,endpoint,22,7,961.0,1481.5,1850.0,949.0,1503.0,2032.0,21.5,-901.0,-1071.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,22,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,22,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,22,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
