feature_a,feature_b,n_pass,n_fail,auc_pair_score_fail_higher,auc_best,fail_minus_pass_median_score
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,22,7,0.753247,0.753247,258.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.753247,0.753247,246.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.753247,0.753247,228.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,22,7,0.753247,0.753247,221.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.753247,0.753247,164.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.753247,0.753247,153.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,22,7,0.75,0.75,270.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.75,0.75,236.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,7,0.746753,0.746753,672.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.746753,0.746753,397.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,22,7,0.746753,0.746753,386.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.746753,0.746753,372.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.746753,0.746753,354.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,22,7,0.746753,0.746753,317.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.746753,0.746753,295.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.746753,0.746753,256.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.746753,0.746753,244.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,22,7,0.746753,0.746753,232.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.746753,0.746753,186.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.743506,0.743506,338.5
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.743506,0.743506,338.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.743506,0.743506,327.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,22,7,0.74026,0.74026,460.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.74026,0.74026,418.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.74026,0.74026,371.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.74026,0.74026,364.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,7,0.74026,0.74026,360.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.74026,0.74026,356.5
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.74026,0.74026,343.5
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.74026,0.74026,343.5
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.74026,0.74026,316.5
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.74026,0.74026,316.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.74026,0.74026,263.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,22,7,0.74026,0.74026,251.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.74026,0.74026,241.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.74026,0.74026,235.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.737013,0.737013,428.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,22,7,0.733766,0.733766,616.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,7,0.733766,0.733766,506.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.733766,0.733766,484.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.733766,0.733766,468.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,22,7,0.733766,0.733766,442.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.733766,0.733766,431.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.733766,0.733766,421.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.733766,0.733766,407.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.733766,0.733766,405.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.733766,0.733766,293.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,22,7,0.733766,0.733766,292.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.733766,0.733766,264.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,22,7,0.733766,0.733766,240.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.733766,0.733766,208.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,7,0.733766,0.733766,160.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.730519,0.730519,148.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,22,7,0.727273,0.727273,489.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.727273,0.727273,474.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,449.0
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,449.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,429.5
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,429.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,22,7,0.727273,0.727273,426.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,375.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.727273,0.727273,293.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,287.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.727273,0.727273,280.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.727273,0.727273,269.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,262.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.727273,0.727273,255.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,22,7,0.727273,0.727273,115.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.724026,0.724026,362.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.724026,0.724026,361.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,22,7,0.720779,0.720779,596.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,22,7,0.720779,0.720779,541.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.720779,0.720779,510.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.720779,0.720779,360.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.720779,0.720779,357.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.720779,0.720779,324.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.720779,0.720779,317.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.720779,0.720779,239.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.720779,0.720779,234.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.720779,0.720779,229.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.720779,0.720779,224.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.714286,0.714286,496.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,7,0.714286,0.714286,443.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,22,7,0.714286,0.714286,443.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,22,7,0.714286,0.714286,416.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.714286,0.714286,385.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.714286,0.714286,295.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.714286,0.714286,292.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.714286,0.714286,214.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,22,7,0.714286,0.714286,209.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.714286,0.714286,203.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.714286,0.714286,177.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.714286,0.714286,173.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.711039,0.711039,367.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,22,7,0.707792,0.707792,473.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.707792,0.707792,395.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.707792,0.707792,381.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.707792,0.707792,322.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.707792,0.707792,318.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.707792,0.707792,316.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.707792,0.707792,268.5
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.707792,0.707792,262.5
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.707792,0.707792,262.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.707792,0.707792,232.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,22,7,0.707792,0.707792,219.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.707792,0.707792,93.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.701299,0.701299,659.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.701299,0.701299,634.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.701299,0.701299,505.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.701299,0.701299,477.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.701299,0.701299,441.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.701299,0.701299,432.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.701299,0.701299,379.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,22,7,0.701299,0.701299,372.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.701299,0.701299,317.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.701299,0.701299,272.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.701299,0.701299,249.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.701299,0.701299,189.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.701299,0.701299,164.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,22,7,0.698052,0.698052,241.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.694805,0.694805,507.5
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.694805,0.694805,485.5
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.694805,0.694805,485.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.694805,0.694805,404.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.694805,0.694805,374.5
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,22,7,0.694805,0.694805,249.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.694805,0.694805,225.5
