feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,2,dqs_vs_dq_bit,14,16,251.0,427.5,918.0,118.0,358.5,999.0,-69.0,-800.0,-748.0,0.348214,fail_lower,0.651786,-0.303571,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,4,dqs_vs_dq_bit,14,16,13.0,186.5,982.0,59.0,243.5,633.0,57.0,-923.0,-620.0,0.651786,fail_higher,0.651786,0.303571,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,2,dq_lane,14,16,154.0,334.5,666.0,178.0,283.0,551.0,-51.5,-488.0,-397.0,0.350446,fail_lower,0.649554,-0.299107,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,0,ld_vs_cntvaluein_dqs,14,16,-720.0,-110.0,891.0,-729.0,292.5,1149.0,402.5,-1620.0,-1869.0,0.647321,fail_higher,0.647321,0.294643,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,14,16,-613.0,-12.0,377.0,-1012.0,-275.0,1132.0,-263.0,-1389.0,-1745.0,0.352679,fail_lower,0.647321,-0.294643,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,14,16,-1118.0,-361.5,561.0,-732.0,-100.5,993.0,261.0,-1293.0,-2111.0,0.647321,fail_higher,0.647321,0.294643,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,14,16,-1213.0,-123.5,475.0,-520.0,35.0,459.0,158.5,-995.0,-1672.0,0.647321,fail_higher,0.647321,0.294643,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,14,16,-437.0,-129.5,615.0,-820.0,-248.5,505.0,-119.0,-1435.0,-942.0,0.352679,fail_lower,0.647321,-0.294643,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,14,16,-891.0,-279.0,796.0,-679.0,40.0,1077.0,319.0,-1475.0,-1968.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,3,dqs_vs_dq_bit,14,16,18.0,146.0,770.0,71.0,252.0,788.0,106.0,-699.0,-770.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
