feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,14,16,-384.0,170.5,566.0,-960.0,-23.5,1091.0,-194.0,-1526.0,-1475.0,0.410714,fail_lower,0.589286,-0.178571,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_0__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,0,dqs_vs_dq_lane,14,16,4.0,319.25,611.5,61.5,204.75,780.5,-114.5,-550.0,-776.5,0.410714,fail_lower,0.589286,-0.178571,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,3,dqs_vs_dq_bit,14,16,31.0,371.5,1005.0,24.0,278.5,1086.0,-93.0,-981.0,-1055.0,0.410714,fail_lower,0.589286,-0.178571,overlap,0.0
abs_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_bus_skew__value_ps,abs_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,,dqs_vs_dq_bus_skew,14,16,6.5,179.0,520.0,7.0,86.5,901.0,-92.5,-513.0,-894.5,0.410714,fail_lower,0.589286,-0.178571,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,14,16,29.0,385.5,965.0,15.0,395.5,850.0,10.0,-950.0,-821.0,0.410714,fail_lower,0.589286,-0.178571,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,2,dqs_vs_dq_bit,14,16,20.0,398.5,1308.0,50.0,325.5,607.0,-73.0,-1258.0,-587.0,0.412946,fail_lower,0.587054,-0.174107,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_3__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,3,dqs_vs_dq_lane,14,16,81.5,363.75,1003.0,18.0,318.5,991.5,-45.25,-985.0,-910.0,0.415179,fail_lower,0.584821,-0.169643,overlap,0.0
signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dq,14,16,-629.0,-265.5,-92.5,-589.0,-370.75,-12.5,-105.25,-496.5,-616.5,0.421875,fail_lower,0.578125,-0.15625,overlap,0.0
signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dqs,14,16,-508.0,-275.0,110.0,-508.0,-287.5,38.0,-12.5,-618.0,-546.0,0.421875,fail_lower,0.578125,-0.15625,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,4,dqs_vs_dq_bit,14,16,-639.0,0.5,261.0,-500.0,-161.0,635.0,-161.5,-761.0,-1274.0,0.424107,fail_lower,0.575893,-0.151786,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,0,dqs_vs_dq_bit,14,16,-316.0,100.5,751.0,-527.0,-56.0,711.0,-156.5,-1278.0,-1027.0,0.424107,fail_lower,0.575893,-0.151786,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,3,dqs_vs_dq_bit,14,16,-601.0,286.5,638.0,-679.0,231.0,1174.0,-55.5,-1317.0,-1775.0,0.424107,fail_lower,0.575893,-0.151786,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,0,ld_vs_cntvaluein_dqs,14,16,3.0,566.5,891.0,12.0,356.0,1149.0,-210.5,-879.0,-1146.0,0.428571,fail_lower,0.571429,-0.142857,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,14,16,-397.0,-66.5,288.0,-1020.0,-109.5,1125.0,-43.0,-1308.0,-1522.0,0.428571,fail_lower,0.571429,-0.142857,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,14,16,5.0,286.0,1213.0,8.0,328.0,520.0,42.0,-1205.0,-515.0,0.428571,fail_lower,0.571429,-0.142857,overlap,0.0
