experiment_id,seed,variant,bitstream,result_json,log,returncode,status
seed27_invalid_window_recovery,27,analyze-data-invalid-window-recovery,/nix/store/j4mvalyabh2df6vcav9qhff4mh7yxndy-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/analyze-data-invalid-window-recovery-gate1/seed27_invalid_window_recovery.json,artifacts/hardware/analyze-data-invalid-window-recovery-gate1/seed27_invalid_window_recovery.log,0,pass
seed3_invalid_window_recovery_control,3,analyze-data-invalid-window-recovery,/nix/store/zb1a1p10lhhsymcl49aax1nndd53whhn-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/analyze-data-invalid-window-recovery-gate1/seed3_invalid_window_recovery_control.json,artifacts/hardware/analyze-data-invalid-window-recovery-gate1/seed3_invalid_window_recovery_control.log,0,pass
seed23_invalid_window_recovery_control,23,analyze-data-invalid-window-recovery,/nix/store/k15lhn5kv5xasqd5swc8pn73wr45nngh-ypcb-ddr3-bitstream-seed-23/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/analyze-data-invalid-window-recovery-gate1/seed23_invalid_window_recovery_control.json,artifacts/hardware/analyze-data-invalid-window-recovery-gate1/seed23_invalid_window_recovery_control.log,2,fail
