sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
cntvaluein3-skew-locked-seed6,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,1,1054.0,1054.0,1054.0,1054.0,0.0,0.0
cntvaluein3-skew-locked-seed1,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1139.0,1139.0,1139.0,1139.0,0.0,0.0
cntvaluein3-skew-locked-seed11,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1735.0,1735.0,1735.0,1735.0,0.0,0.0
cntvaluein3-skew-locked-seed12-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1031.0,1031.0,1031.0,1031.0,0.0,0.0
cntvaluein3-skew-locked-seed16-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,802.0,802.0,802.0,802.0,0.0,0.0
cntvaluein3-skew-locked-seed20,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1266.0,1266.0,1266.0,1266.0,0.0,0.0
cntvaluein3-skew-locked-seed23-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1299.0,1299.0,1299.0,1299.0,0.0,0.0
cntvaluein3-skew-locked-seed27,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1398.0,1398.0,1398.0,1398.0,0.0,0.0
cntvaluein3-skew-locked-seed28-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1891.0,1891.0,1891.0,1891.0,0.0,0.0
cntvaluein3-skew-locked-seed30-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1307.0,1307.0,1307.0,1307.0,0.0,0.0
cntvaluein3-skew-locked-seed5,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1646.0,1646.0,1646.0,1646.0,0.0,0.0
cntvaluein3-skew-locked-seed6,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1363.0,1363.0,1363.0,1363.0,0.0,0.0
cntvaluein3-skew-locked-seed1,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1845.0,1845.0,1845.0,1845.0,0.0,0.0
cntvaluein3-skew-locked-seed11,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1595.0,1595.0,1595.0,1595.0,0.0,0.0
cntvaluein3-skew-locked-seed12-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,940.0,940.0,940.0,940.0,0.0,0.0
cntvaluein3-skew-locked-seed16-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,843.0,843.0,843.0,843.0,0.0,0.0
cntvaluein3-skew-locked-seed20,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1000.0,1000.0,1000.0,1000.0,0.0,0.0
cntvaluein3-skew-locked-seed23-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1103.0,1103.0,1103.0,1103.0,0.0,0.0
cntvaluein3-skew-locked-seed27,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1664.0,1664.0,1664.0,1664.0,0.0,0.0
cntvaluein3-skew-locked-seed28-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1597.0,1597.0,1597.0,1597.0,0.0,0.0
cntvaluein3-skew-locked-seed30-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1320.0,1320.0,1320.0,1320.0,0.0,0.0
cntvaluein3-skew-locked-seed5,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1550.0,1550.0,1550.0,1550.0,0.0,0.0
cntvaluein3-skew-locked-seed6,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1360.0,1360.0,1360.0,1360.0,0.0,0.0
cntvaluein3-skew-locked-seed1,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,2086.0,2086.0,2086.0,2086.0,0.0,0.0
cntvaluein3-skew-locked-seed11,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1605.0,1605.0,1605.0,1605.0,0.0,0.0
cntvaluein3-skew-locked-seed12-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1378.0,1378.0,1378.0,1378.0,0.0,0.0
cntvaluein3-skew-locked-seed16-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1368.0,1368.0,1368.0,1368.0,0.0,0.0
cntvaluein3-skew-locked-seed20,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1929.0,1929.0,1929.0,1929.0,0.0,0.0
cntvaluein3-skew-locked-seed23-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1368.0,1368.0,1368.0,1368.0,0.0,0.0
cntvaluein3-skew-locked-seed27,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1572.0,1572.0,1572.0,1572.0,0.0,0.0
cntvaluein3-skew-locked-seed28-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1952.0,1952.0,1952.0,1952.0,0.0,0.0
cntvaluein3-skew-locked-seed30-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1963.0,1963.0,1963.0,1963.0,0.0,0.0
cntvaluein3-skew-locked-seed5,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1526.0,1526.0,1526.0,1526.0,0.0,0.0
cntvaluein3-skew-locked-seed6,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1407.0,1407.0,1407.0,1407.0,0.0,0.0
cntvaluein3-skew-locked-seed1,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1488.0,1488.0,1488.0,1488.0,0.0,0.0
cntvaluein3-skew-locked-seed11,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1664.0,1664.0,1664.0,1664.0,0.0,0.0
cntvaluein3-skew-locked-seed12-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1154.0,1154.0,1154.0,1154.0,0.0,0.0
cntvaluein3-skew-locked-seed16-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,991.0,991.0,991.0,991.0,0.0,0.0
cntvaluein3-skew-locked-seed20,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1269.0,1269.0,1269.0,1269.0,0.0,0.0
cntvaluein3-skew-locked-seed23-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1049.0,1049.0,1049.0,1049.0,0.0,0.0
cntvaluein3-skew-locked-seed27,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1401.0,1401.0,1401.0,1401.0,0.0,0.0
cntvaluein3-skew-locked-seed28-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1774.0,1774.0,1774.0,1774.0,0.0,0.0
cntvaluein3-skew-locked-seed30-long-poll,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1490.0,1490.0,1490.0,1490.0,0.0,0.0
cntvaluein3-skew-locked-seed5,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1366.0,1366.0,1366.0,1366.0,0.0,0.0
cntvaluein3-skew-locked-seed6,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1434.0,1434.0,1434.0,1434.0,0.0,0.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,7065.0,6946.0,7065.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,6764.0,6645.0,6764.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,7485.0,7366.0,7485.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,6974.0,6855.0,6974.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,7050.0,6931.0,7050.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,7019.0,6900.0,7019.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,all,,,endpoint,2058,119.0,1110.0,1179.0,6735.0,6616.0,6735.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,6855.0,6736.0,6855.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,all,,,endpoint,2058,119.0,1110.0,1179.0,6389.0,6270.0,6389.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,6795.0,6676.0,6795.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,all,,,endpoint,2059,119.0,1110.0,1179.0,7050.0,6931.0,7050.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed27,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed28-long-poll,fail,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed30-long-poll,fail,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed5,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed6,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed1,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed11,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed12-long-poll,fail,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed16-long-poll,fail,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed20,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
cntvaluein3-skew-locked-seed23-long-poll,fail,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
