sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
baseline-no-lock-seed-30,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1268.0,1822.0,2095.0,2095.0,827.0,827.0
baseline-no-lock-seed-4,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1258.0,1559.0,2358.0,2358.0,1100.0,1100.0
baseline-no-lock-seed-5,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1483.0,1800.0,1924.0,1924.0,441.0,441.0
baseline-no-lock-seed-6,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1582.0,2012.0,2351.0,2351.0,769.0,769.0
baseline-no-lock-seed-7,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1715.0,1830.0,2177.0,2177.0,462.0,462.0
baseline-no-lock-seed-8,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1200.0,1656.0,1713.0,1713.0,513.0,513.0
baseline-no-lock-seed-9,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1184.0,1728.0,2036.0,2036.0,852.0,852.0
baseline-no-lock-seed-1,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1264.0,1485.0,1899.0,1899.0,635.0,635.0
baseline-no-lock-seed-10,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1355.0,1677.0,1927.0,1927.0,572.0,572.0
baseline-no-lock-seed-11,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1154.0,1284.0,1457.0,1457.0,303.0,303.0
baseline-no-lock-seed-12,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1225.0,1355.0,1804.0,1804.0,579.0,579.0
baseline-no-lock-seed-13,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1608.0,1743.0,2138.0,2138.0,530.0,530.0
baseline-no-lock-seed-14,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1453.0,1611.0,1921.0,1921.0,468.0,468.0
baseline-no-lock-seed-15,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1067.0,1338.0,1868.0,1868.0,801.0,801.0
baseline-no-lock-seed-16,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1315.0,1547.0,1866.0,1866.0,551.0,551.0
baseline-no-lock-seed-17,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1286.0,1720.0,2206.0,2206.0,920.0,920.0
baseline-no-lock-seed-18,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1368.0,1432.0,1661.0,1661.0,293.0,293.0
baseline-no-lock-seed-19,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1011.0,1133.0,1332.0,1332.0,321.0,321.0
baseline-no-lock-seed-2,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,999.0,1077.0,1705.0,1705.0,706.0,706.0
baseline-no-lock-seed-20,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1598.0,1807.0,1955.0,1955.0,357.0,357.0
baseline-no-lock-seed-21,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1067.0,1235.0,1383.0,1383.0,316.0,316.0
baseline-no-lock-seed-22,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1080.0,1498.0,2131.0,2131.0,1051.0,1051.0
baseline-no-lock-seed-23,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1210.0,1371.0,1628.0,1628.0,418.0,418.0
baseline-no-lock-seed-24,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1220.0,1360.0,1564.0,1564.0,344.0,344.0
baseline-no-lock-seed-25,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1059.0,1598.0,1817.0,1817.0,758.0,758.0
baseline-no-lock-seed-26,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1360.0,1521.0,1879.0,1879.0,519.0,519.0
baseline-no-lock-seed-27,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1600.0,1965.0,2042.0,2042.0,442.0,442.0
baseline-no-lock-seed-28,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1256.0,1572.0,1899.0,1899.0,643.0,643.0
baseline-no-lock-seed-29,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1111.0,1506.0,1735.0,1735.0,624.0,624.0
baseline-no-lock-seed-3,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1069.0,1764.0,2318.0,2318.0,1249.0,1249.0
baseline-no-lock-seed-30,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1286.0,1634.0,1919.0,1919.0,633.0,633.0
baseline-no-lock-seed-4,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1309.0,1386.0,2022.0,2022.0,713.0,713.0
baseline-no-lock-seed-5,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1263.0,1534.0,1713.0,1713.0,450.0,450.0
baseline-no-lock-seed-6,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1302.0,2089.0,2155.0,2155.0,853.0,853.0
baseline-no-lock-seed-7,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1481.0,1764.0,1886.0,1886.0,405.0,405.0
baseline-no-lock-seed-8,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1031.0,1409.0,1707.0,1707.0,676.0,676.0
baseline-no-lock-seed-9,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1059.0,1671.0,1838.0,1838.0,779.0,779.0
baseline-no-lock-seed-1,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1264.0,1820.0,2181.0,2181.0,917.0,917.0
baseline-no-lock-seed-10,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1636.0,1710.0,2065.0,2065.0,429.0,429.0
baseline-no-lock-seed-11,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1218.0,1416.0,1552.0,1552.0,334.0,334.0
baseline-no-lock-seed-12,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1307.0,1394.0,2042.0,2042.0,735.0,735.0
baseline-no-lock-seed-13,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1690.0,1993.0,2358.0,2358.0,668.0,668.0
baseline-no-lock-seed-14,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1399.0,1750.0,2141.0,2141.0,742.0,742.0
baseline-no-lock-seed-15,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1264.0,1699.0,2301.0,2301.0,1037.0,1037.0
baseline-no-lock-seed-16,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1009.0,1835.0,2190.0,2190.0,1181.0,1181.0
baseline-no-lock-seed-17,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1373.0,1927.0,2306.0,2306.0,933.0,933.0
baseline-no-lock-seed-18,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1396.0,1649.0,1875.0,1875.0,479.0,479.0
baseline-no-lock-seed-19,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1024.0,1335.0,1453.0,1453.0,429.0,429.0
baseline-no-lock-seed-2,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1184.0,1333.0,1845.0,1845.0,661.0,661.0
baseline-no-lock-seed-20,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1738.0,1940.0,2433.0,2433.0,695.0,695.0
baseline-no-lock-seed-21,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1248.0,1562.0,1838.0,1838.0,590.0,590.0
baseline-no-lock-seed-22,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1539.0,1853.0,2723.0,2723.0,1184.0,1184.0
baseline-no-lock-seed-23,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1422.0,1621.0,1789.0,1789.0,367.0,367.0
baseline-no-lock-seed-24,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1445.0,1616.0,1726.0,1726.0,281.0,281.0
baseline-no-lock-seed-25,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1338.0,1723.0,2042.0,2042.0,704.0,704.0
baseline-no-lock-seed-26,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1518.0,1674.0,2051.0,2051.0,533.0,533.0
baseline-no-lock-seed-27,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1809.0,2161.0,2473.0,2473.0,664.0,664.0
baseline-no-lock-seed-28,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1167.0,1718.0,2101.0,2101.0,934.0,934.0
baseline-no-lock-seed-29,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1383.0,1699.0,2180.0,2180.0,797.0,797.0
baseline-no-lock-seed-3,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1830.0,2082.0,2283.0,2283.0,453.0,453.0
baseline-no-lock-seed-30,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1264.0,1894.0,2094.0,2094.0,830.0,830.0
baseline-no-lock-seed-4,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1174.0,1519.0,2351.0,2351.0,1177.0,1177.0
baseline-no-lock-seed-5,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1656.0,1802.0,1896.0,1896.0,240.0,240.0
baseline-no-lock-seed-6,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1442.0,2006.0,2533.0,2533.0,1091.0,1091.0
baseline-no-lock-seed-7,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1682.0,1965.0,2200.0,2200.0,518.0,518.0
baseline-no-lock-seed-8,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1172.0,1628.0,1703.0,1703.0,531.0,531.0
baseline-no-lock-seed-9,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,5,1264.0,1815.0,2049.0,2049.0,785.0,785.0
baseline-no-lock-seed-1,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,5,1175.0,1620.0,1771.0,1771.0,596.0,596.0
baseline-no-lock-seed-10,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,5,1274.0,1526.0,2012.0,2012.0,738.0,738.0
baseline-no-lock-seed-11,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,5,1235.0,1294.0,1546.0,1546.0,311.0,311.0
baseline-no-lock-seed-12,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,5,1330.0,1376.0,1893.0,1893.0,563.0,563.0
baseline-no-lock-seed-13,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,5,1608.0,1786.0,2226.0,2226.0,618.0,618.0
