metric,family,lane,bit,control_bit,scope,fail_count,fail_min_ps,fail_median_ps,fail_max_ps,pass_count,pass_min_ps,pass_median_ps,pass_max_ps,robust_count,robust_min_ps,robust_median_ps,robust_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,robust_minus_fail_median_ps
direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,8,1185.0,1716.5,2234.0,22,1069.0,1655.0,2246.0,0,,,,61.5,-1061.0,
direct_max,idelay_data_cntvaluein,lane1,dq14,3,endpoint,8,1070.0,1572.5,2125.0,22,879.0,1511.0,1940.0,0,,,,61.5,-870.0,
direct_max,idelay_data_cntvaluein,lane1,dq8,2,endpoint,8,864.0,1432.0,2062.0,22,1146.0,1493.0,1916.0,0,,,,-61.0,-1052.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,2,endpoint,8,1328.0,1594.0,2246.0,22,1085.0,1654.0,2276.0,0,,,,-60.0,-948.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,8,132.0,351.0,478.0,22,147.0,410.0,697.0,0,,,,-59.0,-565.0,
direct_max,idelay_ld,lane0,dq5,,endpoint,8,1353.0,1610.0,1929.0,22,1381.0,1552.0,1860.0,0,,,,58.0,-507.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,2,endpoint,8,884.0,1256.0,1626.0,22,802.0,1199.5,1643.0,0,,,,56.5,-759.0,
direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,8,1093.0,1565.5,2023.0,22,1184.0,1621.0,2177.0,0,,,,-55.5,-1084.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,8,159.0,295.5,500.0,22,212.0,350.0,768.0,0,,,,-54.5,-609.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,1,endpoint,8,1098.0,1332.5,1756.0,22,883.0,1386.0,1917.0,0,,,,-53.5,-819.0,
