experiment_id,seed,variant,bitstream,result_json,log,returncode,status
baseline-seed-2,2,startup-state-gated-retry,/nix/store/3h6dwxjd1kfmhzidg9nw2hmhpx7n50in-ypcb-ddr3-bitstream-seed-2/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-2.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-2.log,0,pass
baseline-seed-3,3,startup-state-gated-retry,/nix/store/7c6pbj7k8gx8pb45j6aj02ydlnp31rpf-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-3.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-3.log,0,pass
baseline-seed-5,5,startup-state-gated-retry,/nix/store/yn1nvh5yiapbp6536pj45xsafz18pnrs-ypcb-ddr3-bitstream-seed-5/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-5.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-5.log,0,pass
baseline-seed-6,6,startup-state-gated-retry,/nix/store/9r74b91cqmhqg99kixmv6jbiqgz8zfnf-ypcb-ddr3-bitstream-seed-6/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-6.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-6.log,0,pass
baseline-seed-11,11,startup-state-gated-retry,/nix/store/a3s7mjz61sr1g22vmdh0xqm0iqnhfbxb-ypcb-ddr3-bitstream-seed-11/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-11.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-11.log,0,pass
baseline-seed-12,12,startup-state-gated-retry,/nix/store/q0jdk3qxib4bhi90jxjpsvx2q4mq5br7-ypcb-ddr3-bitstream-seed-12/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-12.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-12.log,0,pass
baseline-seed-16,16,startup-state-gated-retry,/nix/store/7a3582x4l3n53x6znv6194406qlpj57d-ypcb-ddr3-bitstream-seed-16/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-16.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-16.log,0,pass
baseline-seed-20,20,startup-state-gated-retry,/nix/store/n0cfwb839nsi77ljvqn6ydr8rciwpn8j-ypcb-ddr3-bitstream-seed-20/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-20.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-20.log,0,pass
baseline-seed-27,27,startup-state-gated-retry,/nix/store/m9plsjrf8hk6rp3wfnykb03pf7kbr4pq-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-27.json,artifacts/hardware/startup-gated-retry-heldout-gate3/baseline-seed-27.log,0,pass
