feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,6,1,795.0,995.5,1715.0,1090.0,1090.0,1090.0,94.5,-625.0,-295.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,0,endpoint,6,1,665.0,784.0,1656.0,865.0,865.0,865.0,81.0,-791.0,-200.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,6,1,883.0,1039.0,1774.0,1097.0,1097.0,1097.0,58.0,-677.0,-214.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,6,1,177.0,300.5,658.0,356.0,356.0,356.0,55.5,-302.0,-179.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,6,1,288.0,311.5,535.0,355.0,355.0,355.0,43.5,-180.0,-67.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,4,lane_control_bit,6,1,226.0,531.0,847.0,549.0,549.0,549.0,18.0,-298.0,-323.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq8,,endpoint,6,1,1707.0,2333.5,3052.0,2138.0,2138.0,2138.0,-195.5,-914.0,-431.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,6,1,179.0,331.0,638.0,312.0,312.0,312.0,-19.0,-326.0,-133.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,6,1,796.0,872.0,2062.0,856.0,856.0,856.0,-16.0,-1206.0,-60.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,6,1,1044.0,1131.0,1557.0,1146.0,1146.0,1146.0,15.0,-411.0,-102.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq7,,endpoint,6,1,1945.0,2283.0,2571.0,2296.0,2296.0,2296.0,13.0,-275.0,-351.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,6,1,888.0,956.5,2151.0,947.0,947.0,947.0,-9.5,-1204.0,-59.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq5,,endpoint,6,1,1218.0,1373.0,1475.0,1381.0,1381.0,1381.0,8.0,-94.0,-163.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq3,,endpoint,6,1,2121.0,2419.0,2723.0,2424.0,2424.0,2424.0,5.0,-299.0,-303.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,6,1,88.0,323.5,541.0,328.0,328.0,328.0,4.5,-213.0,-240.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,4,lane_control_bit,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane1__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane1__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
