sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
baseline-no-lock-seed-52,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-53,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-54,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-55,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-56,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-57,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-58,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-59,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-60,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-31,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-32,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-33,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-34,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-35,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-36,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-37,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-38,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-39,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-40,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-41,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-42,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-43,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-44,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-45,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-46,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-47,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-48,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-49,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-50,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-51,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-52,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-53,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-54,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-55,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-56,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-57,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-58,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-59,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-60,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-31,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-32,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-33,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-34,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-35,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-36,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-37,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-38,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-39,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-40,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-41,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-42,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-43,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-44,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-45,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-46,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-47,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-48,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-49,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-50,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-51,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-52,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-53,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-54,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-55,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-56,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-57,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-58,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-59,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-60,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
baseline-no-lock-seed-31,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-32,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-33,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-34,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-35,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-36,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-37,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-38,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-39,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-40,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-41,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-42,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-43,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-44,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-45,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-46,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-47,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-48,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-49,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-50,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-51,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-52,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-53,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-54,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-55,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-56,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-57,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-58,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-59,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-60,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
baseline-no-lock-seed-31,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1179.0,1904.0,2012.0,2012.0,2012.0
baseline-no-lock-seed-32,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1314.0,2049.0,2470.0,2470.0,2470.0
baseline-no-lock-seed-33,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1279.0,1815.0,2461.0,2461.0,2461.0
baseline-no-lock-seed-34,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1210.0,1875.0,2382.0,2382.0,2382.0
baseline-no-lock-seed-35,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1169.0,1815.0,1815.0,1815.0,1815.0
baseline-no-lock-seed-36,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1235.0,1807.0,2094.0,2094.0,2094.0
baseline-no-lock-seed-37,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1179.0,1875.0,2042.0,2042.0,2042.0
baseline-no-lock-seed-38,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1279.0,1845.0,1912.0,1912.0,1912.0
baseline-no-lock-seed-39,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1279.0,1784.0,1845.0,1845.0,1845.0
baseline-no-lock-seed-40,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1164.0,2115.0,2142.0,2142.0,2142.0
baseline-no-lock-seed-41,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1304.0,1815.0,1815.0,1815.0,1815.0
baseline-no-lock-seed-42,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1228.0,1904.0,1965.0,1965.0,1965.0
baseline-no-lock-seed-43,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1266.0,1695.0,1858.0,1858.0,1858.0
baseline-no-lock-seed-44,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1279.0,1904.0,2348.0,2348.0,2348.0
baseline-no-lock-seed-45,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1179.0,1934.0,2405.0,2405.0,2405.0
baseline-no-lock-seed-46,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1246.0,1995.0,1995.0,1995.0,1995.0
baseline-no-lock-seed-47,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1417.0,2207.0,2842.0,2842.0,2842.0
baseline-no-lock-seed-48,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1330.0,2115.0,2115.0,2115.0,2115.0
baseline-no-lock-seed-49,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1279.0,1995.0,2289.0,2289.0,2289.0
baseline-no-lock-seed-50,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1179.0,1815.0,2204.0,2204.0,2204.0
baseline-no-lock-seed-51,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1210.0,1815.0,2328.0,2328.0,2328.0
baseline-no-lock-seed-52,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1254.0,1754.0,2796.0,2796.0,2796.0
baseline-no-lock-seed-53,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1238.0,1842.0,2897.0,2897.0,2897.0
baseline-no-lock-seed-54,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1279.0,1934.0,1965.0,1965.0,1965.0
baseline-no-lock-seed-55,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1279.0,1875.0,1875.0,1875.0,1875.0
baseline-no-lock-seed-56,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1146.0,1825.0,2171.0,2171.0,2171.0
baseline-no-lock-seed-57,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1190.0,1725.0,1743.0,1743.0,1743.0
baseline-no-lock-seed-58,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1289.0,1995.0,3352.0,3352.0,3352.0
baseline-no-lock-seed-59,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,61,0.0,1399.0,2085.0,2256.0,2256.0,2256.0
baseline-no-lock-seed-60,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1253.0,1799.0,1896.0,1896.0,1896.0
baseline-no-lock-seed-31,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1314.0,1934.0,2302.0,2302.0,2302.0
baseline-no-lock-seed-32,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1297.0,2220.0,2474.0,2474.0,2474.0
baseline-no-lock-seed-33,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1179.0,1695.0,2487.0,2487.0,2487.0
baseline-no-lock-seed-34,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1289.0,1901.0,2349.0,2349.0,2349.0
baseline-no-lock-seed-35,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1179.0,1725.0,1754.0,1754.0,1754.0
baseline-no-lock-seed-36,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1246.0,1799.0,1894.0,1894.0,1894.0
baseline-no-lock-seed-37,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1425.0,2006.0,2089.0,2089.0,2089.0
baseline-no-lock-seed-38,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1279.0,1815.0,1875.0,1875.0,1875.0
baseline-no-lock-seed-39,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1279.0,1812.0,1904.0,1904.0,1904.0
baseline-no-lock-seed-40,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1294.0,1965.0,2144.0,2144.0,2144.0
baseline-no-lock-seed-41,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1279.0,1840.0,1953.0,1953.0,1953.0
baseline-no-lock-seed-42,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1314.0,1845.0,2105.0,2105.0,2105.0
baseline-no-lock-seed-43,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1314.0,1695.0,1904.0,1904.0,1904.0
baseline-no-lock-seed-44,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1340.0,1876.0,2433.0,2433.0,2433.0
baseline-no-lock-seed-45,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1345.0,1894.0,2292.0,2292.0,2292.0
baseline-no-lock-seed-46,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1314.0,1875.0,2079.0,2079.0,2079.0
baseline-no-lock-seed-47,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1419.0,1963.0,2760.0,2760.0,2760.0
baseline-no-lock-seed-48,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1406.0,1995.0,2301.0,2301.0,2301.0
baseline-no-lock-seed-49,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1279.0,2190.0,2338.0,2338.0,2338.0
baseline-no-lock-seed-50,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1417.0,1957.0,2289.0,2289.0,2289.0
baseline-no-lock-seed-51,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1284.0,1784.0,1942.0,1942.0,1942.0
baseline-no-lock-seed-52,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1279.0,1986.0,2881.0,2881.0,2881.0
baseline-no-lock-seed-53,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1526.0,2088.0,2720.0,2720.0,2720.0
baseline-no-lock-seed-54,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1317.0,1891.0,2153.0,2153.0,2153.0
baseline-no-lock-seed-55,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1358.0,1909.0,2176.0,2176.0,2176.0
baseline-no-lock-seed-56,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1284.0,1636.0,2233.0,2233.0,2233.0
baseline-no-lock-seed-57,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1274.0,1769.0,1858.0,1858.0,1858.0
baseline-no-lock-seed-58,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1314.0,2076.0,3437.0,3437.0,3437.0
baseline-no-lock-seed-59,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1524.0,2219.0,2315.0,2315.0,2315.0
baseline-no-lock-seed-60,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1202.0,1794.0,2285.0,2285.0,2285.0
baseline-no-lock-seed-31,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1118.0,1875.0,2338.0,2338.0,2338.0
baseline-no-lock-seed-32,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1179.0,2009.0,2592.0,2592.0,2592.0
baseline-no-lock-seed-33,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1018.0,1769.0,2503.0,2503.0,2503.0
baseline-no-lock-seed-34,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1177.0,1875.0,2345.0,2345.0,2345.0
baseline-no-lock-seed-35,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,949.0,1695.0,2078.0,2078.0,2078.0
baseline-no-lock-seed-36,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1177.0,1616.0,1990.0,1990.0,1990.0
baseline-no-lock-seed-37,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1241.0,1815.0,2108.0,2108.0,2108.0
baseline-no-lock-seed-38,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1019.0,1754.0,1815.0,1815.0,1815.0
baseline-no-lock-seed-39,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1085.0,1695.0,1907.0,1907.0,1907.0
baseline-no-lock-seed-40,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1161.0,1934.0,1965.0,1965.0,1965.0
baseline-no-lock-seed-41,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1200.0,1784.0,1901.0,1901.0,1901.0
baseline-no-lock-seed-42,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1006.0,1784.0,1889.0,1889.0,1889.0
baseline-no-lock-seed-43,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,852.0,1577.0,1629.0,1629.0,1629.0
baseline-no-lock-seed-44,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1008.0,1815.0,2536.0,2536.0,2536.0
baseline-no-lock-seed-45,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,998.0,1815.0,2463.0,2463.0,2463.0
baseline-no-lock-seed-46,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1088.0,1845.0,1845.0,1845.0,1845.0
baseline-no-lock-seed-47,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1250.0,1827.0,2532.0,2532.0,2532.0
baseline-no-lock-seed-48,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1169.0,1934.0,1965.0,1965.0,1965.0
baseline-no-lock-seed-49,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1059.0,1904.0,1934.0,1934.0,1934.0
baseline-no-lock-seed-50,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,964.0,1725.0,2062.0,2062.0,2062.0
baseline-no-lock-seed-51,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1059.0,1725.0,2506.0,2506.0,2506.0
baseline-no-lock-seed-52,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,935.0,1634.0,3052.0,3052.0,3052.0
baseline-no-lock-seed-53,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1223.0,1840.0,3144.0,3144.0,3144.0
baseline-no-lock-seed-54,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1138.0,1754.0,1784.0,1784.0,1784.0
baseline-no-lock-seed-55,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1139.0,1784.0,1815.0,1815.0,1815.0
baseline-no-lock-seed-56,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,971.0,1613.0,1965.0,1965.0,1965.0
baseline-no-lock-seed-57,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,907.0,1695.0,1764.0,1764.0,1764.0
baseline-no-lock-seed-58,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1044.0,1875.0,3530.0,3530.0,3530.0
baseline-no-lock-seed-59,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1179.0,1904.0,2269.0,2269.0,2269.0
baseline-no-lock-seed-60,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,943.0,1810.0,2019.0,2019.0,2019.0
baseline-no-lock-seed-31,fail,direct_max,dq_iologic,lane0,dq3,,endpoint,57,0.0,1179.0,2035.0,2148.0,2148.0,2148.0
baseline-no-lock-seed-32,fail,direct_max,dq_iologic,lane0,dq3,,endpoint,57,0.0,1248.0,2750.0,2809.0,2809.0,2809.0
baseline-no-lock-seed-33,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,57,0.0,1345.0,1620.0,2486.0,2486.0,2486.0
