metric,family,lane,bit,control_bit,scope,fail_count,fail_min_ps,fail_median_ps,fail_max_ps,pass_count,pass_min_ps,pass_median_ps,pass_max_ps,robust_count,robust_min_ps,robust_median_ps,robust_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,robust_minus_fail_median_ps
direct_max,idelay_data_cntvaluein,lane1,dq13,2,endpoint,1,1544.0,1544.0,1544.0,2,1896.0,1946.0,1996.0,0,,,,-402.0,-452.0,
cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,1,451.0,451.0,451.0,2,731.0,849.5,968.0,0,,,,-398.5,-517.0,
lane_spread,idelay_dqs_cntvaluein,lane1,,,lane,1,451.0,451.0,451.0,2,731.0,849.5,968.0,0,,,,-398.5,-517.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,3,endpoint,1,1652.0,1652.0,1652.0,2,1194.0,1254.5,1315.0,0,,,,397.5,337.0,
direct_max,dq_iologic,lane1,dq14,,endpoint,1,2269.0,2269.0,2269.0,2,2348.0,2665.0,2982.0,0,,,,-396.0,-713.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,1,479.0,479.0,479.0,2,459.0,867.5,1276.0,0,,,,-388.5,-797.0,
direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,1,1713.0,1713.0,1713.0,2,1917.0,2100.0,2283.0,0,,,,-387.0,-570.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,1,endpoint,1,1190.0,1190.0,1190.0,2,1514.0,1575.0,1636.0,0,,,,-385.0,-446.0,
direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,1,1847.0,1847.0,1847.0,2,2180.0,2222.5,2265.0,0,,,,-375.5,-418.0,
direct_max,dq_iologic,lane1,dq9,,endpoint,1,1929.0,1929.0,1929.0,2,1998.0,2296.5,2595.0,0,,,,-367.5,-666.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,2,endpoint,1,1228.0,1228.0,1228.0,2,1542.0,1592.5,1643.0,0,,,,-364.5,-415.0,
direct_max,idelay_data_cntvaluein,lane1,dq9,1,endpoint,1,1271.0,1271.0,1271.0,2,1600.0,1632.0,1664.0,0,,,,-361.0,-393.0,
direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,1,1468.0,1468.0,1468.0,2,1820.0,1828.5,1837.0,0,,,,-360.5,-369.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq12,,dq12,1,429.0,429.0,429.0,2,526.0,786.5,1047.0,0,,,,-357.5,-618.0,
direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,1,1715.0,1715.0,1715.0,2,1815.0,2066.5,2318.0,0,,,,-351.5,-603.0,
direct_max,idelay_ld,lane0,dqs0,,endpoint,1,2055.0,2055.0,2055.0,2,1370.0,1708.0,2046.0,0,,,,347.0,9.0,
direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,1,1735.0,1735.0,1735.0,2,2042.0,2073.5,2105.0,0,,,,-338.5,-370.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,1,1761.0,1761.0,1761.0,2,1978.0,2097.0,2216.0,0,,,,-336.0,-455.0,
direct_max,idelay_dqs_cntvaluein,lane1,dqs1,3,endpoint,1,1368.0,1368.0,1368.0,2,1598.0,1703.5,1809.0,0,,,,-335.5,-441.0,
direct_max,dq_iologic,lane1,dq8,,endpoint,1,2417.0,2417.0,2417.0,2,2358.0,2749.5,3141.0,0,,,,-332.5,-724.0,
lane_spread,idelay_data_cntvaluein,lane1,,,lane,1,658.0,658.0,658.0,2,848.0,989.5,1131.0,0,,,,-331.5,-473.0,
direct_max,dq_iologic,lane0,dq3,,endpoint,1,2127.0,2127.0,2127.0,2,2430.0,2458.0,2486.0,0,,,,-331.0,-359.0,
direct_max,idelay_data_cntvaluein,lane1,dq11,1,endpoint,1,1328.0,1328.0,1328.0,2,1641.0,1659.0,1677.0,0,,,,-331.0,-349.0,
direct_max,idelay_data_cntvaluein,lane0,dq6,4,endpoint,1,1550.0,1550.0,1550.0,2,1822.0,1877.0,1932.0,0,,,,-327.0,-382.0,
direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,1,1588.0,1588.0,1588.0,2,1815.0,1910.5,2006.0,0,,,,-322.5,-418.0,
direct_max,dq_iologic,lane1,dq12,,endpoint,1,2236.0,2236.0,2236.0,2,2239.0,2552.0,2865.0,0,,,,-316.0,-629.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,1,229.0,229.0,229.0,2,472.0,543.0,614.0,0,,,,-314.0,-385.0,
direct_max,idelay_ld,lane1,dq15,,endpoint,1,1277.0,1277.0,1277.0,2,1460.0,1586.0,1712.0,0,,,,-309.0,-435.0,
direct_max,idelay_data_cntvaluein,lane0,dq2,3,endpoint,1,1797.0,1797.0,1797.0,2,1925.0,2105.5,2286.0,0,,,,-308.5,-489.0,
