sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-baseline,pass,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-baseline,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-baseline,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-baseline,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
exact-abort-seed3-baseline,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1340.0,2016.0,2183.0,2183.0,2183.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq0,,endpoint,55,0.0,1370.0,1861.0,2342.0,2342.0,2342.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,59,0.0,1312.0,1805.0,2256.0,2256.0,2256.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1314.0,2002.0,2130.0,2130.0,2130.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1389.0,2184.0,2342.0,2342.0,2342.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1419.0,2023.0,2190.0,2190.0,2190.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,55,0.0,1213.0,1965.0,2069.0,2069.0,2069.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq2,,endpoint,55,0.0,1279.0,2115.0,2365.0,2365.0,2365.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,55,0.0,1179.0,1901.0,2082.0,2082.0,2082.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,55,0.0,1036.0,1950.0,2430.0,2430.0,2430.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq3,,endpoint,55,0.0,1304.0,1940.0,2127.0,2127.0,2127.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,55,0.0,1179.0,2163.0,2486.0,2486.0,2486.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq4,,endpoint,55,0.0,1179.0,1995.0,2130.0,2130.0,2130.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq4,,endpoint,55,0.0,1314.0,1947.0,2338.0,2338.0,2338.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq4,,endpoint,55,0.0,1215.0,2029.0,2335.0,2335.0,2335.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq5,,endpoint,57,0.0,1263.0,1904.0,1985.0,1985.0,1985.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq5,,endpoint,57,0.0,1353.0,1970.0,2394.0,2394.0,2394.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq5,,endpoint,57,0.0,1179.0,2032.0,2220.0,2220.0,2220.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq6,,endpoint,55,0.0,1279.0,1965.0,2025.0,2025.0,2025.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq6,,endpoint,55,0.0,1314.0,2082.0,2414.0,2414.0,2414.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq6,,endpoint,55,0.0,1279.0,1942.0,2482.0,2482.0,2482.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane0,dq7,,endpoint,55,0.0,1498.0,2025.0,2107.0,2107.0,2107.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane0,dq7,,endpoint,55,0.0,1424.0,2019.0,2499.0,2499.0,2499.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane0,dq7,,endpoint,55,0.0,1286.0,1789.0,2565.0,2565.0,2565.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq10,,endpoint,61,0.0,1771.0,2835.0,3319.0,3319.0,3319.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq10,,endpoint,60,0.0,1406.5,1888.0,2420.0,2420.0,2420.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq10,,endpoint,59,0.0,1378.0,1873.0,2039.0,2039.0,2039.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq11,,endpoint,58,0.0,1533.0,2744.0,2744.0,2744.0,2744.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq11,,endpoint,57,0.0,1304.0,1725.0,2394.0,2394.0,2394.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq11,,endpoint,59,0.0,1218.0,2005.0,2233.0,2233.0,2233.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq12,,endpoint,57,0.0,1587.0,2714.0,2865.0,2865.0,2865.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq12,,endpoint,58,0.0,1438.0,1975.0,2236.0,2236.0,2236.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq12,,endpoint,57,0.0,1215.0,1970.0,2239.0,2239.0,2239.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq13,,endpoint,58,0.0,1537.0,2684.0,2744.0,2744.0,2744.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq13,,endpoint,59,0.0,1292.0,2066.0,2259.0,2259.0,2259.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq13,,endpoint,58,0.0,1179.0,1983.0,2056.0,2056.0,2056.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq14,,endpoint,57,0.0,1536.0,2714.0,2982.0,2982.0,2982.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq14,,endpoint,58,0.0,1514.0,1955.0,2269.0,2269.0,2269.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq14,,endpoint,61,0.0,1240.0,1909.0,2348.0,2348.0,2348.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq15,,endpoint,55,0.0,1421.0,2384.0,2476.0,2476.0,2476.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq15,,endpoint,55,0.0,1279.0,1904.0,2374.0,2374.0,2374.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq15,,endpoint,55,0.0,1029.0,2046.0,2167.0,2167.0,2167.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq8,,endpoint,55,0.0,1684.0,2654.0,3141.0,3141.0,3141.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq8,,endpoint,55,0.0,1544.0,2164.0,2417.0,2417.0,2417.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq8,,endpoint,55,0.0,1304.0,1763.0,2358.0,2358.0,2358.0
exact-abort-seed3-baseline,pass,direct_max,dq_iologic,lane1,dq9,,endpoint,56,0.0,1386.0,2505.0,2595.0,2595.0,2595.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dq_iologic,lane1,dq9,,endpoint,56,0.0,1225.5,1764.0,1929.0,1929.0,1929.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dq_iologic,lane1,dq9,,endpoint,56,0.0,1218.5,1595.0,1998.0,1998.0,1998.0
exact-abort-seed3-baseline,pass,direct_max,dqs_iologic,lane0,dqs0,,endpoint,48,0.0,1593.5,3269.0,3329.0,3329.0,3329.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dqs_iologic,lane0,dqs0,,endpoint,48,0.0,1434.0,2773.0,2880.0,2880.0,2880.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dqs_iologic,lane0,dqs0,,endpoint,48,0.0,1625.0,2835.0,3944.0,3944.0,3944.0
exact-abort-seed3-baseline,pass,direct_max,dqs_iologic,lane1,dqs1,,endpoint,48,0.0,1279.0,2940.0,3015.0,3015.0,3015.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,dqs_iologic,lane1,dqs1,,endpoint,48,0.0,1118.0,2609.0,2609.0,2609.0,2609.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,dqs_iologic,lane1,dqs1,,endpoint,48,0.0,1179.0,3404.0,3615.0,3615.0,3615.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,1,2049.0,2049.0,2049.0,2049.0,0.0,2049.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,1,1449.0,1449.0,1449.0,1449.0,0.0,1449.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,1,1950.0,1950.0,1950.0,1950.0,0.0,1950.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,1,2066.0,2066.0,2066.0,2066.0,0.0,2066.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,1,1654.0,1654.0,1654.0,1654.0,0.0,1654.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,1,2098.0,2098.0,2098.0,2098.0,0.0,2098.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,1,2217.0,2217.0,2217.0,2217.0,0.0,2217.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,1,1939.0,1939.0,1939.0,1939.0,0.0,1939.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,1,2144.0,2144.0,2144.0,2144.0,0.0,2144.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,1,2101.0,2101.0,2101.0,2101.0,0.0,2101.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,1,1937.0,1937.0,1937.0,1937.0,0.0,1937.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,1,1751.0,1751.0,1751.0,1751.0,0.0,1751.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,1,1654.0,1654.0,1654.0,1654.0,0.0,1654.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,1,1700.0,1700.0,1700.0,1700.0,0.0,1700.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,1,2006.0,2006.0,2006.0,2006.0,0.0,2006.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,1,2108.0,2108.0,2108.0,2108.0,0.0,2108.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,1,1350.0,1350.0,1350.0,1350.0,0.0,1350.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,1,2051.0,2051.0,2051.0,2051.0,0.0,2051.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,1,2042.0,2042.0,2042.0,2042.0,0.0,2042.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,1,1735.0,1735.0,1735.0,1735.0,0.0,1735.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,1,2105.0,2105.0,2105.0,2105.0,0.0,2105.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,1,2309.0,2309.0,2309.0,2309.0,0.0,2309.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,1,1945.0,1945.0,1945.0,1945.0,0.0,1945.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,1,2088.0,2088.0,2088.0,2088.0,0.0,2088.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,1,2193.0,2193.0,2193.0,2193.0,0.0,2193.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,1,1940.0,1940.0,1940.0,1940.0,0.0,1940.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,1,1832.0,1832.0,1832.0,1832.0,0.0,1832.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,1,1741.0,1741.0,1741.0,1741.0,0.0,1741.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,1,1708.0,1708.0,1708.0,1708.0,0.0,1708.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,1,2092.0,2092.0,2092.0,2092.0,0.0,2092.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,1,2154.0,2154.0,2154.0,2154.0,0.0,2154.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,1,1335.0,1335.0,1335.0,1335.0,0.0,1335.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,1,2144.0,2144.0,2144.0,2144.0,0.0,2144.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,1,2073.0,2073.0,2073.0,2073.0,0.0,2073.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,1,1828.0,1828.0,1828.0,1828.0,0.0,1828.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,1,2039.0,2039.0,2039.0,2039.0,0.0,2039.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,1,2177.0,2177.0,2177.0,2177.0,0.0,2177.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,1,1937.0,1937.0,1937.0,1937.0,0.0,1937.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,1,2181.0,2181.0,2181.0,2181.0,0.0,2181.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,3,endpoint,1,2286.0,2286.0,2286.0,2286.0,0.0,2286.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq2,3,endpoint,1,1797.0,1797.0,1797.0,1797.0,0.0,1797.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,3,endpoint,1,1925.0,1925.0,1925.0,1925.0,0.0,1925.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,1,1837.0,1837.0,1837.0,1837.0,0.0,1837.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,1,1468.0,1468.0,1468.0,1468.0,0.0,1468.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,1,1820.0,1820.0,1820.0,1820.0,0.0,1820.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,1,1741.0,1741.0,1741.0,1741.0,0.0,1741.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,1,1557.0,1557.0,1557.0,1557.0,0.0,1557.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,1,1876.0,1876.0,1876.0,1876.0,0.0,1876.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,1,1945.0,1945.0,1945.0,1945.0,0.0,1945.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,1,1503.0,1503.0,1503.0,1503.0,0.0,1503.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,1,2000.0,2000.0,2000.0,2000.0,0.0,2000.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,1,2318.0,2318.0,2318.0,2318.0,0.0,2318.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,1,1715.0,1715.0,1715.0,1715.0,0.0,1715.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,1,1815.0,1815.0,1815.0,1815.0,0.0,1815.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,1,1764.0,1764.0,1764.0,1764.0,0.0,1764.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,1,1850.0,1850.0,1850.0,1850.0,0.0,1850.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,1,1552.0,1552.0,1552.0,1552.0,0.0,1552.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,1,1069.0,1069.0,1069.0,1069.0,0.0,1069.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,1,1409.0,1409.0,1409.0,1409.0,0.0,1409.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,1,1848.0,1848.0,1848.0,1848.0,0.0,1848.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,1,1881.0,1881.0,1881.0,1881.0,0.0,1881.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,1,1356.0,1356.0,1356.0,1356.0,0.0,1356.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,1,2082.0,2082.0,2082.0,2082.0,0.0,2082.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,1,2082.0,2082.0,2082.0,2082.0,0.0,2082.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,1,1827.0,1827.0,1827.0,1827.0,0.0,1827.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,1,2138.0,2138.0,2138.0,2138.0,0.0,2138.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,1,2265.0,2265.0,2265.0,2265.0,0.0,2265.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,1,1847.0,1847.0,1847.0,1847.0,0.0,1847.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,1,2180.0,2180.0,2180.0,2180.0,0.0,2180.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,1,2283.0,2283.0,2283.0,2283.0,0.0,2283.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,1,1713.0,1713.0,1713.0,1713.0,0.0,1713.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,1,1917.0,1917.0,1917.0,1917.0,0.0,1917.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,1,1830.0,1830.0,1830.0,1830.0,0.0,1830.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,1,1794.0,1794.0,1794.0,1794.0,0.0,1794.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,1,1901.0,1901.0,1901.0,1901.0,0.0,1901.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,1,1800.0,1800.0,1800.0,1800.0,0.0,1800.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,1,1531.0,1531.0,1531.0,1531.0,0.0,1531.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,1,1789.0,1789.0,1789.0,1789.0,0.0,1789.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,1,1815.0,1815.0,1815.0,1815.0,0.0,1815.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,1,1588.0,1588.0,1588.0,1588.0,0.0,1588.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,1,2006.0,2006.0,2006.0,2006.0,0.0,2006.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,1,2401.0,2401.0,2401.0,2401.0,0.0,2401.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,1,1672.0,1672.0,1672.0,1672.0,0.0,1672.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,1,1906.0,1906.0,1906.0,1906.0,0.0,1906.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,3,endpoint,1,1850.0,1850.0,1850.0,1850.0,0.0,1850.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq5,3,endpoint,1,1942.0,1942.0,1942.0,1942.0,0.0,1942.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,3,endpoint,1,1547.0,1547.0,1547.0,1547.0,0.0,1547.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,1,1125.0,1125.0,1125.0,1125.0,0.0,1125.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,1,1463.0,1463.0,1463.0,1463.0,0.0,1463.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,1,1761.0,1761.0,1761.0,1761.0,0.0,1761.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,1,2059.0,2059.0,2059.0,2059.0,0.0,2059.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,1,1338.0,1338.0,1338.0,1338.0,0.0,1338.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,1,1909.0,1909.0,1909.0,1909.0,0.0,1909.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,1,endpoint,1,2167.0,2167.0,2167.0,2167.0,0.0,2167.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq6,1,endpoint,1,1922.0,1922.0,1922.0,1922.0,0.0,1922.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,1,endpoint,1,1968.0,1968.0,1968.0,1968.0,0.0,1968.0
exact-abort-seed3-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,2,endpoint,1,2342.0,2342.0,2342.0,2342.0,0.0,2342.0
exact-abort-seed3-idelay-control-full-locked,fail,direct_max,idelay_data_cntvaluein,lane0,dq6,2,endpoint,1,1794.0,1794.0,1794.0,1794.0,0.0,1794.0
exact-abort-seed3-idelay-control-locked,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,2,endpoint,1,2275.0,2275.0,2275.0,2275.0,0.0,2275.0
