experiment_id,seed,variant,rtl_commit,bitstream_file,bitstream_store_path,role
check-starting-invalid-phase-escape-heldout-seed5,5,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/nk30wqgpwa06srj8pm8wlj5swwc3374n-ypcb-ddr3-bitstream-seed-5/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/nk30wqgpwa06srj8pm8wlj5swwc3374n-ypcb-ddr3-bitstream-seed-5,seed5_regression_control
check-starting-invalid-phase-escape-heldout-seed2,2,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/bl71v6f278z94a1g5d6hzsjkanqhls56-ypcb-ddr3-bitstream-seed-2/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/bl71v6f278z94a1g5d6hzsjkanqhls56-ypcb-ddr3-bitstream-seed-2,heldout_previous_pass_former_fail
check-starting-invalid-phase-escape-heldout-seed6,6,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/a9f0yw9d27mcpykz8ddahvb83d9jnfgi-ypcb-ddr3-bitstream-seed-6/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/a9f0yw9d27mcpykz8ddahvb83d9jnfgi-ypcb-ddr3-bitstream-seed-6,heldout_previous_pass_former_fail_no_abort
check-starting-invalid-phase-escape-heldout-seed11,11,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/40pnq95br109sac7az7yqc0i2bjm75ks-ypcb-ddr3-bitstream-seed-11/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/40pnq95br109sac7az7yqc0i2bjm75ks-ypcb-ddr3-bitstream-seed-11,heldout_previous_pass_former_fail
check-starting-invalid-phase-escape-heldout-seed12,12,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/3v54dx7k6cx75944vzawzzz36xqxdrdx-ypcb-ddr3-bitstream-seed-12/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/3v54dx7k6cx75944vzawzzz36xqxdrdx-ypcb-ddr3-bitstream-seed-12,heldout_previous_pass_former_fail_no_abort
check-starting-invalid-phase-escape-heldout-seed16,16,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/lrmc5248q48ggl29agv1m6f5isv2y4x6-ypcb-ddr3-bitstream-seed-16/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/lrmc5248q48ggl29agv1m6f5isv2y4x6-ypcb-ddr3-bitstream-seed-16,heldout_previous_pass_former_fail
check-starting-invalid-phase-escape-heldout-seed20,20,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/ab5nc1ba6f2s96ispnkm83r4pg00w533-ypcb-ddr3-bitstream-seed-20/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/ab5nc1ba6f2s96ispnkm83r4pg00w533-ypcb-ddr3-bitstream-seed-20,heldout_previous_pass_former_fail
check-starting-invalid-phase-escape-heldout-seed27,27,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/sbrvkj82h5vfgfk85vzhz7aakbasyv63-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/sbrvkj82h5vfgfk85vzhz7aakbasyv63-ypcb-ddr3-bitstream-seed-27,heldout_previous_pass_invalid_window_fail
check-starting-invalid-phase-escape-heldout-seed3,3,check-starting-invalid-phase-escape,4cb6e0d,/nix/store/8i4zffm4alk7gqxp0f1la2c3jcf3z7dw-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/8i4zffm4alk7gqxp0f1la2c3jcf3z7dw-ypcb-ddr3-bitstream-seed-3,known_pass_control
