experiment_id,run_group,seed,variant,payload_version,pass,fail_reasons,state_calibrate,instruction_address,calib_complete,bist_done,correct_read_data,wrong_read_data,abort_seen,abort_reason,abort_reason_name,abort_lane,abort_state,abort_instruction,abort_start_index_check,abort_lane_write_dq_late,abort_lane_read_dq_early,abort_dq_target_index,abort_data_start_index,idelay_data_tap_mismatch_seen,idelay_dqs_tap_mismatch_seen,data_mismatch_lane_mask,dqs_mismatch_lane_mask,reset_from_calibrate_ever,reset_from_test_ever,sync_rst_reasserted_after_release,phy_reset_reasserted_after_release,wrong_read_seen,bitstream_sha256,result_json,finished_at,nextpnr_json,cvc_sdf,fasm,interpretation
check-starting-invalid-phase-escape-heldout-seed5,check-starting-invalid-phase-escape-heldout-gate1,5,check-starting-invalid-phase-escape,3,True,,23,21,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,71b097f1442fd9d04568e59ec24c26e11c1cd396fe0ad3d1575ebd2bbf8aa168,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed5.json,2026-05-29T12:12:19.880965+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed2,check-starting-invalid-phase-escape-heldout-gate1,2,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,39057ed8c7ab263c0ffc768a3e55d71dabd1d8b1f6053ac2cf6a8fa3791615da,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed2.json,2026-05-29T12:12:55.146959+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed6,check-starting-invalid-phase-escape-heldout-gate1,6,check-starting-invalid-phase-escape,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,61,8,False,False,0,0,True,False,True,True,False,32728b0f8b84122df1f15b460f2b53b94198da6ef141865ae8ef4bfc40c5cdf5,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed6.json,2026-05-29T12:13:50.976029+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=61
check-starting-invalid-phase-escape-heldout-seed11,check-starting-invalid-phase-escape-heldout-gate1,11,check-starting-invalid-phase-escape,3,True,,23,21,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,b7d29bdeb94f568f0ad423ed6c2744cf3ac8d8b5ed1c32e0d2f9f94a97c5cb35,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed11.json,2026-05-29T12:14:26.176841+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed12,check-starting-invalid-phase-escape-heldout-gate1,12,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,56137da85f1ed104b939a2eb83d150d2bdf7c2f173d58813a82dcd94683f87d9,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed12.json,2026-05-29T12:15:01.407148+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed16,check-starting-invalid-phase-escape-heldout-gate1,16,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,4737a0c4a6f65f9c682c2a675ffb41f983a1bd747727fe3e87c387ea95ef4ee6,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed16.json,2026-05-29T12:15:36.522216+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed20,check-starting-invalid-phase-escape-heldout-gate1,20,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,84f04cc009fdc800fb1d08f2668bcc9a61307f9c9f7c41d01d412020e104fc99,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed20.json,2026-05-29T12:16:11.747225+00:00,,,,passes calibration and BIST
check-starting-invalid-phase-escape-heldout-seed27,check-starting-invalid-phase-escape-heldout-gate1,27,check-starting-invalid-phase-escape,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,6,analyze_data_invalid_window_exhausted,0,,,0,False,False,48,8,False,False,0,0,True,False,True,True,False,21a4ac70c22fb7aa1df3985581773c74681249f3637445dcdb34f3c27073708b,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed27.json,2026-05-29T12:17:07.948863+00:00,,,,fails after analyze_data_invalid_window_exhausted; final state 0 instruction 2; lane 0 start_index_check=0 dq_target_index=48
check-starting-invalid-phase-escape-heldout-seed3,check-starting-invalid-phase-escape-heldout-gate1,3,check-starting-invalid-phase-escape,3,True,,23,22,True,True,100663295,0,False,0,none,0,,,0,False,False,0,0,False,False,0,0,False,False,False,False,False,57fb5d8f7b7b8fc7fb867798bf7e587118a4f4e405970591d91265ee6747ed37,artifacts/hardware/check-starting-invalid-phase-escape-heldout-gate1/check-starting-invalid-phase-escape-heldout-seed3.json,2026-05-29T12:17:43.222002+00:00,,,,passes calibration and BIST
