feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,22,8,944.0,1703.5,2446.0,1279.0,2047.0,2256.0,343.5,-1167.0,-1312.0,0.625,fail_higher,0.625,0.25,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,22,8,953.0,1446.0,2236.0,1093.0,1606.5,1870.0,160.5,-1143.0,-917.0,0.625,fail_higher,0.625,0.25,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,22,8,306.0,659.0,1179.0,268.0,515.5,968.0,-143.5,-911.0,-662.0,0.375,fail_lower,0.625,-0.25,overlap,0.0
direct_max__idelay_ld__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dqs0,,endpoint,22,8,1353.0,1549.5,2302.0,1296.0,1518.5,2091.0,-31.0,-1006.0,-738.0,0.375,fail_lower,0.625,-0.25,overlap,0.0
direct_max__idelay_ld__lane1__dq9__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq9,,endpoint,22,8,1013.0,1363.5,1797.0,1042.0,1154.0,1700.0,-209.5,-755.0,-687.0,0.377841,fail_lower,0.622159,-0.244318,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,22,8,963.0,1444.5,1998.0,1013.0,1248.5,1843.0,-196.0,-985.0,-880.0,0.380682,fail_lower,0.619318,-0.238636,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,22,8,945.0,1374.5,2062.0,1009.0,1562.0,1820.0,187.5,-1053.0,-875.0,0.619318,fail_higher,0.619318,0.238636,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,0,endpoint,22,8,958.0,1611.5,2061.0,1085.0,1743.5,2591.0,132.0,-976.0,-1633.0,0.619318,fail_higher,0.619318,0.238636,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,22,8,272.0,565.5,1075.0,227.0,465.5,808.0,-100.0,-848.0,-536.0,0.380682,fail_lower,0.619318,-0.238636,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq0,,dq0,22,8,388.0,651.5,1185.0,283.0,602.0,995.0,-49.5,-902.0,-607.0,0.380682,fail_lower,0.619318,-0.238636,overlap,0.0
