feature_a,feature_b,n_pass,n_fail,auc_pair_score_fail_higher,auc_best,fail_minus_pass_median_score
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.738636,0.738636,327.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.738636,0.738636,326.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.738636,0.738636,325.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.738636,0.738636,320.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.738636,0.738636,316.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.738636,0.738636,303.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,22,8,0.738636,0.738636,261.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.738636,0.738636,243.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.738636,0.738636,232.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.738636,0.738636,203.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.738636,0.738636,198.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.735795,0.735795,225.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,8,0.732955,0.732955,508.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,22,8,0.732955,0.732955,429.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,22,8,0.732955,0.732955,403.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.732955,0.732955,374.0
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.732955,0.732955,374.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.732955,0.732955,348.0
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.732955,0.732955,348.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,8,0.732955,0.732955,347.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.732955,0.732955,324.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,22,8,0.732955,0.732955,291.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.732955,0.732955,259.5
