family,constant_edge,delta_ps,baseline_ps,variant_ps,key,baseline_text,variant_text
dq_dqs_input,False,-1853.0,3213.0,1360.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[8].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.RST (3213:3213:3213) (3213:3213:3213)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.RST (1360:1360:1360) (1360:1360:1360))
dq_dqs_input,False,-1724.0,2937.0,1213.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[2].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.ISERDESE2_data.RST (2937:2937:2937) (2937:2937:2937)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.ISERDESE2_data.RST (1213:1213:1213) (1213:1213:1213))
dq_dqs_input,False,-1608.0,3042.0,1434.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[9].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.RST (3042:3042:3042) (3042:3042:3042)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.RST (1434:1434:1434) (1434:1434:1434))
dq_dqs_input,False,-1551.0,3075.0,1524.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.RST (3075:3075:3075) (3075:3075:3075)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.RST (1524:1524:1524) (1524:1524:1524))
dq_dqs_input,False,-1531.0,2878.0,1347.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.RST (2878:2878:2878) (2878:2878:2878)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.RST (1347:1347:1347) (1347:1347:1347))
idelayctrl_ready,False,-1479.0,2457.0,978.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.IDELAYCTRL_inst$intcell$CTRL_DUP_0.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.IDELAYCTRL_inst\$intcell\$CTRL_DUP_0.RST (2457:2457:2457) (2457:2457:2457)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.IDELAYCTRL_inst\$intcell\$CTRL_DUP_0.RST (978:978:978) (978:978:978))
dq_dqs_input,False,-1429.0,2657.0,1228.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.RST (2657:2657:2657) (2657:2657:2657)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.RST (1228:1228:1228) (1228:1228:1228))
dq_dqs_input,False,-1428.0,2572.0,1144.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.RST (2572:2572:2572) (2572:2572:2572)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.RST (1144:1144:1144) (1144:1144:1144))
dq_dqs_input,False,-1368.0,2578.0,1210.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.RST (2578:2578:2578) (2578:2578:2578)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.RST (1210:1210:1210) (1210:1210:1210))
dq_dqs_input,False,-1367.0,2663.0,1296.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.RST (2663:2663:2663) (2663:2663:2663)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.RST (1296:1296:1296) (1296:1296:1296))
dq_dqs_input,False,-1366.0,2838.0,1472.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk7[1].ISERDESE2_dqs.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.RST (2838:2838:2838) (2838:2838:2838)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.RST (1472:1472:1472) (1472:1472:1472))
dq_dqs_input,False,-1352.0,3029.0,1677.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[6].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.ISERDESE2_data.RST (3029:3029:3029) (3029:3029:3029)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.ISERDESE2_data.RST (1677:1677:1677) (1677:1677:1677))
dq_dqs_input,False,-1264.0,3122.0,1858.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk7[0].ISERDESE2_dqs.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[0\]\.ISERDESE2_dqs.RST (3122:3122:3122) (3122:3122:3122)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[0\]\.ISERDESE2_dqs.RST (1858:1858:1858) (1858:1858:1858))
dq_dqs_input,False,-1200.0,2665.0,1465.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.RST (2665:2665:2665) (2665:2665:2665)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.RST (1465:1465:1465) (1465:1465:1465))
dq_dqs_input,False,-1152.0,2913.0,1761.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.ISERDESE2_data.RST (2913:2913:2913) (2913:2913:2913)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.ISERDESE2_data.RST (1761:1761:1761) (1761:1761:1761))
dq_dqs_input,False,-1140.0,2694.0,1554.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.RST (2694:2694:2694) (2694:2694:2694)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.RST (1554:1554:1554) (1554:1554:1554))
dq_dqs_input,False,-1138.0,2335.0,1197.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.RST (2335:2335:2335) (2335:2335:2335)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.RST (1197:1197:1197) (1197:1197:1197))
dq_dqs_input,False,-1024.0,2464.0,1440.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[3].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[3\]\.ISERDESE2_data.RST (2464:2464:2464) (2464:2464:2464)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[3\]\.ISERDESE2_data.RST (1440:1440:1440) (1440:1440:1440))
dq_dqs_input,False,-963.0,2604.0,1641.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[4].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.ISERDESE2_data.RST (2604:2604:2604) (2604:2604:2604)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.ISERDESE2_data.RST (1641:1641:1641) (1641:1641:1641))
idelay_programming,False,824.0,1774.0,2598.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].IDELAYE2_data.LD,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.LD (1774:1774:1774) (1774:1774:1774)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.LD (2598:2598:2598) (2598:2598:2598))
dq_dqs_input,False,824.0,1774.0,2598.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].IDELAYE2_data.LD,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.LD (1774:1774:1774) (1774:1774:1774)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.LD (2598:2598:2598) (2598:2598:2598))
idelay_programming,False,801.0,1310.0,2111.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.CNTVALUEIN3 (1310:1310:1310) (1310:1310:1310)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.CNTVALUEIN3 (2111:2111:2111) (2111:2111:2111))
dq_dqs_input,False,801.0,1310.0,2111.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.CNTVALUEIN3 (1310:1310:1310) (1310:1310:1310)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.CNTVALUEIN3 (2111:2111:2111) (2111:2111:2111))
idelay_programming,False,791.0,1442.0,2233.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.CNTVALUEIN3 (1442:1442:1442) (1442:1442:1442)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.CNTVALUEIN3 (2233:2233:2233) (2233:2233:2233))
dq_dqs_input,False,791.0,1442.0,2233.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.CNTVALUEIN3 (1442:1442:1442) (1442:1442:1442)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.CNTVALUEIN3 (2233:2233:2233) (2233:2233:2233))
idelay_programming,False,762.0,1439.0,2201.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[8].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.IDELAYE2_data.CNTVALUEIN3 (1439:1439:1439) (1439:1439:1439)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.IDELAYE2_data.CNTVALUEIN3 (2201:2201:2201) (2201:2201:2201))
dq_dqs_input,False,762.0,1439.0,2201.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[8].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.IDELAYE2_data.CNTVALUEIN3 (1439:1439:1439) (1439:1439:1439)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.IDELAYE2_data.CNTVALUEIN3 (2201:2201:2201) (2201:2201:2201))
idelay_programming,False,758.0,1626.0,2384.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[4].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.IDELAYE2_data.CNTVALUEIN3 (1626:1626:1626) (1626:1626:1626)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.IDELAYE2_data.CNTVALUEIN3 (2384:2384:2384) (2384:2384:2384))
dq_dqs_input,False,758.0,1626.0,2384.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[4].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.IDELAYE2_data.CNTVALUEIN3 (1626:1626:1626) (1626:1626:1626)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.IDELAYE2_data.CNTVALUEIN3 (2384:2384:2384) (2384:2384:2384))
idelay_programming,False,755.0,1393.0,2148.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[3].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[3\]\.IDELAYE2_data.CNTVALUEIN3 (1393:1393:1393) (1393:1393:1393)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[3\]\.IDELAYE2_data.CNTVALUEIN3 (2148:2148:2148) (2148:2148:2148))
dq_dqs_input,False,755.0,1393.0,2148.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[3].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[3\]\.IDELAYE2_data.CNTVALUEIN3 (1393:1393:1393) (1393:1393:1393)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[3\]\.IDELAYE2_data.CNTVALUEIN3 (2148:2148:2148) (2148:2148:2148))
idelay_programming,False,696.0,1855.0,2551.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[2].IDELAYE2_data.LD,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.IDELAYE2_data.LD (1855:1855:1855) (1855:1855:1855)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.IDELAYE2_data.LD (2551:2551:2551) (2551:2551:2551))
dq_dqs_input,False,696.0,1855.0,2551.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[2].IDELAYE2_data.LD,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.IDELAYE2_data.LD (1855:1855:1855) (1855:1855:1855)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.IDELAYE2_data.LD (2551:2551:2551) (2551:2551:2551))
idelay_programming,False,678.0,1338.0,2016.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CNTVALUEIN3 (1338:1338:1338) (1338:1338:1338)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CNTVALUEIN3 (2016:2016:2016) (2016:2016:2016))
dq_dqs_input,False,678.0,1338.0,2016.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CNTVALUEIN3 (1338:1338:1338) (1338:1338:1338)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CNTVALUEIN3 (2016:2016:2016) (2016:2016:2016))
idelay_programming,False,675.0,1771.0,2446.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].IDELAYE2_data.LD,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.LD (1771:1771:1771) (1771:1771:1771)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.LD (2446:2446:2446) (2446:2446:2446))
dq_dqs_input,False,675.0,1771.0,2446.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].IDELAYE2_data.LD,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.LD (1771:1771:1771) (1771:1771:1771)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43075.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.IDELAYE2_data.LD (2446:2446:2446) (2446:2446:2446))
idelay_programming,False,640.0,1256.0,1896.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.CNTVALUEIN3 (1256:1256:1256) (1256:1256:1256)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.CNTVALUEIN3 (1896:1896:1896) (1896:1896:1896))
dq_dqs_input,False,640.0,1256.0,1896.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.CNTVALUEIN3 (1256:1256:1256) (1256:1256:1256)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.CNTVALUEIN3 (1896:1896:1896) (1896:1896:1896))
idelay_programming,False,-631.0,2247.0,1616.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].IDELAYE2_data.CNTVALUEIN0,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN0 (2247:2247:2247) (2247:2247:2247)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN0 (1616:1616:1616) (1616:1616:1616))
dq_dqs_input,False,-631.0,2247.0,1616.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].IDELAYE2_data.CNTVALUEIN0,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN0 (2247:2247:2247) (2247:2247:2247)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN0 (1616:1616:1616) (1616:1616:1616))
idelay_programming,False,622.0,1394.0,2016.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.CNTVALUEIN3 (1394:1394:1394) (1394:1394:1394)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.CNTVALUEIN3 (2016:2016:2016) (2016:2016:2016))
dq_dqs_input,False,622.0,1394.0,2016.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].IDELAYE2_data.CNTVALUEIN3,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.CNTVALUEIN3 (1394:1394:1394) (1394:1394:1394)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[3\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.CNTVALUEIN3 (2016:2016:2016) (2016:2016:2016))
