feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,6,4,1146.0,1434.5,2029.0,1351.0,1517.5,1856.0,83.0,-678.0,-710.0,0.625,fail_higher,0.625,0.25,overlap,0.0
direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dqs1,,endpoint,6,4,902.0,1452.5,1628.0,1041.0,1530.0,1789.0,77.5,-587.0,-887.0,0.625,fail_higher,0.625,0.25,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,6,4,796.0,872.0,2062.0,862.0,946.0,1269.0,74.0,-1200.0,-473.0,0.625,fail_higher,0.625,0.25,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,6,4,888.0,956.5,2151.0,948.0,1014.0,1182.0,57.5,-1203.0,-294.0,0.625,fail_higher,0.625,0.25,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,2,endpoint,6,4,446.0,840.0,1203.0,782.0,887.0,1340.0,47.0,-421.0,-894.0,0.625,fail_higher,0.625,0.25,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,6,4,945.0,1248.0,1473.0,987.0,1270.0,1572.0,22.0,-486.0,-627.0,0.625,fail_higher,0.625,0.25,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,6,4,1013.0,1110.5,2223.0,958.0,1391.5,1659.0,281.0,-1265.0,-646.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__dq_iologic__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq14,,endpoint,6,4,1934.0,2203.5,2653.0,1919.0,2410.5,3355.0,207.0,-734.0,-1421.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,6,4,177.0,300.5,658.0,196.0,448.0,679.0,147.5,-462.0,-502.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,1,endpoint,6,4,653.0,870.0,2039.0,684.0,949.0,1243.0,79.0,-1355.0,-590.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,6,4,528.0,1024.0,1250.0,713.0,1090.0,1294.0,66.0,-537.0,-766.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,6,4,1032.0,1169.5,1554.0,1050.0,1224.0,1715.0,54.5,-504.0,-683.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,6,4,754.0,1112.0,1342.0,940.0,1165.5,1475.0,53.5,-402.0,-721.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,6,4,751.0,1183.5,1491.0,816.0,1235.5,1616.0,52.0,-675.0,-865.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,6,4,663.0,1272.5,1580.0,866.0,1321.0,1656.0,48.5,-714.0,-993.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,6,4,703.0,842.0,1758.0,760.0,877.0,1592.0,35.0,-998.0,-889.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__dqs_iologic__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane0,dqs0,,endpoint,6,4,2775.0,3630.0,3900.0,3089.0,3645.0,4289.0,15.0,-811.0,-1514.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
lane_spread__dqs_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane0,,,lane,6,4,2775.0,3630.0,3900.0,3089.0,3645.0,4289.0,15.0,-811.0,-1514.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__dqs_iologic__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane1,dqs1,,endpoint,6,4,2355.0,3240.0,3630.0,2700.0,3254.5,3900.0,14.5,-930.0,-1545.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
