comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
cntvaluein3_locked_only,skew,abs_ld_dqs_minus_dq_median__idelay_ld_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,abs_ld_dqs_minus_dq_median,idelay_ld_skew,lane1,dqs1,,dqs_vs_dq_lane,27,16,7.0,95.0,249.0,30.0,166.25,469.0,71.25,0.66088,fail_higher,0.66088,0.321759,overlap,0.0,3.34382
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,27,16,-669.0,-41.0,855.0,-847.0,-204.5,552.0,-163.5,0.342593,fail_lower,0.657407,-0.314815,overlap,0.0,3.271652
cntvaluein3_locked_only,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,3,dqs_vs_dq_bit,27,16,14.0,199.0,633.0,24.0,313.0,939.0,114.0,0.657407,fail_higher,0.657407,0.314815,overlap,0.0,3.271652
cntvaluein3_locked_only,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq4__ctrl_none__dq4__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq4,,dq4,27,16,291.0,922.0,1695.0,319.0,710.0,1144.0,-212.0,0.344907,fail_lower,0.655093,-0.310185,overlap,0.0,3.223539
cntvaluein3_locked_only,direct,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq2,,endpoint,27,16,1116.0,1534.0,1991.0,1139.0,1387.5,1705.0,-146.5,0.344907,fail_lower,0.655093,-0.310185,overlap,0.0,3.223539
cntvaluein3_locked_only,direct,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,direct_max,reset_release,all,,,endpoint,27,16,407.0,675.0,1215.0,495.0,742.0,1095.0,67.0,0.653935,fail_higher,0.653935,0.30787,overlap,0.0,3.199483
cntvaluein3_locked_only,direct,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,lane_spread,reset_release,all,,,lane,27,16,407.0,675.0,1215.0,495.0,742.0,1095.0,67.0,0.653935,fail_higher,0.653935,0.30787,overlap,0.0,3.199483
cntvaluein3_locked_only,direct,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,27,16,177.0,342.0,878.0,196.0,490.5,890.0,148.5,0.652778,fail_higher,0.652778,0.305556,overlap,0.0,3.175426
cntvaluein3_locked_only,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,2,dq_lane,27,16,177.0,342.0,878.0,196.0,490.5,890.0,148.5,0.652778,fail_higher,0.652778,0.305556,overlap,0.0,3.175426
cntvaluein3_locked_only,direct,direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,27,16,1274.0,2023.0,2483.0,1230.0,1907.5,2134.0,-115.5,0.347222,fail_lower,0.652778,-0.305556,overlap,0.0,3.175426
cntvaluein3_locked_only,direct,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,27,16,1409.0,1876.0,2295.0,1151.0,1776.5,1953.0,-99.5,0.347222,fail_lower,0.652778,-0.305556,overlap,0.0,3.175426
cntvaluein3_locked_only,direct,lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,27,16,177.0,332.0,535.0,256.0,374.0,626.0,42.0,0.65162,fail_higher,0.65162,0.303241,overlap,0.0,3.15137
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,0,dqs_vs_dq_bit,27,16,-577.0,64.0,1016.0,-934.0,-101.0,656.0,-165.0,0.349537,fail_lower,0.650463,-0.300926,overlap,0.0,3.127314
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,27,16,-798.0,28.0,920.0,-939.0,-74.0,308.0,-102.0,0.350694,fail_lower,0.649306,-0.298611,overlap,0.0,3.103258
