comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
baseline_abort2_vs_pass,direct,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,36,19,128.0,327.0,688.0,151.0,276.0,551.0,-51.0,0.379386,fail_lower,0.620614,-0.241228,overlap,0.0,3.154466
baseline_abort2_vs_pass,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,2,dq_lane,36,19,128.0,327.0,688.0,151.0,276.0,551.0,-51.0,0.379386,fail_lower,0.620614,-0.241228,overlap,0.0,3.154466
baseline_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,36,19,1248.0,1815.5,2240.0,1162.0,1498.0,2220.0,-317.5,0.380848,fail_lower,0.619152,-0.238304,overlap,0.0,3.11623
baseline_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,36,19,1069.0,1591.5,2216.0,1082.0,1378.0,2039.0,-213.5,0.380848,fail_lower,0.619152,-0.238304,overlap,0.0,3.11623
baseline_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,36,19,-873.0,-240.0,702.0,-653.0,-25.0,1011.0,215.0,0.618421,fail_higher,0.618421,0.236842,overlap,0.0,3.097112
baseline_abort2_vs_pass,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,36,19,11.0,212.0,1257.0,8.0,410.0,833.0,198.0,0.618421,fail_higher,0.618421,0.236842,overlap,0.0,3.097112
baseline_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,2,endpoint,36,19,842.0,1431.0,2069.0,805.0,1330.0,1955.0,-101.0,0.38231,fail_lower,0.61769,-0.23538,overlap,0.0,3.077994
baseline_abort2_vs_pass,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,2,ld_vs_cntvaluein_dq_lane,36,19,20.0,219.5,799.5,64.5,303.5,835.5,84.0,0.616959,fail_higher,0.616959,0.233918,overlap,0.0,3.058876
baseline_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,2,dqs_vs_dq_bit,36,19,-1308.0,-198.5,832.0,-607.0,-122.0,483.0,76.5,0.616228,fail_higher,0.616228,0.232456,overlap,0.0,3.039758
baseline_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,36,19,-970.0,-165.0,643.0,-778.0,69.0,1014.0,234.0,0.615497,fail_higher,0.615497,0.230994,overlap,0.0,3.02064
baseline_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,36,19,-727.0,-50.5,615.0,-481.0,-215.0,911.0,-164.5,0.385234,fail_lower,0.614766,-0.229532,overlap,0.0,3.001523
baseline_abort2_vs_pass,direct,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,36,19,158.0,431.5,776.0,209.0,362.0,621.0,-69.5,0.385234,fail_lower,0.614766,-0.229532,overlap,0.0,3.001523
baseline_abort2_vs_pass,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,2,dq_lane,36,19,158.0,431.5,776.0,209.0,362.0,621.0,-69.5,0.385234,fail_lower,0.614766,-0.229532,overlap,0.0,3.001523
baseline_abort2_vs_pass,skew,abs_ld_dqs_minus_dq_median__idelay_ld_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_lane__value_ps,abs_ld_dqs_minus_dq_median,idelay_ld_skew,lane0,dqs0,,dqs_vs_dq_lane,36,19,0.0,72.25,308.5,44.0,140.5,243.0,68.25,0.614766,fail_higher,0.614766,0.229532,overlap,0.0,3.001523
baseline_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,36,19,-951.0,-43.5,887.0,-1012.0,-244.0,1132.0,-200.5,0.388889,fail_lower,0.611111,-0.222222,overlap,0.0,2.905933
