comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_3__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,3,ld_vs_cntvaluein_dq_lane,22,8,12.5,114.75,533.5,100.5,259.5,500.0,144.75,0.676136,fail_higher,0.676136,0.352273,overlap,0.0,2.336713
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,22,8,58.0,287.0,993.0,46.0,147.0,557.0,-140.0,0.323864,fail_lower,0.676136,-0.352273,overlap,0.0,2.336713
baseline_seed_1_30,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,22,8,147.0,410.0,697.0,132.0,351.0,478.0,-59.0,0.323864,fail_lower,0.676136,-0.352273,overlap,0.0,2.336713
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,22,8,973.0,1439.5,2155.0,1105.0,1664.0,1896.0,224.5,0.670455,fail_higher,0.670455,0.340909,overlap,0.0,2.261335
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,4,dqs_vs_dq_bit,22,8,24.0,469.5,886.0,5.0,264.5,738.0,-205.0,0.329545,fail_lower,0.670455,-0.340909,overlap,0.0,2.261335
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,22,8,42.0,355.0,1305.0,28.0,188.5,484.0,-166.5,0.329545,fail_lower,0.670455,-0.340909,overlap,0.0,2.261335
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,1,dqs_vs_dq_bit,22,8,16.0,220.5,832.0,5.0,84.0,605.0,-136.5,0.329545,fail_lower,0.670455,-0.340909,overlap,0.0,2.261335
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,2,ld_vs_cntvaluein_dq_lane,22,8,5.5,233.5,475.5,17.5,351.25,509.0,117.75,0.670455,fail_higher,0.670455,0.340909,overlap,0.0,2.261335
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,3,ld_vs_cntvaluein_dqs,22,8,12.0,166.0,1378.0,8.0,423.0,678.0,257.0,0.664773,fail_higher,0.664773,0.329545,overlap,0.0,2.185957
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,2,ld_vs_cntvaluein_dq_lane,22,8,20.0,145.75,779.0,64.5,319.0,702.5,173.25,0.664773,fail_higher,0.664773,0.329545,overlap,0.0,2.185957
baseline_seed_1_30,direct,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,22,8,193.0,374.0,624.0,273.0,491.0,691.0,117.0,0.664773,fail_higher,0.664773,0.329545,overlap,0.0,2.185957
baseline_seed_1_30,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_3__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,3,dq_lane,22,8,193.0,374.0,624.0,273.0,491.0,691.0,117.0,0.664773,fail_higher,0.664773,0.329545,overlap,0.0,2.185957
baseline_seed_1_30,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,22,8,-816.0,-60.5,682.0,-212.0,52.5,744.0,113.0,0.664773,fail_higher,0.664773,0.329545,overlap,0.0,2.185957
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,3,dqs_vs_dq_bit,22,8,1.0,194.5,551.0,11.0,286.0,804.0,91.5,0.664773,fail_higher,0.664773,0.329545,overlap,0.0,2.185957
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,3,dqs_vs_dq_bit,22,8,25.0,320.5,781.0,132.0,384.5,796.0,64.0,0.664773,fail_higher,0.664773,0.329545,overlap,0.0,2.185957
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,22,8,23.0,370.0,791.0,77.0,135.0,755.0,-235.0,0.338068,fail_lower,0.661932,-0.323864,overlap,0.0,2.148268
baseline_seed_1_30,skew,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_3__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,3,dqs_vs_dq_lane,22,8,33.5,258.25,729.5,122.5,385.0,865.0,126.75,0.653409,fail_higher,0.653409,0.306818,overlap,0.0,2.035202
baseline_seed_1_30,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,0,dqs_vs_dq_lane,22,8,-923.0,-70.25,869.0,-166.0,16.25,904.0,86.5,0.653409,fail_higher,0.653409,0.306818,overlap,0.0,2.035202
baseline_seed_1_30,direct,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,0,endpoint,22,8,975.0,1350.0,2062.0,1082.0,1467.5,2325.0,117.5,0.650568,fail_higher,0.650568,0.301136,overlap,0.0,1.997513
baseline_seed_1_30,skew,abs_ld_dqs_minus_dq_median__idelay_ld_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_lane__value_ps,abs_ld_dqs_minus_dq_median,idelay_ld_skew,lane0,dqs0,,dqs_vs_dq_lane,22,8,1.5,65.25,308.5,44.0,120.5,220.5,55.25,0.650568,fail_higher,0.650568,0.301136,overlap,0.0,1.997513
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,22,8,2.0,269.5,728.0,67.0,432.5,795.0,163.0,0.647727,fail_higher,0.647727,0.295455,overlap,0.0,1.959824
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,1,endpoint,22,8,1074.0,1313.0,1832.0,953.0,1190.5,1649.0,-122.5,0.352273,fail_lower,0.647727,-0.295455,overlap,0.0,1.959824
baseline_seed_1_30,direct,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq7,,endpoint,22,8,1315.0,1746.0,2410.0,1435.0,1625.5,2270.0,-120.5,0.352273,fail_lower,0.647727,-0.295455,overlap,0.0,1.959824
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,1,ld_vs_cntvaluein_dq_lane,22,8,12.0,245.25,547.5,33.0,360.75,516.5,115.5,0.647727,fail_higher,0.647727,0.295455,overlap,0.0,1.959824
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,22,8,43.0,415.0,951.0,28.0,308.5,918.0,-106.5,0.352273,fail_lower,0.647727,-0.295455,overlap,0.0,1.959824
baseline_seed_1_30,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,22,8,-998.0,-91.0,691.0,-209.0,-9.5,937.0,81.5,0.647727,fail_higher,0.647727,0.295455,overlap,0.0,1.959824
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,22,8,3.0,424.0,864.0,20.0,217.5,864.0,-206.5,0.355114,fail_lower,0.644886,-0.289773,overlap,0.0,1.922135
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,22,8,1031.0,1506.0,2131.0,1154.0,1369.5,1807.0,-136.5,0.357955,fail_lower,0.642045,-0.284091,overlap,0.0,1.884446
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,3,endpoint,22,8,1062.0,1339.0,1815.0,894.0,1208.0,1590.0,-131.0,0.357955,fail_lower,0.642045,-0.284091,overlap,0.0,1.884446
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,22,8,873.0,1331.5,2038.0,848.0,1455.0,1896.0,123.5,0.642045,fail_higher,0.642045,0.284091,overlap,0.0,1.884446
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,22,8,1116.0,1569.5,2051.0,1235.0,1454.5,1791.0,-115.0,0.357955,fail_lower,0.642045,-0.284091,overlap,0.0,1.884446
baseline_seed_1_30,skew,abs_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,abs_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,22,8,62.5,291.5,659.0,28.5,187.0,509.0,-104.5,0.357955,fail_lower,0.642045,-0.284091,overlap,0.0,1.884446
baseline_seed_1_30,skew,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_3__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,3,dqs_vs_dq_lane,22,8,0.0,137.25,603.5,93.0,240.75,796.5,103.5,0.642045,fail_higher,0.642045,0.284091,overlap,0.0,1.884446
baseline_seed_1_30,direct,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq11,,endpoint,22,8,2223.0,2460.0,3805.0,2325.0,2714.0,3190.0,254.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0,1.809068
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,22,8,1024.0,1636.0,2358.0,1184.0,1961.5,2161.0,325.5,0.633523,fail_higher,0.633523,0.267045,overlap,0.0,1.771379
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,22,8,11.0,218.5,755.0,47.0,413.0,599.0,194.5,0.630682,fail_higher,0.630682,0.261364,overlap,0.0,1.73369
baseline_seed_1_30,direct,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_4__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,4,endpoint,22,8,1004.0,1222.5,1789.0,1154.0,1415.5,1644.0,193.0,0.630682,fail_higher,0.630682,0.261364,overlap,0.0,1.73369
baseline_seed_1_30,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,3,dqs_vs_dq_bit,22,8,-619.0,94.5,772.0,-207.0,261.5,886.0,167.0,0.630682,fail_higher,0.630682,0.261364,overlap,0.0,1.73369
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,22,8,15.0,355.0,1302.0,0.0,191.5,571.0,-163.5,0.369318,fail_lower,0.630682,-0.261364,overlap,0.0,1.73369
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,22,8,1141.0,1687.0,2632.0,1133.0,1602.5,1950.0,-84.5,0.369318,fail_lower,0.630682,-0.261364,overlap,0.0,1.73369
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,4,ld_vs_cntvaluein_dq_lane,22,8,3.0,284.25,619.5,25.0,224.25,521.0,-60.0,0.369318,fail_lower,0.630682,-0.261364,overlap,0.0,1.73369
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,22,8,1200.0,1718.5,2726.0,1228.0,1655.0,1858.0,-63.5,0.372159,fail_lower,0.627841,-0.255682,overlap,0.0,1.696001
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,22,8,1172.0,1706.0,2723.0,1218.0,1643.5,1940.0,-62.5,0.372159,fail_lower,0.627841,-0.255682,overlap,0.0,1.696001
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,22,8,944.0,1703.5,2446.0,1279.0,2047.0,2256.0,343.5,0.625,fail_higher,0.625,0.25,overlap,0.0,1.658312
baseline_seed_1_30,skew,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,3,ld_vs_cntvaluein_dqs,22,8,-588.0,-34.5,1378.0,-678.0,-332.0,542.0,-297.5,0.375,fail_lower,0.625,-0.25,overlap,0.0,1.658312
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,22,8,953.0,1446.0,2236.0,1093.0,1606.5,1870.0,160.5,0.625,fail_higher,0.625,0.25,overlap,0.0,1.658312
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,22,8,21.0,380.0,785.0,8.0,221.0,866.0,-159.0,0.375,fail_lower,0.625,-0.25,overlap,0.0,1.658312
baseline_seed_1_30,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,22,8,306.0,659.0,1179.0,268.0,515.5,968.0,-143.5,0.375,fail_lower,0.625,-0.25,overlap,0.0,1.658312
baseline_seed_1_30,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,1,ld_vs_cntvaluein_dq_lane,22,8,3.5,331.0,884.0,34.0,207.75,394.5,-123.25,0.375,fail_lower,0.625,-0.25,overlap,0.0,1.658312
baseline_seed_1_30,skew,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_1__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,1,dqs_vs_dq_lane,22,8,30.5,213.25,892.0,21.0,131.5,488.5,-81.75,0.375,fail_lower,0.625,-0.25,overlap,0.0,1.658312
baseline_seed_1_30,direct,direct_max__idelay_ld__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dqs0,,endpoint,22,8,1353.0,1549.5,2302.0,1296.0,1518.5,2091.0,-31.0,0.375,fail_lower,0.625,-0.25,overlap,0.0,1.658312
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,3,dqs_vs_dq_bit,22,8,1.0,171.5,574.0,79.0,165.5,704.0,-6.0,0.625,fail_higher,0.625,0.25,overlap,0.0,1.658312
baseline_seed_1_30,direct,direct_max__idelay_ld__lane1__dq9__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq9,,endpoint,22,8,1013.0,1363.5,1797.0,1042.0,1154.0,1700.0,-209.5,0.377841,fail_lower,0.622159,-0.244318,overlap,0.0,1.620623
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,22,8,963.0,1444.5,1998.0,1013.0,1248.5,1843.0,-196.0,0.380682,fail_lower,0.619318,-0.238636,overlap,0.0,1.582935
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,22,8,945.0,1374.5,2062.0,1009.0,1562.0,1820.0,187.5,0.619318,fail_higher,0.619318,0.238636,overlap,0.0,1.582935
baseline_seed_1_30,direct,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,0,endpoint,22,8,958.0,1611.5,2061.0,1085.0,1743.5,2591.0,132.0,0.619318,fail_higher,0.619318,0.238636,overlap,0.0,1.582935
baseline_seed_1_30,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,22,8,272.0,565.5,1075.0,227.0,465.5,808.0,-100.0,0.380682,fail_lower,0.619318,-0.238636,overlap,0.0,1.582935
baseline_seed_1_30,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,0,dqs_vs_dq_bit,22,8,-585.0,137.5,715.0,-184.0,236.0,1018.0,98.5,0.619318,fail_higher,0.619318,0.238636,overlap,0.0,1.582935
baseline_seed_1_30,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq0,,dq0,22,8,388.0,651.5,1185.0,283.0,602.0,995.0,-49.5,0.380682,fail_lower,0.619318,-0.238636,overlap,0.0,1.582935
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,3,dqs_vs_dq_bit,22,8,3.0,228.5,772.0,56.0,261.5,886.0,33.0,0.619318,fail_higher,0.619318,0.238636,overlap,0.0,1.582935
baseline_seed_1_30,direct,lane_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_data_cntvaluein,lane1,,,lane,22,8,591.0,877.5,1332.0,510.0,857.5,1042.0,-20.0,0.380682,fail_lower,0.619318,-0.238636,overlap,0.0,1.582935
baseline_seed_1_30,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq3__ctrl_none__dq3__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,22,8,293.0,628.5,1249.0,303.0,496.5,853.0,-132.0,0.386364,fail_lower,0.613636,-0.227273,overlap,0.0,1.507557
baseline_seed_1_30,direct,direct_max__dq_iologic__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq15,,endpoint,22,8,1904.0,2416.0,3944.0,1942.0,2513.5,3326.0,97.5,0.613636,fail_higher,0.613636,0.227273,overlap,0.0,1.507557
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,1,endpoint,22,8,1291.0,1809.5,2816.0,1312.0,1720.0,1934.0,-89.5,0.386364,fail_lower,0.613636,-0.227273,overlap,0.0,1.507557
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,1,endpoint,22,8,1136.0,1364.5,1703.0,941.0,1282.5,1731.0,-82.0,0.386364,fail_lower,0.613636,-0.227273,overlap,0.0,1.507557
baseline_seed_1_30,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,22,8,41.0,288.0,760.0,16.0,210.5,508.0,-77.5,0.386364,fail_lower,0.613636,-0.227273,overlap,0.0,1.507557
baseline_seed_1_30,skew,abs_dqs_minus_dq_median__iologic_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,iologic_skew,lane1,dqs1,,dqs_vs_dq_lane,22,8,0.0,210.25,1416.0,85.5,285.5,706.0,75.25,0.613636,fail_higher,0.613636,0.227273,overlap,0.0,1.507557
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,22,8,1082.0,1680.5,2388.0,1095.0,1938.5,2135.0,258.0,0.610795,fail_higher,0.610795,0.221591,overlap,0.0,1.469868
baseline_seed_1_30,direct,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,3,endpoint,22,8,958.0,1294.5,1898.0,810.0,1200.0,1559.0,-94.5,0.389205,fail_lower,0.610795,-0.221591,overlap,0.0,1.469868
baseline_seed_1_30,skew,abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dqs,22,8,8.0,275.0,447.0,85.0,232.0,414.0,-43.0,0.389205,fail_lower,0.610795,-0.221591,overlap,0.0,1.469868
baseline_seed_1_30,skew,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,22,8,-784.0,72.0,1151.0,-496.0,-178.0,314.0,-250.0,0.392045,fail_lower,0.607955,-0.215909,overlap,0.0,1.432179
baseline_seed_1_30,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,3,dqs_vs_dq_bit,22,8,-809.0,-36.5,351.0,-480.0,-278.0,707.0,-241.5,0.392045,fail_lower,0.607955,-0.215909,overlap,0.0,1.432179
baseline_seed_1_30,direct,direct_max__dqs_iologic__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane1,dqs1,,endpoint,22,8,2121.0,2781.5,3884.0,2542.0,3007.5,3150.0,226.0,0.607955,fail_higher,0.607955,0.215909,overlap,0.0,1.432179
baseline_seed_1_30,direct,lane_spread__dqs_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane1,,,lane,22,8,2121.0,2781.5,3884.0,2542.0,3007.5,3150.0,226.0,0.607955,fail_higher,0.607955,0.215909,overlap,0.0,1.432179
baseline_seed_1_30,direct,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,22,8,140.0,378.5,781.0,211.0,476.5,693.0,98.0,0.607955,fail_higher,0.607955,0.215909,overlap,0.0,1.432179
