comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,36,24,887.0,1205.0,1745.0,763.0,1354.5,2263.0,149.5,0.600116,fail_higher,0.600116,0.200231,overlap,0.0,2.94279
baseline_all,direct,direct_max__dq_iologic__lane1__dq12__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq12,,endpoint,36,24,2204.0,2540.0,3483.0,1995.0,2669.0,3931.0,129.0,0.600116,fail_higher,0.600116,0.200231,overlap,0.0,2.94279
baseline_all,direct,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,36,24,158.0,431.5,776.0,209.0,370.5,621.0,-61.0,0.399884,fail_lower,0.600116,-0.200231,overlap,0.0,2.94279
baseline_all,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,2,dq_lane,36,24,158.0,431.5,776.0,209.0,370.5,621.0,-61.0,0.399884,fail_lower,0.600116,-0.200231,overlap,0.0,2.94279
baseline_all,skew,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,2,ld_vs_cntvaluein_dq_lane,36,24,-513.0,35.25,475.5,-701.5,154.0,539.0,118.75,0.599537,fail_higher,0.599537,0.199074,overlap,0.0,2.925779
baseline_all,direct,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq11,,endpoint,36,24,2223.0,2491.5,3805.0,2325.0,2652.0,3190.0,160.5,0.597801,fail_higher,0.597801,0.195602,overlap,0.0,2.874748
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,36,24,-951.0,-43.5,887.0,-1012.0,-227.5,1132.0,-184.0,0.402778,fail_lower,0.597222,-0.194444,overlap,0.0,2.857738
baseline_all,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,36,24,-1065.0,-126.0,799.0,-466.0,57.75,650.5,183.75,0.597222,fail_higher,0.597222,0.194444,overlap,0.0,2.857738
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,3,dqs_vs_dq_bit,36,24,6.0,274.0,1098.0,13.0,456.0,1179.0,182.0,0.597222,fail_higher,0.597222,0.194444,overlap,0.0,2.857738
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,2,endpoint,36,24,958.0,1558.0,2078.0,864.0,1395.0,2223.0,-163.0,0.402778,fail_lower,0.597222,-0.194444,overlap,0.0,2.857738
baseline_all,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,2,ld_vs_cntvaluein_dq_lane,36,24,20.0,219.5,799.5,64.5,275.0,835.5,55.5,0.597222,fail_higher,0.597222,0.194444,overlap,0.0,2.857738
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,2,endpoint,36,24,842.0,1431.0,2069.0,805.0,1331.5,1955.0,-99.5,0.403356,fail_lower,0.596644,-0.193287,overlap,0.0,2.840728
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,36,24,-936.0,-21.5,1044.0,-787.0,-257.0,963.0,-235.5,0.403935,fail_lower,0.596065,-0.19213,overlap,0.0,2.823717
baseline_all,direct,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,36,24,128.0,327.0,688.0,151.0,290.5,551.0,-36.5,0.403935,fail_lower,0.596065,-0.19213,overlap,0.0,2.823717
baseline_all,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,2,dq_lane,36,24,128.0,327.0,688.0,151.0,290.5,551.0,-36.5,0.403935,fail_lower,0.596065,-0.19213,overlap,0.0,2.823717
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,36,24,-1118.0,-315.5,696.0,-963.0,-108.5,993.0,207.0,0.594907,fail_higher,0.594907,0.189815,overlap,0.0,2.789697
baseline_all,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,0,dqs_vs_dq_lane,36,24,-923.0,-24.25,869.0,-855.5,-220.75,904.0,-196.5,0.405093,fail_lower,0.594907,-0.189815,overlap,0.0,2.789697
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,36,24,1248.0,1815.5,2240.0,1162.0,1635.0,2220.0,-180.5,0.405093,fail_lower,0.594907,-0.189815,overlap,0.0,2.789697
baseline_all,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq11__ctrl_none__dq11__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,36,24,219.0,456.0,864.0,164.0,395.0,840.0,-61.0,0.405093,fail_lower,0.594907,-0.189815,overlap,0.0,2.789697
baseline_all,skew,signed_dqs_minus_dq_median__iologic_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,iologic_skew,lane1,dqs1,,dqs_vs_dq_lane,36,24,-244.0,210.25,1416.0,-277.5,279.75,838.5,69.5,0.594329,fail_higher,0.594329,0.188657,overlap,0.0,2.772686
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,3,dqs_vs_dq_bit,36,24,5.0,224.5,1002.0,5.0,230.5,880.0,6.0,0.593171,fail_higher,0.593171,0.186343,overlap,0.0,2.738666
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,0,endpoint,36,24,782.0,1342.5,1812.0,875.0,1470.0,1815.0,127.5,0.592593,fail_higher,0.592593,0.185185,overlap,0.0,2.721655
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,36,24,-783.0,-62.0,696.0,-739.0,-187.0,967.0,-125.0,0.407407,fail_lower,0.592593,-0.185185,overlap,0.0,2.721655
baseline_all,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,0,dqs_vs_dq_lane,36,24,-728.5,-4.75,611.5,-780.5,-137.25,894.5,-132.5,0.408565,fail_lower,0.591435,-0.18287,overlap,0.0,2.687635
baseline_all,direct,direct_max__dqs_iologic__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane1,dqs1,,endpoint,36,24,2121.0,2789.5,3884.0,2522.0,2956.5,4232.0,167.0,0.590856,fail_higher,0.590856,0.181713,overlap,0.0,2.670624
baseline_all,direct,lane_spread__dqs_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane1,,,lane,36,24,2121.0,2789.5,3884.0,2522.0,2956.5,4232.0,167.0,0.590856,fail_higher,0.590856,0.181713,overlap,0.0,2.670624
baseline_all,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_3__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,3,ld_vs_cntvaluein_dq_lane,36,24,12.5,191.5,533.5,24.0,238.0,575.5,46.5,0.590856,fail_higher,0.590856,0.181713,overlap,0.0,2.670624
baseline_all,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,36,24,-927.5,-241.25,695.0,-838.0,-40.0,1005.0,201.25,0.590278,fail_higher,0.590278,0.180556,overlap,0.0,2.653614
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,36,24,-837.0,-27.0,856.0,-859.0,-185.0,744.0,-158.0,0.41088,fail_lower,0.58912,-0.178241,overlap,0.0,2.619593
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,2,dqs_vs_dq_bit,36,24,8.0,273.0,803.0,69.0,314.0,1131.0,41.0,0.588542,fail_higher,0.588542,0.177083,overlap,0.0,2.602583
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,36,24,1187.0,1637.0,2177.0,990.0,1767.0,2273.0,130.0,0.587963,fail_higher,0.587963,0.175926,overlap,0.0,2.585573
baseline_all,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq0,,dq0,36,24,388.0,667.0,1219.0,77.0,627.5,995.0,-39.5,0.412616,fail_lower,0.587384,-0.174769,overlap,0.0,2.568562
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,0,dqs_vs_dq_bit,36,24,-1005.0,-83.0,778.0,-901.0,-237.0,779.0,-154.0,0.413194,fail_lower,0.586806,-0.173611,overlap,0.0,2.551552
baseline_all,skew,signed_ld_dqs_minus_dq_median__idelay_ld_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,signed_ld_dqs_minus_dq_median,idelay_ld_skew,lane1,dqs1,,dqs_vs_dq_lane,36,24,-235.5,-42.25,193.0,-177.5,0.0,243.0,42.25,0.586806,fail_higher,0.586806,0.173611,overlap,0.0,2.551552
baseline_all,direct,direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq5,,endpoint,36,24,1575.0,2139.5,4221.0,1741.0,2266.0,3668.0,126.5,0.583912,fail_higher,0.583912,0.167824,overlap,0.0,2.4665
baseline_all,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_0__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,0,ld_vs_cntvaluein_dq_lane,36,24,18.0,222.5,682.0,14.5,267.5,1103.5,45.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0,2.44949
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,36,24,1116.0,1532.5,2099.0,1027.0,1502.0,1896.0,-30.5,0.416667,fail_lower,0.583333,-0.166667,overlap,0.0,2.44949
baseline_all,direct,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,36,24,176.0,361.5,802.0,179.0,334.0,614.0,-27.5,0.417245,fail_lower,0.582755,-0.165509,overlap,0.0,2.432479
baseline_all,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_0__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,0,dq_lane,36,24,176.0,361.5,802.0,179.0,334.0,614.0,-27.5,0.417245,fail_lower,0.582755,-0.165509,overlap,0.0,2.432479
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,36,24,-1126.0,-179.5,783.0,-579.0,-52.0,566.0,127.5,0.582176,fail_higher,0.582176,0.164352,overlap,0.0,2.415469
baseline_all,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,0,ld_vs_cntvaluein_dqs,36,24,3.0,268.5,977.0,12.0,406.0,1149.0,137.5,0.581597,fail_higher,0.581597,0.163194,overlap,0.0,2.398459
baseline_all,direct,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq2,,endpoint,36,24,1338.0,1714.0,2275.0,1437.0,1646.5,2486.0,-67.5,0.418403,fail_lower,0.581597,-0.163194,overlap,0.0,2.398459
baseline_all,direct,direct_max__dq_iologic__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq15,,endpoint,36,24,1904.0,2416.0,3944.0,1942.0,2469.0,4248.0,53.0,0.58044,fail_higher,0.58044,0.16088,overlap,0.0,2.364438
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,36,24,972.0,1459.0,1929.0,945.0,1501.0,2114.0,42.0,0.58044,fail_higher,0.58044,0.16088,overlap,0.0,2.364438
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,4,dqs_vs_dq_bit,36,24,-886.0,-69.5,758.0,-1072.0,-204.5,1227.0,-135.0,0.420718,fail_lower,0.579282,-0.158565,overlap,0.0,2.330417
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,36,24,985.0,1555.5,2160.0,996.0,1435.5,2095.0,-120.0,0.420718,fail_lower,0.579282,-0.158565,overlap,0.0,2.330417
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,36,24,-1009.0,-91.0,698.0,-880.0,-167.0,937.0,-76.0,0.420718,fail_lower,0.579282,-0.158565,overlap,0.0,2.330417
baseline_all,skew,abs_ld_dqs_minus_dq_median__idelay_ld_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_lane__value_ps,abs_ld_dqs_minus_dq_median,idelay_ld_skew,lane0,dqs0,,dqs_vs_dq_lane,36,24,0.0,72.25,308.5,14.0,131.75,243.0,59.5,0.578704,fail_higher,0.578704,0.157407,overlap,0.0,2.313407
baseline_all,direct,lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,36,24,146.0,338.0,706.0,240.0,359.5,732.0,21.5,0.578704,fail_higher,0.578704,0.157407,overlap,0.0,2.313407
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,4,dqs_vs_dq_bit,36,24,15.0,309.0,873.0,0.0,251.0,638.0,-58.0,0.421875,fail_lower,0.578125,-0.15625,overlap,0.0,2.296397
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,3,dqs_vs_dq_bit,36,24,5.0,194.0,782.0,2.0,269.5,872.0,75.5,0.577546,fail_higher,0.577546,0.155093,overlap,0.0,2.279386
baseline_all,skew,dq_bus_skew_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_none__dq_lane_bus_skew__value_ps,dq_bus_skew_range,idelay_cntvaluein_skew,lane0,,,dq_lane_bus_skew,36,24,166.0,389.5,830.0,178.0,347.5,630.0,-42.0,0.422454,fail_lower,0.577546,-0.155093,overlap,0.0,2.279386
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,36,24,-784.0,1.0,896.0,-988.0,-130.0,981.0,-131.0,0.423032,fail_lower,0.576968,-0.153935,overlap,0.0,2.262376
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,36,24,-1213.0,-145.5,814.0,-628.0,-27.0,737.0,118.5,0.576389,fail_higher,0.576389,0.152778,overlap,0.0,2.245366
baseline_all,skew,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_3__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,3,dqs_vs_dq_lane,36,24,0.0,182.25,823.0,35.5,222.25,802.0,40.0,0.576389,fail_higher,0.576389,0.152778,overlap,0.0,2.245366
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,36,24,-998.0,-225.5,694.0,-795.0,-30.5,993.0,195.0,0.57581,fail_higher,0.57581,0.15162,overlap,0.0,2.228355
baseline_all,direct,direct_max__idelay_ld__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq3,,endpoint,36,24,1072.0,1505.5,2121.0,1343.0,1621.5,2456.0,116.0,0.57581,fail_higher,0.57581,0.15162,overlap,0.0,2.228355
baseline_all,skew,dq_lane_range__iologic_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane0,,,dq_lane,36,24,154.0,555.0,1419.0,342.0,628.5,899.0,73.5,0.57581,fail_higher,0.57581,0.15162,overlap,0.0,2.228355
baseline_all,skew,abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,1,ld_vs_cntvaluein_dq_lane,36,24,5.5,185.0,547.5,19.0,253.0,569.0,68.0,0.57581,fail_higher,0.57581,0.15162,overlap,0.0,2.228355
baseline_all,skew,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,36,24,-784.0,-4.5,1151.0,-1041.0,129.0,1171.0,133.5,0.575231,fail_higher,0.575231,0.150463,overlap,0.0,2.211345
baseline_all,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_4__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,4,dqs_vs_dq_lane,36,24,-812.0,-12.0,797.5,-931.5,-132.5,1108.0,-120.5,0.424769,fail_lower,0.575231,-0.150463,overlap,0.0,2.211345
baseline_all,direct,direct_max__clocking__all__no_bit__ctrl_none__endpoint__value_ps,direct_max,clocking,all,,,endpoint,36,24,6105.0,6765.0,7275.0,5985.0,6705.0,7335.0,-60.0,0.424769,fail_lower,0.575231,-0.150463,overlap,0.0,2.211345
baseline_all,direct,lane_spread__clocking__all__no_bit__ctrl_none__lane__value_ps,lane_spread,clocking,all,,,lane,36,24,5986.0,6646.0,7156.0,5866.0,6586.0,7216.0,-60.0,0.424769,fail_lower,0.575231,-0.150463,overlap,0.0,2.211345
baseline_all,skew,abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dqs,36,24,2.0,276.0,581.0,21.0,267.5,795.0,-8.5,0.424769,fail_lower,0.575231,-0.150463,overlap,0.0,2.211345
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,36,24,13.0,237.5,863.0,3.0,396.5,847.0,159.0,0.574653,fail_higher,0.574653,0.149306,overlap,0.0,2.194335
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,36,24,-585.0,98.0,785.0,-960.0,-23.5,1091.0,-121.5,0.425347,fail_lower,0.574653,-0.149306,overlap,0.0,2.194335
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,3,endpoint,36,24,865.0,1281.5,1815.0,759.0,1195.0,1891.0,-86.5,0.425347,fail_lower,0.574653,-0.149306,overlap,0.0,2.194335
baseline_all,direct,lane_spread__idelayctrl__all__no_bit__ctrl_none__lane__value_ps,lane_spread,idelayctrl,all,,,lane,36,24,533.0,1677.5,2368.0,788.0,1596.0,2739.0,-81.5,0.425926,fail_lower,0.574074,-0.148148,overlap,0.0,2.177324
baseline_all,direct,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dq_iologic,lane0,,,lane,36,24,1863.0,2533.0,4221.0,1988.0,2654.0,3694.0,121.0,0.573495,fail_higher,0.573495,0.146991,overlap,0.0,2.160314
baseline_all,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,36,24,-1016.0,-135.0,960.0,-929.0,-200.0,871.0,-65.0,0.427083,fail_lower,0.572917,-0.145833,overlap,0.0,2.143304
baseline_all,skew,abs_dqs_minus_dq_median__iologic_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,iologic_skew,lane1,dqs1,,dqs_vs_dq_lane,36,24,0.0,212.5,1416.0,28.0,285.5,838.5,73.0,0.572338,fail_higher,0.572338,0.144676,overlap,0.0,2.126293
baseline_all,direct,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,36,24,1069.0,1591.5,2216.0,1082.0,1472.5,2039.0,-119.0,0.428819,fail_lower,0.571181,-0.142361,overlap,0.0,2.092272
baseline_all,direct,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,4,endpoint,36,24,981.0,1522.5,2243.0,792.0,1600.0,2769.0,77.5,0.428819,fail_lower,0.571181,-0.142361,overlap,0.0,2.092272
baseline_all,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq3__ctrl_none__dq3__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,36,24,270.0,584.5,1249.0,221.0,539.5,930.0,-45.0,0.428819,fail_lower,0.571181,-0.142361,overlap,0.0,2.092272
baseline_all,direct,direct_max__idelay_ld__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq5,,endpoint,36,24,1157.0,1542.5,2118.0,1345.0,1640.5,2292.0,98.0,0.570602,fail_higher,0.570602,0.141204,overlap,0.0,2.075262
baseline_all,direct,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,36,24,148.0,370.5,768.0,140.0,322.0,634.0,-48.5,0.429398,fail_lower,0.570602,-0.141204,overlap,0.0,2.075262
baseline_all,skew,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_1__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,1,dq_lane,36,24,148.0,370.5,768.0,140.0,322.0,634.0,-48.5,0.429398,fail_lower,0.570602,-0.141204,overlap,0.0,2.075262
baseline_all,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,2,dqs_vs_dq_bit,36,24,10.0,140.5,1008.0,5.0,245.0,712.0,104.5,0.570023,fail_higher,0.570023,0.140046,overlap,0.0,2.058252
