experiment_id,seed,variant,rtl_commit,bitstream_file,bitstream_store_path,role
invalid-only-recovery-guard-heldout-seed16,16,invalid-only-recovery-guard,7c3a065,/nix/store/b3a4lys7x32mbb83mbyl2v6wrdxvqxfv-ypcb-ddr3-bitstream-seed-16/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/b3a4lys7x32mbb83mbyl2v6wrdxvqxfv-ypcb-ddr3-bitstream-seed-16,neutral_invalid_rescan_target
invalid-only-recovery-guard-heldout-seed5,5,invalid-only-recovery-guard,7c3a065,/nix/store/79a6s80g721i09wkvp31b27z6sdjbh53-ypcb-ddr3-bitstream-seed-5/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/79a6s80g721i09wkvp31b27z6sdjbh53-ypcb-ddr3-bitstream-seed-5,known_pass_regression_control
invalid-only-recovery-guard-heldout-seed6,6,invalid-only-recovery-guard,7c3a065,/nix/store/w99dn1nsmfmwgyjdffvk6l3mg0s0nd3b-ypcb-ddr3-bitstream-seed-6/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/w99dn1nsmfmwgyjdffvk6l3mg0s0nd3b-ypcb-ddr3-bitstream-seed-6,so012_regression_control
invalid-only-recovery-guard-heldout-seed3,3,invalid-only-recovery-guard,7c3a065,/nix/store/dbzjw2hv6qicnrzs9irbj8l9ikqhcrn6-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/dbzjw2hv6qicnrzs9irbj8l9ikqhcrn6-ypcb-ddr3-bitstream-seed-3,known_pass_control
invalid-only-recovery-guard-heldout-seed12,12,invalid-only-recovery-guard,7c3a065,/nix/store/0c2i68bmf693js94qa6i2rwg52f061w1-ypcb-ddr3-bitstream-seed-12/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/0c2i68bmf693js94qa6i2rwg52f061w1-ypcb-ddr3-bitstream-seed-12,prior_rescued_control
invalid-only-recovery-guard-heldout-seed20,20,invalid-only-recovery-guard,7c3a065,/nix/store/ccl3pzn3lpnip261khd9s94f5pfcv73g-ypcb-ddr3-bitstream-seed-20/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/ccl3pzn3lpnip261khd9s94f5pfcv73g-ypcb-ddr3-bitstream-seed-20,prior_rescued_control
invalid-only-recovery-guard-heldout-seed27,27,invalid-only-recovery-guard,7c3a065,/nix/store/ar00rmmclcjl8n4gn9n8j6kbb5pdhgci-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/ar00rmmclcjl8n4gn9n8j6kbb5pdhgci-ypcb-ddr3-bitstream-seed-27,prior_rescued_control
