experiment_id,seed,variant,bitstream,result_json,log,returncode,status
phase2-shifted-target-halfscan-heldout-seed12,12,phase2-shifted-target-halfscan,/nix/store/hdbri6k86h7iir2lr6n4ivyg03pk7j7m-ypcb-ddr3-bitstream-seed-12/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed12.json,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed12.log,0,pass
phase2-shifted-target-halfscan-heldout-seed16,16,phase2-shifted-target-halfscan,/nix/store/d534qml06dpsplm0rh9a8ldmigq1nggh-ypcb-ddr3-bitstream-seed-16/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed16.json,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed16.log,2,fail
phase2-shifted-target-halfscan-heldout-seed20,20,phase2-shifted-target-halfscan,/nix/store/ligr6nxxg10j7c455r0ifvjcal4qap9p-ypcb-ddr3-bitstream-seed-20/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed20.json,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed20.log,0,pass
phase2-shifted-target-halfscan-heldout-seed5,5,phase2-shifted-target-halfscan,/nix/store/ilijdhhh7idc63f3m1raknxavl66z62z-ypcb-ddr3-bitstream-seed-5/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed5.json,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed5.log,2,fail
phase2-shifted-target-halfscan-heldout-seed6,6,phase2-shifted-target-halfscan,/nix/store/vdzf6mx14shvvvgsw9sm9fj7nbv7nzvi-ypcb-ddr3-bitstream-seed-6/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed6.json,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed6.log,2,fail
phase2-shifted-target-halfscan-heldout-seed27,27,phase2-shifted-target-halfscan,/nix/store/v5c824l88vyc72fb2hwiq40w4mbkza6r-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed27.json,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed27.log,0,pass
phase2-shifted-target-halfscan-heldout-seed3,3,phase2-shifted-target-halfscan,/nix/store/la4176fyxp7j2562vlz21525gz96adzk-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed3.json,artifacts/hardware/phase2-shifted-target-halfscan-heldout-gate1/phase2-shifted-target-halfscan-heldout-seed3.log,2,fail
