experiment_id,seed,variant,rtl_commit,bitstream_file,bitstream_store_path,role
phase2-shifted-target-halfscan-heldout-seed12,12,phase2-shifted-target-halfscan,f3e0093,/nix/store/hdbri6k86h7iir2lr6n4ivyg03pk7j7m-ypcb-ddr3-bitstream-seed-12/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/hdbri6k86h7iir2lr6n4ivyg03pk7j7m-ypcb-ddr3-bitstream-seed-12,prior_reason6_rescued_control
phase2-shifted-target-halfscan-heldout-seed16,16,phase2-shifted-target-halfscan,f3e0093,/nix/store/d534qml06dpsplm0rh9a8ldmigq1nggh-ypcb-ddr3-bitstream-seed-16/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/d534qml06dpsplm0rh9a8ldmigq1nggh-ypcb-ddr3-bitstream-seed-16,phase2_target_minus2_failure_target
phase2-shifted-target-halfscan-heldout-seed20,20,phase2-shifted-target-halfscan,f3e0093,/nix/store/ligr6nxxg10j7c455r0ifvjcal4qap9p-ypcb-ddr3-bitstream-seed-20/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/ligr6nxxg10j7c455r0ifvjcal4qap9p-ypcb-ddr3-bitstream-seed-20,prior_reason6_rescued_control
phase2-shifted-target-halfscan-heldout-seed5,5,phase2-shifted-target-halfscan,f3e0093,/nix/store/ilijdhhh7idc63f3m1raknxavl66z62z-ypcb-ddr3-bitstream-seed-5/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/ilijdhhh7idc63f3m1raknxavl66z62z-ypcb-ddr3-bitstream-seed-5,known_pass_regression_control
phase2-shifted-target-halfscan-heldout-seed6,6,phase2-shifted-target-halfscan,f3e0093,/nix/store/vdzf6mx14shvvvgsw9sm9fj7nbv7nzvi-ypcb-ddr3-bitstream-seed-6/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/vdzf6mx14shvvvgsw9sm9fj7nbv7nzvi-ypcb-ddr3-bitstream-seed-6,so009_regression_control
phase2-shifted-target-halfscan-heldout-seed27,27,phase2-shifted-target-halfscan,f3e0093,/nix/store/v5c824l88vyc72fb2hwiq40w4mbkza6r-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/v5c824l88vyc72fb2hwiq40w4mbkza6r-ypcb-ddr3-bitstream-seed-27,so009_regression_control
phase2-shifted-target-halfscan-heldout-seed3,3,phase2-shifted-target-halfscan,f3e0093,/nix/store/la4176fyxp7j2562vlz21525gz96adzk-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/la4176fyxp7j2562vlz21525gz96adzk-ypcb-ddr3-bitstream-seed-3,known_pass_control
