feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,6,5,-461.0,-4.5,245.0,-180.0,46.0,482.0,50.5,-425.0,-943.0,0.6,fail_higher,0.6,0.2,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_1__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,1,dq_lane,6,5,187.0,439.0,537.0,354.0,391.0,658.0,-48.0,-183.0,-471.0,0.6,fail_higher,0.6,0.2,overlap,0.0
ld_dq_lane_range__idelay_ld_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,ld_dq_lane_range,idelay_ld_skew,lane0,,,dq_lane,6,5,141.0,230.5,505.0,186.0,271.0,317.0,40.5,-319.0,-176.0,0.6,fail_higher,0.6,0.2,overlap,0.0
abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dqs,6,5,72.0,275.0,523.0,15.0,314.0,413.0,39.0,-508.0,-341.0,0.6,fail_higher,0.6,0.2,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,6,5,20.0,203.5,461.0,89.0,198.0,469.0,-5.5,-372.0,-449.0,0.6,fail_higher,0.6,0.2,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,6,5,-612.0,91.0,642.0,12.0,94.0,357.0,3.0,-630.0,-969.0,0.6,fail_higher,0.6,0.2,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,0,dqs_vs_dq_bit,6,5,125.0,400.0,563.0,9.0,463.0,656.0,63.0,-554.0,-531.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
dq_lane_range__iologic_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane1,,,dq_lane,6,5,603.0,821.0,1066.0,630.0,840.0,997.0,19.0,-436.0,-394.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_0__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,0,dq_lane,6,5,88.0,323.5,541.0,283.0,328.0,500.0,4.5,-258.0,-412.0,0.55,fail_higher,0.55,0.1,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,0,dqs_vs_dq_bit,6,5,-204.0,326.5,700.0,-53.0,149.0,801.0,-177.5,-753.0,-1005.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
