feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,6,5,157.0,731.25,900.5,-66.0,280.5,531.5,-450.75,-966.5,-374.5,0.133333,fail_lower,0.866667,-0.733333,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,6,5,157.0,731.25,900.5,4.0,280.5,531.5,-450.75,-896.5,-374.5,0.133333,fail_lower,0.866667,-0.733333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,2,dqs_vs_dq_bit,6,5,301.0,664.5,768.0,146.0,359.0,500.0,-305.5,-622.0,-199.0,0.133333,fail_lower,0.866667,-0.733333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,6,5,254.0,342.5,687.0,57.0,209.0,472.0,-133.5,-630.0,-218.0,0.133333,fail_lower,0.866667,-0.733333,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,2,dq_lane,6,5,242.0,352.5,487.0,213.0,240.0,337.0,-112.5,-274.0,-95.0,0.133333,fail_lower,0.866667,-0.733333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,6,5,14.0,650.5,836.0,26.0,172.0,390.0,-478.5,-810.0,-376.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,6,5,11.0,673.0,916.0,69.0,224.0,308.0,-449.0,-847.0,-297.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,2,dqs_vs_dq_bit,6,5,98.0,631.0,831.0,112.0,194.0,383.0,-437.0,-719.0,-285.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,6,5,137.0,569.0,997.0,-400.0,136.0,753.0,-433.0,-1397.0,-616.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,2,dqs_vs_dq_bit,6,5,380.0,703.5,1019.0,-56.0,273.0,801.0,-430.5,-1075.0,-421.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
