experiment_id,metrics_group,metric_sample,metric_status,hardware_pass,seed,run_group,variant,payload_version,fail_reasons,state_calibrate,instruction_address,calib_complete,bist_done,wrong_read_data,abort_seen,abort_reason,abort_reason_name,abort_lane,abort_state,abort_instruction,abort_start_index_check,abort_lane_write_dq_late,abort_lane_read_dq_early,abort_dq_target_index,abort_data_start_index,idelay_data_tap_mismatch_seen,idelay_dqs_tap_mismatch_seen,data_mismatch_lane_mask,dqs_mismatch_lane_mask,bitstream_sha256,sdf_sha256,nextpnr_json_sha256,result_json,nextpnr_json,cvc_sdf,interpretation,feature,value_ps,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,direct_max__idelay_ld__lane1__dq9__ctrl_none__endpoint__value_ps,1330.0,direct_max,idelay_ld,lane1,dq9,,endpoint,1,1330.0,1330.0,1330.0,1330.0,0.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,direct_max__idelay_ld__lane1__dq9__ctrl_none__endpoint__value_ps,1383.0,direct_max,idelay_ld,lane1,dq9,,endpoint,1,1383.0,1383.0,1383.0,1383.0,0.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,1631.0,direct_max,idelay_ld,lane1,dqs1,,endpoint,1,1631.0,1631.0,1631.0,1631.0,0.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,1514.0,direct_max,idelay_ld,lane1,dqs1,,endpoint,1,1514.0,1514.0,1514.0,1514.0,0.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,1511.0,direct_max,idelay_ld,lane1,dqs1,,endpoint,1,1511.0,1511.0,1511.0,1511.0,0.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,direct_max__idelayctrl__all__no_bit__ctrl_none__endpoint__value_ps,3075.0,direct_max,idelayctrl,all,,,endpoint,6,1126.0,1876.0,3075.0,3075.0,1949.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,direct_max__idelayctrl__all__no_bit__ctrl_none__endpoint__value_ps,1656.0,direct_max,idelayctrl,all,,,endpoint,5,1126.0,1506.0,1656.0,1656.0,530.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,direct_max__idelayctrl__all__no_bit__ctrl_none__endpoint__value_ps,2849.0,direct_max,idelayctrl,all,,,endpoint,5,1126.0,1695.0,2849.0,2849.0,1723.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,584.0,direct_max,reset_release,all,,,endpoint,8,0.0,25.0,584.0,584.0,584.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,990.0,direct_max,reset_release,all,,,endpoint,8,0.0,232.0,990.0,990.0,990.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,584.0,direct_max,reset_release,all,,,endpoint,8,0.0,25.0,584.0,584.0,584.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,lane_spread__clocking__all__no_bit__ctrl_none__lane__value_ps,5986.0,lane_spread,clocking,all,,,lane,2058,119.0,1110.0,1179.0,6105.0,5986.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,lane_spread__clocking__all__no_bit__ctrl_none__lane__value_ps,6855.0,lane_spread,clocking,all,,,lane,2058,119.0,1110.0,1179.0,6974.0,6855.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,lane_spread__clocking__all__no_bit__ctrl_none__lane__value_ps,6795.0,lane_spread,clocking,all,,,lane,2059,119.0,1110.0,1179.0,6914.0,6795.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,lane_spread__clocking__lane0__no_bit__ctrl_none__lane__value_ps,135.0,lane_spread,clocking,lane0,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,lane_spread__clocking__lane0__no_bit__ctrl_none__lane__value_ps,135.0,lane_spread,clocking,lane0,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,lane_spread__clocking__lane0__no_bit__ctrl_none__lane__value_ps,135.0,lane_spread,clocking,lane0,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,lane_spread__clocking__lane1__no_bit__ctrl_none__lane__value_ps,135.0,lane_spread,clocking,lane1,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,lane_spread__clocking__lane1__no_bit__ctrl_none__lane__value_ps,135.0,lane_spread,clocking,lane1,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,lane_spread__clocking__lane1__no_bit__ctrl_none__lane__value_ps,135.0,lane_spread,clocking,lane1,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,2430.0,lane_spread,dq_iologic,lane0,,,lane,444,0.0,1279.0,2015.0,2430.0,2430.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,2499.0,lane_spread,dq_iologic,lane0,,,lane,442,0.0,1314.0,2111.0,2499.0,2499.0
exact-abort-seed3-idelay-control-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-locked,pass,True,3,payload_v3_exact_abort,cntvaluein_only,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,artifacts/hardware/exact-abort-seed3-idelay-control-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-locked/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot and regenerated CNTVALUEIN locks; no abort captured; no tap mismatch,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,2565.0,lane_spread,dq_iologic,lane0,,,lane,446,0.0,1279.0,2042.0,2565.0,2565.0
exact-abort-seed3-baseline,exact-abort-seed3-lock-matrix,exact-abort-seed3-baseline,pass,True,3,payload_v3_exact_abort,baseline,3,,23,22,True,True,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,artifacts/hardware/exact-abort-seed3-baseline.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-baseline/ypcb_00338_1p1_ddr3.cvc.sdf,passes with exact abort snapshot; no abort captured; no tap mismatch,lane_spread__dq_iologic__lane1__no_bit__ctrl_none__lane__value_ps,3319.0,lane_spread,dq_iologic,lane1,,,lane,457,0.0,1547.0,2744.0,3319.0,3319.0
exact-abort-seed3-idelay-control-full-locked,exact-abort-seed3-lock-matrix,exact-abort-seed3-idelay-control-full-locked,fail,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,artifacts/hardware/exact-abort-seed3-idelay-control-full-locked.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.placed.json,result-cvc-sdf-seed3-exact-abort-idelay-control-full-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fails with exact CHECK_STARTING_DATA abort lane 0 start_index_check=48 dq_target_index=33; no tap mismatch; regenerated CNTVALUEIN+LD locks are diagnostic not a fix,lane_spread__dq_iologic__lane1__no_bit__ctrl_none__lane__value_ps,2420.0,lane_spread,dq_iologic,lane1,,,lane,458,0.0,1335.5,2009.0,2420.0,2420.0
