rtl_commit,seed,role,build,hardware,attempts,reason,reason_name,calib_complete,bist_done,wrong_read_data,state_calibrate,instruction_address,abort_seen,abort_lane,start_index_check,dq_target_index,data_start_index,shifted_hex,window_hex,data_taps,dqs_taps,bitstream_sha256,result_json
7f94ca0,2,heldout_former_fail,pass,pass,62,0,none,True,True,0,23,22,False,0,0,0,0,0x00000000,0x0000000000000000,25/25/25/25/25/25/25/25/26/26/26/26/26/26/26/26,2/3,1e4398d0b72005288500e2c3a97853a86feb0eac6fcb7e95afa0f386dd7ebbfd,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-2.json
7f94ca0,6,heldout_former_fail,pass,pass,62,0,none,True,True,0,23,22,False,0,0,0,0,0x00000000,0x0000000000000000,25/25/25/25/25/25/25/25/26/26/26/26/26/26/26/26,2/3,8b9decd0b54b48cdf1c31a78b18960ea70da807181fc319f81d535e51eaf3945,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-6.json
7f94ca0,12,heldout_former_fail,pass,pass,63,0,none,True,True,0,23,22,False,0,0,0,0,0x00000000,0x0000000000000000,26/26/26/26/26/26/26/26/27/27/27/27/27/27/27/27,3/4,6b32b037c2ef30dd55d1833360d159d1fc268f9204c0116178a43232015fbe49,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-12.json
7f94ca0,16,heldout_former_fail,pass,pass,62,0,none,True,True,0,23,22,False,0,0,0,0,0x00000000,0x0000000000000000,25/25/25/25/25/25/25/25/26/26/26/26/26/26/26/26,2/3,536f00e5515d5a59123132855f840c22f8b2beaebd7795f71c31fea0539e73d5,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-16.json
7f94ca0,23,heldout_former_fail,pass,pass,62,0,none,True,True,0,23,22,False,0,0,0,0,0x00000000,0x0000000000000000,25/25/25/25/25/25/25/25/26/26/26/26/26/26/26/26,2/3,bf1fbf44ded3ebaa242a5757ca14a3793f114a67e038a4478bc9e2a850645bb7,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-23.json
7f94ca0,27,heldout_former_fail,pass,fail,200,6,analyze_data_invalid_window_exhausted,False,False,0,0,1,True,0,0,36,0,0xffffffff,0x51ffffffffffffff,25/25/25/25/25/25/25/25/27/27/27/27/27/27/27/27,2/4,5c26d29ce319874c659d08ab5f4c15de78bfcda2eafe800164fb83a4635b08c2,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-27.json
7f94ca0,1,known_pass_control,pass,pass,62,0,none,True,True,0,23,22,False,0,0,0,0,0x00000000,0x0000000000000000,25/25/25/25/25/25/25/25/26/26/26/26/26/26/26/26,2/3,8df1c91fefc17ccbb9d401c544a438079d4ad8a19531bd5e3e47559766be9207,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-1.json
7f94ca0,3,known_pass_control,pass,pass,63,0,none,True,True,0,23,22,False,0,0,0,0,0x00000000,0x0000000000000000,26/26/26/26/26/26/26/26/27/27/27/27/27/27/27/27,3/4,4ab515f0c3714cb7c9a398b758bae4bcd84aacd98a7927a2eb35b68340ebd986,artifacts/hardware/analyze-data-contradiction-retry-scalar-heldout-gate1/scalar-contradiction-retry-seed-3.json
