feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
ld_dq_lane_range__idelay_ld_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,ld_dq_lane_range,idelay_ld_skew,lane1,,,dq_lane,22,7,146.0,353.5,706.0,316.0,421.0,617.0,67.5,-390.0,-471.0,0.646104,fail_higher,0.646104,0.292208,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,1,ld_vs_cntvaluein_dq_lane,22,7,-412.0,134.0,547.5,-328.5,393.0,516.5,259.0,-876.0,-928.5,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,2,ld_vs_cntvaluein_dq_lane,22,7,-441.5,92.75,475.5,-364.0,346.0,509.0,253.25,-839.5,-950.5,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_3__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,3,dq_lane,22,7,193.0,374.0,624.0,273.0,517.0,691.0,143.0,-351.0,-498.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,2,ld_vs_cntvaluein_dq_lane,22,7,20.0,145.75,779.0,64.5,229.5,702.5,83.75,-714.5,-682.5,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
dq_lane_range__iologic_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane1,,,dq_lane,22,7,284.0,515.5,1152.0,385.0,609.0,1008.0,93.5,-767.0,-724.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dqs,22,7,-447.0,-275.0,85.0,-414.0,-203.0,-85.0,72.0,-499.0,-362.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,22,7,2.0,212.0,783.0,142.0,273.0,967.0,61.0,-641.0,-965.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,3,dqs_vs_dq_bit,22,7,3.0,228.5,772.0,56.0,273.0,886.0,44.5,-716.0,-883.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,22,7,-998.0,-91.0,691.0,-209.0,-95.0,937.0,-4.0,-900.0,-1935.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,22,7,2.0,269.5,728.0,67.0,461.0,795.0,191.5,-661.0,-793.0,0.62987,fail_higher,0.62987,0.25974,overlap,0.0
