feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,22,7,15.0,355.0,1302.0,0.0,168.0,571.0,-187.0,-1302.0,-556.0,0.344156,fail_lower,0.655844,-0.311688,overlap,0.0
abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dq,22,7,145.5,272.5,556.0,147.0,204.5,426.0,-68.0,-409.0,-280.5,0.344156,fail_lower,0.655844,-0.311688,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,22,7,8.0,422.5,896.0,76.0,200.0,754.0,-222.5,-820.0,-746.0,0.350649,fail_lower,0.649351,-0.298701,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,0,ld_vs_cntvaluein_dqs,22,7,-484.0,141.0,988.0,-409.0,-176.0,488.0,-317.0,-1397.0,-972.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,22,7,21.0,380.0,785.0,8.0,107.0,866.0,-273.0,-777.0,-845.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,22,7,-674.0,156.5,864.0,-864.0,-81.0,246.0,-237.5,-1728.0,-920.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,4,dqs_vs_dq_bit,22,7,24.0,469.5,886.0,5.0,289.0,738.0,-180.5,-881.0,-714.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dqs,22,7,8.0,275.0,447.0,85.0,203.0,414.0,-72.0,-362.0,-406.0,0.36039,fail_lower,0.63961,-0.279221,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,22,7,-585.0,80.0,785.0,-866.0,-51.0,335.0,-131.0,-1651.0,-920.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,4,ld_vs_cntvaluein_dq_lane,22,7,3.0,284.25,619.5,25.0,236.5,521.0,-47.75,-594.5,-518.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,22,7,58.0,287.0,993.0,46.0,163.0,557.0,-124.0,-947.0,-499.0,0.37013,fail_lower,0.62987,-0.25974,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,1,dqs_vs_dq_bit,22,7,16.0,220.5,832.0,23.0,110.0,605.0,-110.5,-809.0,-589.0,0.376623,fail_lower,0.623377,-0.246753,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,22,7,23.0,370.0,791.0,91.0,157.0,755.0,-213.0,-700.0,-732.0,0.37987,fail_lower,0.62013,-0.24026,overlap,0.0
signed_idelayctrl_minus_reset_release__startup_relative_skew__all__no_bit__ctrl_none__idelayctrl_vs_reset__value_ps,signed_idelayctrl_minus_reset_release,startup_relative_skew,all,,,idelayctrl_vs_reset,22,7,248.0,2012.5,2954.0,954.0,1394.0,2489.0,-618.5,-2000.0,-2241.0,0.383117,fail_lower,0.616883,-0.233766,overlap,0.0
abs_idelayctrl_minus_reset_release__startup_relative_skew__all__no_bit__ctrl_none__idelayctrl_vs_reset__value_ps,abs_idelayctrl_minus_reset_release,startup_relative_skew,all,,,idelayctrl_vs_reset,22,7,248.0,2012.5,2954.0,954.0,1394.0,2489.0,-618.5,-2000.0,-2241.0,0.383117,fail_lower,0.616883,-0.233766,overlap,0.0
