experiment_id,seed,variant,rtl_commit,bitstream_file,bitstream_store_path,role
range-safe-check-start-heldout-seed2,2,range-safe-check-start,2c87dbe,/nix/store/1w0yclzff2jjidrmzskfk5zrwdk0p3kh-ypcb-ddr3-bitstream-seed-2/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/1w0yclzff2jjidrmzskfk5zrwdk0p3kh-ypcb-ddr3-bitstream-seed-2,heldout_previous_pass_former_fail
range-safe-check-start-heldout-seed3,3,range-safe-check-start,2c87dbe,/nix/store/qknbahkrjb907c3ppdr37a4fr2c7bdb8-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/qknbahkrjb907c3ppdr37a4fr2c7bdb8-ypcb-ddr3-bitstream-seed-3,known_pass_control
range-safe-check-start-heldout-seed5,5,range-safe-check-start,2c87dbe,/nix/store/nrd9f2rpv5p2cjk2c98zrph77rgk7bqr-ypcb-ddr3-bitstream-seed-5/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/nrd9f2rpv5p2cjk2c98zrph77rgk7bqr-ypcb-ddr3-bitstream-seed-5,seed5_regression_control
range-safe-check-start-heldout-seed6,6,range-safe-check-start,2c87dbe,/nix/store/2myxlfni8fsbc3pcd0wcvgkpi956ibbv-ypcb-ddr3-bitstream-seed-6/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/2myxlfni8fsbc3pcd0wcvgkpi956ibbv-ypcb-ddr3-bitstream-seed-6,heldout_previous_pass_former_fail_no_abort
range-safe-check-start-heldout-seed11,11,range-safe-check-start,2c87dbe,/nix/store/y0fg107adzf3wpcz2jalzjplh065rfkf-ypcb-ddr3-bitstream-seed-11/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/y0fg107adzf3wpcz2jalzjplh065rfkf-ypcb-ddr3-bitstream-seed-11,heldout_previous_pass_former_fail
range-safe-check-start-heldout-seed12,12,range-safe-check-start,2c87dbe,/nix/store/g2f5qxic9ggy7ik4g4i9n3jh8wbkq8rj-ypcb-ddr3-bitstream-seed-12/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/g2f5qxic9ggy7ik4g4i9n3jh8wbkq8rj-ypcb-ddr3-bitstream-seed-12,heldout_previous_pass_former_fail_no_abort
range-safe-check-start-heldout-seed16,16,range-safe-check-start,2c87dbe,/nix/store/d3zn7qzbig96jgqf16kbk08lmj1sp8z1-ypcb-ddr3-bitstream-seed-16/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/d3zn7qzbig96jgqf16kbk08lmj1sp8z1-ypcb-ddr3-bitstream-seed-16,heldout_previous_pass_former_fail
range-safe-check-start-heldout-seed20,20,range-safe-check-start,2c87dbe,/nix/store/qqn3glj4zdi8p5nkngynlkkqj3q8m9hr-ypcb-ddr3-bitstream-seed-20/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/qqn3glj4zdi8p5nkngynlkkqj3q8m9hr-ypcb-ddr3-bitstream-seed-20,heldout_previous_pass_former_fail
range-safe-check-start-heldout-seed27,27,range-safe-check-start,2c87dbe,/nix/store/mpgs02fgwn6aggs5xicbh8idw7r2bsv8-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,/nix/store/mpgs02fgwn6aggs5xicbh8idw7r2bsv8-ypcb-ddr3-bitstream-seed-27,heldout_previous_pass_invalid_window_fail
