experiment_id,variant,seed,lock_set,observer_payload,repo_branch,repo_commit_at_build,build_completed_at_utc,bitstream_attr,bitstream_store_path,bitstream_file,bitstream_sha256,nextpnr_json_attr,nextpnr_json_store_path,nextpnr_json_file,nextpnr_json_sha256,cvc_sdf_attr,cvc_sdf_store_path,cvc_sdf_file,cvc_sdf_sha256,cvc_sdf_nextpnr_json_file,cvc_sdf_nextpnr_json_sha256
baseline-no-lock-seed-48,baseline-no-lock,48,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-48,/nix/store/c5vwq72qivbb394a8ccyfbn5ckbi3c4y-ypcb-ddr3-bitstream-seed-48,/nix/store/c5vwq72qivbb394a8ccyfbn5ckbi3c4y-ypcb-ddr3-bitstream-seed-48/ypcb_00338_1p1_ddr3_openxc7.bit,55aa05489d1ee2b93e331904c715a86fd5f8aa26bce12dc3b6b06ebe7bf7bb1c,.#ypcb-ddr3-nextpnr-json-seed-48,/nix/store/bw8cjhfn0837frlljw84hq1rxan2bk11-ypcb-ddr3-nextpnr-json-seed-48,/nix/store/bw8cjhfn0837frlljw84hq1rxan2bk11-ypcb-ddr3-nextpnr-json-seed-48/ypcb_00338_1p1_ddr3.placed.json,99f0e728cbffcd0629a5a617c61e88f8457d698b92227b03c1d94cd6d8da884f,.#ypcb-ddr3-cvc-sdf-seed-48,/nix/store/7pdmhm95mzpl2rnqd0afrm8nkf7i6b0n-ypcb-ddr3-cvc-sdf-seed-48,/nix/store/7pdmhm95mzpl2rnqd0afrm8nkf7i6b0n-ypcb-ddr3-cvc-sdf-seed-48/ypcb_00338_1p1_ddr3.cvc.sdf,23c965e5a4cf53e3315b6da8fd8b5e2e9ce7a040a3d4f2a1de4f4f21fee5767d,/nix/store/7pdmhm95mzpl2rnqd0afrm8nkf7i6b0n-ypcb-ddr3-cvc-sdf-seed-48/ypcb_00338_1p1_ddr3.placed.json,99f0e728cbffcd0629a5a617c61e88f8457d698b92227b03c1d94cd6d8da884f
cntvaluein3-skew-locked-seed-48,cntvaluein3-skew-locked,48,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-48-cntvaluein3-skew-locked,/nix/store/w8c398gyy99ckxx80rh28l3qadlg3ipg-ypcb-ddr3-bitstream-seed-48-cntvaluein3-skew-locked,/nix/store/w8c398gyy99ckxx80rh28l3qadlg3ipg-ypcb-ddr3-bitstream-seed-48-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,a074fd1bf820eb5b88681c403b7c739297604b6c6505e0e42d84a7019cacbebb,.#ypcb-ddr3-nextpnr-json-seed-48-cntvaluein3-skew-locked,/nix/store/48mssjjpzpg3blrpsn6ysdbhn31vqnl3-ypcb-ddr3-nextpnr-json-seed-48-cntvaluein3-skew-locked,/nix/store/48mssjjpzpg3blrpsn6ysdbhn31vqnl3-ypcb-ddr3-nextpnr-json-seed-48-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,9e7df9f1b1199212f45351c81cf7ab93ad0554e1c8ae572feafe4b2e3d9f441c,.#ypcb-ddr3-cvc-sdf-seed-48-cntvaluein3-skew-locked,/nix/store/dd201k6r0zw9qf2kiznrq6fidbw9qx45-ypcb-ddr3-cvc-sdf-seed-48-cntvaluein3-skew-locked,/nix/store/dd201k6r0zw9qf2kiznrq6fidbw9qx45-ypcb-ddr3-cvc-sdf-seed-48-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,feee933e3ae49516e34fbabfde96ed3e22dea5f7779aa2c9913b5d1d2fe00aec,/nix/store/dd201k6r0zw9qf2kiznrq6fidbw9qx45-ypcb-ddr3-cvc-sdf-seed-48-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,9e7df9f1b1199212f45351c81cf7ab93ad0554e1c8ae572feafe4b2e3d9f441c
baseline-no-lock-seed-49,baseline-no-lock,49,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-49,/nix/store/0i6m68nj0srd4w5i4a66rk0ziq43cwy4-ypcb-ddr3-bitstream-seed-49,/nix/store/0i6m68nj0srd4w5i4a66rk0ziq43cwy4-ypcb-ddr3-bitstream-seed-49/ypcb_00338_1p1_ddr3_openxc7.bit,11712e1ffac4d21f29245e5db5e96b774e41b6072b1b5a00d8d766f506775bd1,.#ypcb-ddr3-nextpnr-json-seed-49,/nix/store/0pif4wp7wc1cnci59gjy0cg74jph3hmz-ypcb-ddr3-nextpnr-json-seed-49,/nix/store/0pif4wp7wc1cnci59gjy0cg74jph3hmz-ypcb-ddr3-nextpnr-json-seed-49/ypcb_00338_1p1_ddr3.placed.json,6378701b638e48856a589d891d8e25ca84fc98681178b893870fbe971fadf58d,.#ypcb-ddr3-cvc-sdf-seed-49,/nix/store/z0bi7iq6rkisi8l95jr2mq3d9lqpbax0-ypcb-ddr3-cvc-sdf-seed-49,/nix/store/z0bi7iq6rkisi8l95jr2mq3d9lqpbax0-ypcb-ddr3-cvc-sdf-seed-49/ypcb_00338_1p1_ddr3.cvc.sdf,75012d59215ef13f248d7ce4890521588745ce6ced190d85751ccf57e0d7b6a2,/nix/store/z0bi7iq6rkisi8l95jr2mq3d9lqpbax0-ypcb-ddr3-cvc-sdf-seed-49/ypcb_00338_1p1_ddr3.placed.json,6378701b638e48856a589d891d8e25ca84fc98681178b893870fbe971fadf58d
cntvaluein3-skew-locked-seed-49,cntvaluein3-skew-locked,49,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-49-cntvaluein3-skew-locked,/nix/store/9q0z5m1djx10gp4gg1rm06126zkrq3zk-ypcb-ddr3-bitstream-seed-49-cntvaluein3-skew-locked,/nix/store/9q0z5m1djx10gp4gg1rm06126zkrq3zk-ypcb-ddr3-bitstream-seed-49-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,a819e85c0a0f187c80f6287e6a028e46ce2f869adee315220d6a67fd2c0f2ff4,.#ypcb-ddr3-nextpnr-json-seed-49-cntvaluein3-skew-locked,/nix/store/ic86vc08m6awbl41mgf5sc2yqxaflwr5-ypcb-ddr3-nextpnr-json-seed-49-cntvaluein3-skew-locked,/nix/store/ic86vc08m6awbl41mgf5sc2yqxaflwr5-ypcb-ddr3-nextpnr-json-seed-49-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,0f491c2b4d96cff1ce8667c2b32ec7e47bdd29313fe83602fc69f9b759a248bf,.#ypcb-ddr3-cvc-sdf-seed-49-cntvaluein3-skew-locked,/nix/store/l9z7qnbsb96vblh2x0skw54zvx5pxc6h-ypcb-ddr3-cvc-sdf-seed-49-cntvaluein3-skew-locked,/nix/store/l9z7qnbsb96vblh2x0skw54zvx5pxc6h-ypcb-ddr3-cvc-sdf-seed-49-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,29166bfc51c2198f80df79b592ebd7ad56b3ad596ce247ecc1775cd467b99372,/nix/store/l9z7qnbsb96vblh2x0skw54zvx5pxc6h-ypcb-ddr3-cvc-sdf-seed-49-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,0f491c2b4d96cff1ce8667c2b32ec7e47bdd29313fe83602fc69f9b759a248bf
baseline-no-lock-seed-50,baseline-no-lock,50,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-50,/nix/store/b50jb4cqqs04iqlrlpa23azddsjn02l1-ypcb-ddr3-bitstream-seed-50,/nix/store/b50jb4cqqs04iqlrlpa23azddsjn02l1-ypcb-ddr3-bitstream-seed-50/ypcb_00338_1p1_ddr3_openxc7.bit,c64837657d5df9c9cbe2ba6a4542bb1ed1c4427a6c2227f3ed8e0323b9ff697b,.#ypcb-ddr3-nextpnr-json-seed-50,/nix/store/km0l7avljlxq0n56456z50xzs3g53s8x-ypcb-ddr3-nextpnr-json-seed-50,/nix/store/km0l7avljlxq0n56456z50xzs3g53s8x-ypcb-ddr3-nextpnr-json-seed-50/ypcb_00338_1p1_ddr3.placed.json,982aeeab19bae8dafb2e47387319a28f81913e1f679940920a0449a43b95c06b,.#ypcb-ddr3-cvc-sdf-seed-50,/nix/store/2l2dr0w6h38plqrsxz65srkqwsw2aynh-ypcb-ddr3-cvc-sdf-seed-50,/nix/store/2l2dr0w6h38plqrsxz65srkqwsw2aynh-ypcb-ddr3-cvc-sdf-seed-50/ypcb_00338_1p1_ddr3.cvc.sdf,85ce83319f41be82b6893b53526886baccffc7e30c521176c8477758167c8f0f,/nix/store/2l2dr0w6h38plqrsxz65srkqwsw2aynh-ypcb-ddr3-cvc-sdf-seed-50/ypcb_00338_1p1_ddr3.placed.json,982aeeab19bae8dafb2e47387319a28f81913e1f679940920a0449a43b95c06b
cntvaluein3-skew-locked-seed-50,cntvaluein3-skew-locked,50,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-50-cntvaluein3-skew-locked,/nix/store/xyyr39h7qj3yn6xisvlrs3zq3166bli8-ypcb-ddr3-bitstream-seed-50-cntvaluein3-skew-locked,/nix/store/xyyr39h7qj3yn6xisvlrs3zq3166bli8-ypcb-ddr3-bitstream-seed-50-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,cb5e4bd0c2681f144f2adf156a2b6fd9148289eb51a9976c26d6047821464331,.#ypcb-ddr3-nextpnr-json-seed-50-cntvaluein3-skew-locked,/nix/store/hfsva6gr21aapn3krwy3yaq7crr2r56k-ypcb-ddr3-nextpnr-json-seed-50-cntvaluein3-skew-locked,/nix/store/hfsva6gr21aapn3krwy3yaq7crr2r56k-ypcb-ddr3-nextpnr-json-seed-50-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,b2c042bd998c36b7b41c30b06653516d171d75f838f22f544114a587cd56d318,.#ypcb-ddr3-cvc-sdf-seed-50-cntvaluein3-skew-locked,/nix/store/i4ycx8wcp5rpxwi1y3qfmbzl6jcbldw7-ypcb-ddr3-cvc-sdf-seed-50-cntvaluein3-skew-locked,/nix/store/i4ycx8wcp5rpxwi1y3qfmbzl6jcbldw7-ypcb-ddr3-cvc-sdf-seed-50-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,dc7fb39b9fe1b5c7c69cd322381375101ce1c2506713af0257099a3b349a0bad,/nix/store/i4ycx8wcp5rpxwi1y3qfmbzl6jcbldw7-ypcb-ddr3-cvc-sdf-seed-50-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,b2c042bd998c36b7b41c30b06653516d171d75f838f22f544114a587cd56d318
baseline-no-lock-seed-51,baseline-no-lock,51,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-51,/nix/store/vlgbk7nzn54a24fr1y1xnxrapky26ph0-ypcb-ddr3-bitstream-seed-51,/nix/store/vlgbk7nzn54a24fr1y1xnxrapky26ph0-ypcb-ddr3-bitstream-seed-51/ypcb_00338_1p1_ddr3_openxc7.bit,b32b6a106b7f4d1a63288b371cdbcf1c751450e068a401e9fbd4bd0dfa84d587,.#ypcb-ddr3-nextpnr-json-seed-51,/nix/store/0zg2vjwgarsqlyn6z0qsly897z75hbjh-ypcb-ddr3-nextpnr-json-seed-51,/nix/store/0zg2vjwgarsqlyn6z0qsly897z75hbjh-ypcb-ddr3-nextpnr-json-seed-51/ypcb_00338_1p1_ddr3.placed.json,4aa0a1fcbbe2f7296991fe280fc9e0167aa4c080e62399c4d0cb16e3c35eb091,.#ypcb-ddr3-cvc-sdf-seed-51,/nix/store/3ayr5vz4y1z2rsmqpsz676gj2kpycdyq-ypcb-ddr3-cvc-sdf-seed-51,/nix/store/3ayr5vz4y1z2rsmqpsz676gj2kpycdyq-ypcb-ddr3-cvc-sdf-seed-51/ypcb_00338_1p1_ddr3.cvc.sdf,9074008fb6dfd792f3e13b663e07e9ba906dd5ee6950ebc4d90675581804a338,/nix/store/3ayr5vz4y1z2rsmqpsz676gj2kpycdyq-ypcb-ddr3-cvc-sdf-seed-51/ypcb_00338_1p1_ddr3.placed.json,4aa0a1fcbbe2f7296991fe280fc9e0167aa4c080e62399c4d0cb16e3c35eb091
cntvaluein3-skew-locked-seed-51,cntvaluein3-skew-locked,51,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-51-cntvaluein3-skew-locked,/nix/store/irxk4nrmkjk3lgv6l0lx75gbqn6gsfxv-ypcb-ddr3-bitstream-seed-51-cntvaluein3-skew-locked,/nix/store/irxk4nrmkjk3lgv6l0lx75gbqn6gsfxv-ypcb-ddr3-bitstream-seed-51-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,759fa5feb0fa70da874fa72b35598d52e5b83780a2d227c06a5d6e5a3fc66c00,.#ypcb-ddr3-nextpnr-json-seed-51-cntvaluein3-skew-locked,/nix/store/x8ivyavshnlnyrpm23810l5sdxjsrddj-ypcb-ddr3-nextpnr-json-seed-51-cntvaluein3-skew-locked,/nix/store/x8ivyavshnlnyrpm23810l5sdxjsrddj-ypcb-ddr3-nextpnr-json-seed-51-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,527b57505ffc1cd4efb6e5f187c8c28449a24b7e1a4dd79e908ba4309d25329d,.#ypcb-ddr3-cvc-sdf-seed-51-cntvaluein3-skew-locked,/nix/store/32xikh5z3vq5f910gylhgvxw2cnl1zwg-ypcb-ddr3-cvc-sdf-seed-51-cntvaluein3-skew-locked,/nix/store/32xikh5z3vq5f910gylhgvxw2cnl1zwg-ypcb-ddr3-cvc-sdf-seed-51-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,4dfcefc747c5c06f5fa662b579570460fcd8887d0ee2f88b97e5a0e1840bf6ab,/nix/store/32xikh5z3vq5f910gylhgvxw2cnl1zwg-ypcb-ddr3-cvc-sdf-seed-51-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,527b57505ffc1cd4efb6e5f187c8c28449a24b7e1a4dd79e908ba4309d25329d
baseline-no-lock-seed-52,baseline-no-lock,52,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-52,/nix/store/371v35s50bmhywswszv888aiwfhdawgv-ypcb-ddr3-bitstream-seed-52,/nix/store/371v35s50bmhywswszv888aiwfhdawgv-ypcb-ddr3-bitstream-seed-52/ypcb_00338_1p1_ddr3_openxc7.bit,f0c272ce88bb8dbb280a576a7bfa84abc6c4a4fdbbc3290caafa4c6db403d360,.#ypcb-ddr3-nextpnr-json-seed-52,/nix/store/cj94fwvaizlsamm4hlwgp3g8hpyw82md-ypcb-ddr3-nextpnr-json-seed-52,/nix/store/cj94fwvaizlsamm4hlwgp3g8hpyw82md-ypcb-ddr3-nextpnr-json-seed-52/ypcb_00338_1p1_ddr3.placed.json,cf9b22839dd7ab4b2d502ea3c8f40c72ec150b078b05ab81939a9c32d6f4143e,.#ypcb-ddr3-cvc-sdf-seed-52,/nix/store/hdh6aq2zdva2j2ci7vp9j0bd98zrg6ni-ypcb-ddr3-cvc-sdf-seed-52,/nix/store/hdh6aq2zdva2j2ci7vp9j0bd98zrg6ni-ypcb-ddr3-cvc-sdf-seed-52/ypcb_00338_1p1_ddr3.cvc.sdf,f65b27c8d1b3c99b746449b438942db15340333efc651b8dfd4eeb97f33aa494,/nix/store/hdh6aq2zdva2j2ci7vp9j0bd98zrg6ni-ypcb-ddr3-cvc-sdf-seed-52/ypcb_00338_1p1_ddr3.placed.json,cf9b22839dd7ab4b2d502ea3c8f40c72ec150b078b05ab81939a9c32d6f4143e
cntvaluein3-skew-locked-seed-52,cntvaluein3-skew-locked,52,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-52-cntvaluein3-skew-locked,/nix/store/bxw6vrvj8910r4sy809bycnmgk8narrx-ypcb-ddr3-bitstream-seed-52-cntvaluein3-skew-locked,/nix/store/bxw6vrvj8910r4sy809bycnmgk8narrx-ypcb-ddr3-bitstream-seed-52-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,88e9b0a7d4422b1ad6c66b57cde987267851173ec05b0d1444a77b76af512749,.#ypcb-ddr3-nextpnr-json-seed-52-cntvaluein3-skew-locked,/nix/store/gy162wvqn7kgr2l2dy0zsl5yb023f2y2-ypcb-ddr3-nextpnr-json-seed-52-cntvaluein3-skew-locked,/nix/store/gy162wvqn7kgr2l2dy0zsl5yb023f2y2-ypcb-ddr3-nextpnr-json-seed-52-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,70dab3b2b11b25e8d87b1e02b9bed9c0916ae4af56f602f586ccd5667d4d86f3,.#ypcb-ddr3-cvc-sdf-seed-52-cntvaluein3-skew-locked,/nix/store/75crk0qx14mrym0ga217642ivkwsb0l2-ypcb-ddr3-cvc-sdf-seed-52-cntvaluein3-skew-locked,/nix/store/75crk0qx14mrym0ga217642ivkwsb0l2-ypcb-ddr3-cvc-sdf-seed-52-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,f24c68329d3ef543606be3b40a252f41a92b0c0f4d3be53be42e512293874387,/nix/store/75crk0qx14mrym0ga217642ivkwsb0l2-ypcb-ddr3-cvc-sdf-seed-52-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,70dab3b2b11b25e8d87b1e02b9bed9c0916ae4af56f602f586ccd5667d4d86f3
baseline-no-lock-seed-53,baseline-no-lock,53,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-53,/nix/store/wfcilsd9zxlhb105x1igxalngyj1pixq-ypcb-ddr3-bitstream-seed-53,/nix/store/wfcilsd9zxlhb105x1igxalngyj1pixq-ypcb-ddr3-bitstream-seed-53/ypcb_00338_1p1_ddr3_openxc7.bit,f030b9316cb2da9933888093a54d84ec122d458dfcb39a9951e7d0ba7224f8dc,.#ypcb-ddr3-nextpnr-json-seed-53,/nix/store/iwgvpsnc2jkr0icqqxq3si5x4d90kkns-ypcb-ddr3-nextpnr-json-seed-53,/nix/store/iwgvpsnc2jkr0icqqxq3si5x4d90kkns-ypcb-ddr3-nextpnr-json-seed-53/ypcb_00338_1p1_ddr3.placed.json,06c2520dbe55618c0b4b1ab6ad71260961ad783144e3833b930fc90ecccce63d,.#ypcb-ddr3-cvc-sdf-seed-53,/nix/store/rc736lk3zxp4y5y68nh1h9h98x9dgi7m-ypcb-ddr3-cvc-sdf-seed-53,/nix/store/rc736lk3zxp4y5y68nh1h9h98x9dgi7m-ypcb-ddr3-cvc-sdf-seed-53/ypcb_00338_1p1_ddr3.cvc.sdf,a60c2e12fb39ca709906ae6f179ea88217ba4f472ef56f6812ecd736d5f0396f,/nix/store/rc736lk3zxp4y5y68nh1h9h98x9dgi7m-ypcb-ddr3-cvc-sdf-seed-53/ypcb_00338_1p1_ddr3.placed.json,06c2520dbe55618c0b4b1ab6ad71260961ad783144e3833b930fc90ecccce63d
cntvaluein3-skew-locked-seed-53,cntvaluein3-skew-locked,53,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-53-cntvaluein3-skew-locked,/nix/store/5q758b8rp9ark2id0zmb9acaazgynljl-ypcb-ddr3-bitstream-seed-53-cntvaluein3-skew-locked,/nix/store/5q758b8rp9ark2id0zmb9acaazgynljl-ypcb-ddr3-bitstream-seed-53-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,dd36a482b954b5c192c60a6b99d5e7100faa1fba29f919ac644da02a270a9966,.#ypcb-ddr3-nextpnr-json-seed-53-cntvaluein3-skew-locked,/nix/store/3kalahydfhpxy9nfjyf170yclfblfcha-ypcb-ddr3-nextpnr-json-seed-53-cntvaluein3-skew-locked,/nix/store/3kalahydfhpxy9nfjyf170yclfblfcha-ypcb-ddr3-nextpnr-json-seed-53-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,f5d8d9de22cc8ecc14f2870e2a0c6eb715ee5e1676a50352fb4e7580c4b57bc0,.#ypcb-ddr3-cvc-sdf-seed-53-cntvaluein3-skew-locked,/nix/store/2zrnigv650jb8r39cgijw2ljb7wddp6s-ypcb-ddr3-cvc-sdf-seed-53-cntvaluein3-skew-locked,/nix/store/2zrnigv650jb8r39cgijw2ljb7wddp6s-ypcb-ddr3-cvc-sdf-seed-53-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fc49772c57d1503b41cf3bc8322ba64aa9c2a827f72d43258f01895482617eea,/nix/store/2zrnigv650jb8r39cgijw2ljb7wddp6s-ypcb-ddr3-cvc-sdf-seed-53-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,f5d8d9de22cc8ecc14f2870e2a0c6eb715ee5e1676a50352fb4e7580c4b57bc0
baseline-no-lock-seed-54,baseline-no-lock,54,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-54,/nix/store/aknpc7vv4hkccqwyrami42nfv2xvsjg6-ypcb-ddr3-bitstream-seed-54,/nix/store/aknpc7vv4hkccqwyrami42nfv2xvsjg6-ypcb-ddr3-bitstream-seed-54/ypcb_00338_1p1_ddr3_openxc7.bit,ab4dd87d6c185e57c42c26a9c4427a84bdaf3094e2c425504de59f905925410e,.#ypcb-ddr3-nextpnr-json-seed-54,/nix/store/lbmzj3szip446im4r8dk358qdhabqvki-ypcb-ddr3-nextpnr-json-seed-54,/nix/store/lbmzj3szip446im4r8dk358qdhabqvki-ypcb-ddr3-nextpnr-json-seed-54/ypcb_00338_1p1_ddr3.placed.json,064964e2048ee76a1af081585bf16205bb47ecf7398e8ac3e080d4e0553f8dfc,.#ypcb-ddr3-cvc-sdf-seed-54,/nix/store/p097hkpi3wkaxflq65k6cvjzq2xqm088-ypcb-ddr3-cvc-sdf-seed-54,/nix/store/p097hkpi3wkaxflq65k6cvjzq2xqm088-ypcb-ddr3-cvc-sdf-seed-54/ypcb_00338_1p1_ddr3.cvc.sdf,8067f046cebff31c16d31b28d44fd176856ed1cb21a73908057197c5f2074b5f,/nix/store/p097hkpi3wkaxflq65k6cvjzq2xqm088-ypcb-ddr3-cvc-sdf-seed-54/ypcb_00338_1p1_ddr3.placed.json,064964e2048ee76a1af081585bf16205bb47ecf7398e8ac3e080d4e0553f8dfc
cntvaluein3-skew-locked-seed-54,cntvaluein3-skew-locked,54,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-54-cntvaluein3-skew-locked,/nix/store/h3vbd8xmdpmnyqij1fznix8njv7xgfdd-ypcb-ddr3-bitstream-seed-54-cntvaluein3-skew-locked,/nix/store/h3vbd8xmdpmnyqij1fznix8njv7xgfdd-ypcb-ddr3-bitstream-seed-54-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,d0bb6314520f60d9c963ee759ec80c8c4ed5b218e0b3022e91e714c19970f98d,.#ypcb-ddr3-nextpnr-json-seed-54-cntvaluein3-skew-locked,/nix/store/56k5nphdarvv934rvsa3813j29i00jfb-ypcb-ddr3-nextpnr-json-seed-54-cntvaluein3-skew-locked,/nix/store/56k5nphdarvv934rvsa3813j29i00jfb-ypcb-ddr3-nextpnr-json-seed-54-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,d7b71fe78492a81ca32dc6be325676172505388349e4d3fb9d1059e413eade43,.#ypcb-ddr3-cvc-sdf-seed-54-cntvaluein3-skew-locked,/nix/store/1rrfiby8rarcbfjgq2x7cn3mqp964hrn-ypcb-ddr3-cvc-sdf-seed-54-cntvaluein3-skew-locked,/nix/store/1rrfiby8rarcbfjgq2x7cn3mqp964hrn-ypcb-ddr3-cvc-sdf-seed-54-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,d14a1ac18ee43f6373dfe22526ee7d413a3bd82919c768089d492f0938f4cf8a,/nix/store/1rrfiby8rarcbfjgq2x7cn3mqp964hrn-ypcb-ddr3-cvc-sdf-seed-54-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,d7b71fe78492a81ca32dc6be325676172505388349e4d3fb9d1059e413eade43
baseline-no-lock-seed-55,baseline-no-lock,55,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-55,/nix/store/m5bpiyhcc719b8s10r66mn7naw85l70r-ypcb-ddr3-bitstream-seed-55,/nix/store/m5bpiyhcc719b8s10r66mn7naw85l70r-ypcb-ddr3-bitstream-seed-55/ypcb_00338_1p1_ddr3_openxc7.bit,6ec26177b607ac7b0e1fac4447c399749d3a7549ae731f747e79b60ed036fa74,.#ypcb-ddr3-nextpnr-json-seed-55,/nix/store/c27c9s8f8j63v1a2za08zjyfwfm0h4gx-ypcb-ddr3-nextpnr-json-seed-55,/nix/store/c27c9s8f8j63v1a2za08zjyfwfm0h4gx-ypcb-ddr3-nextpnr-json-seed-55/ypcb_00338_1p1_ddr3.placed.json,ef7cc00e4d81be1345fac726cec903713f20a1bb0cae9264f23644f7d2567810,.#ypcb-ddr3-cvc-sdf-seed-55,/nix/store/c5igzjqqpcyjvg0knvl8vi4qvvd7qp02-ypcb-ddr3-cvc-sdf-seed-55,/nix/store/c5igzjqqpcyjvg0knvl8vi4qvvd7qp02-ypcb-ddr3-cvc-sdf-seed-55/ypcb_00338_1p1_ddr3.cvc.sdf,c99eada8fa2c00ae813fd4992bae8c52f575ddf864f83fc1fa08860cd0f9db8d,/nix/store/c5igzjqqpcyjvg0knvl8vi4qvvd7qp02-ypcb-ddr3-cvc-sdf-seed-55/ypcb_00338_1p1_ddr3.placed.json,ef7cc00e4d81be1345fac726cec903713f20a1bb0cae9264f23644f7d2567810
