experiment_id,run_group,seed,variant,payload_version,pass,fail_reasons,state_calibrate,instruction_address,calib_complete,bist_done,correct_read_data,wrong_read_data,abort_seen,abort_reason,abort_reason_name,abort_lane,abort_state,abort_instruction,abort_start_index_check,abort_lane_write_dq_late,abort_lane_read_dq_early,abort_dq_target_index,abort_data_start_index,idelay_data_tap_mismatch_seen,idelay_dqs_tap_mismatch_seen,data_mismatch_lane_mask,dqs_mismatch_lane_mask,reset_from_calibrate_ever,reset_from_test_ever,sync_rst_reasserted_after_release,phy_reset_reasserted_after_release,wrong_read_seen,bitstream_sha256,result_json,finished_at,nextpnr_json,cvc_sdf,fasm,interpretation
cntvaluein3-skew-locked-seed-45,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,45,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",0,2,False,False,2,2,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,True,True,True,True,9b6d5be085455524adcd21688d5741c8692012245463165d3b8c0c3fce753b75,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-45.json,2026-05-28T11:50:41.831363+00:00,/nix/store/mrj66a87iw446hbjs51514wich98dw4b-ypcb-ddr3-nextpnr-json-seed-45-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/pw5xjdp03fqz5hrdl0v7x3fjh6ks9mcw-ypcb-ddr3-cvc-sdf-seed-45-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-46,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,46,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,02f62c69843cf2fe71cdaf4bdf1a823b5d0d12e805ed70a4fb03f4fe86254b5e,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-46.json,2026-05-28T11:51:16.977213+00:00,/nix/store/9v1jka5xrizja9rdzhj9sqqgk4rr8npq-ypcb-ddr3-nextpnr-json-seed-46/ypcb_00338_1p1_ddr3.placed.json,/nix/store/0mrjbhwdqxk2xdf7ivj5c0ks5bb16rzi-ypcb-ddr3-cvc-sdf-seed-46/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-46,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,46,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,2f392067d6ec602cae9e98b6396b3e41b2e9638a5e8ff9153c670d8d15db2e97,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-46.json,2026-05-28T11:51:52.136151+00:00,/nix/store/dnm55spgpbcd3s38sqz1wjm5nk05db0x-ypcb-ddr3-nextpnr-json-seed-46-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/czd4fc213sr572ciwza8d6ld6hsfk5ba-ypcb-ddr3-cvc-sdf-seed-46-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-47,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,47,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,8ba78d6cd9bad03a80f674bb12069701b13ce2bb677409325b031786ca8a99b1,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-47.json,2026-05-28T11:53:34.119336+00:00,/nix/store/42k2m6a0wabzs2pg7jh0pg403zyh8kch-ypcb-ddr3-nextpnr-json-seed-47/ypcb_00338_1p1_ddr3.placed.json,/nix/store/6gb58ax36ic3afaws7pms8pp0f0w3l3d-ypcb-ddr3-cvc-sdf-seed-47/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-47,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,47,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,7d4b3a25fa1b774c6587d7573c923e91f6994ae59413cf672a05fc5a82718860,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-47.json,2026-05-28T11:54:09.287839+00:00,/nix/store/9dcpn2fbisg5izy88zk7jjv7kys4nndg-ypcb-ddr3-nextpnr-json-seed-47-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/h6ilrjp5m9sdgs3lx2ddc9g9pjqi054q-ypcb-ddr3-cvc-sdf-seed-47-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-48,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,48,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,55aa05489d1ee2b93e331904c715a86fd5f8aa26bce12dc3b6b06ebe7bf7bb1c,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-48.json,2026-05-28T11:54:44.440987+00:00,/nix/store/bw8cjhfn0837frlljw84hq1rxan2bk11-ypcb-ddr3-nextpnr-json-seed-48/ypcb_00338_1p1_ddr3.placed.json,/nix/store/7pdmhm95mzpl2rnqd0afrm8nkf7i6b0n-ypcb-ddr3-cvc-sdf-seed-48/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-48,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,48,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,1029962,1,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,True,True,True,True,a074fd1bf820eb5b88681c403b7c739297604b6c6505e0e42d84a7019cacbebb,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-48.json,2026-05-28T11:55:10.736273+00:00,/nix/store/48mssjjpzpg3blrpsn6ysdbhn31vqnl3-ypcb-ddr3-nextpnr-json-seed-48-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/dd201k6r0zw9qf2kiznrq6fidbw9qx45-ypcb-ddr3-cvc-sdf-seed-48-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails without abort; final state 17 instruction 22
baseline-no-lock-seed-49,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,49,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,11712e1ffac4d21f29245e5db5e96b774e41b6072b1b5a00d8d766f506775bd1,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-49.json,2026-05-28T11:55:45.897376+00:00,/nix/store/0pif4wp7wc1cnci59gjy0cg74jph3hmz-ypcb-ddr3-nextpnr-json-seed-49/ypcb_00338_1p1_ddr3.placed.json,/nix/store/z0bi7iq6rkisi8l95jr2mq3d9lqpbax0-ypcb-ddr3-cvc-sdf-seed-49/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-49,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,49,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,a819e85c0a0f187c80f6287e6a028e46ce2f869adee315220d6a67fd2c0f2ff4,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-49.json,2026-05-28T11:56:21.122278+00:00,/nix/store/ic86vc08m6awbl41mgf5sc2yqxaflwr5-ypcb-ddr3-nextpnr-json-seed-49-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/l9z7qnbsb96vblh2x0skw54zvx5pxc6h-ypcb-ddr3-cvc-sdf-seed-49-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-50,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,50,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,c64837657d5df9c9cbe2ba6a4542bb1ed1c4427a6c2227f3ed8e0323b9ff697b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-50.json,2026-05-28T11:56:56.249751+00:00,/nix/store/km0l7avljlxq0n56456z50xzs3g53s8x-ypcb-ddr3-nextpnr-json-seed-50/ypcb_00338_1p1_ddr3.placed.json,/nix/store/2l2dr0w6h38plqrsxz65srkqwsw2aynh-ypcb-ddr3-cvc-sdf-seed-50/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-50,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,50,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",2,13,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,cb5e4bd0c2681f144f2adf156a2b6fd9148289eb51a9976c26d6047821464331,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-50.json,2026-05-28T11:58:38.452053+00:00,/nix/store/hfsva6gr21aapn3krwy3yaq7crr2r56k-ypcb-ddr3-nextpnr-json-seed-50-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/i4ycx8wcp5rpxwi1y3qfmbzl6jcbldw7-ypcb-ddr3-cvc-sdf-seed-50-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 2 instruction 13; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-51,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,51,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,b32b6a106b7f4d1a63288b371cdbcf1c751450e068a401e9fbd4bd0dfa84d587,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-51.json,2026-05-28T11:59:13.667933+00:00,/nix/store/0zg2vjwgarsqlyn6z0qsly897z75hbjh-ypcb-ddr3-nextpnr-json-seed-51/ypcb_00338_1p1_ddr3.placed.json,/nix/store/3ayr5vz4y1z2rsmqpsz676gj2kpycdyq-ypcb-ddr3-cvc-sdf-seed-51/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-51,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,51,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",2,13,False,False,0,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,759fa5feb0fa70da874fa72b35598d52e5b83780a2d227c06a5d6e5a3fc66c00,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-51.json,2026-05-28T12:00:56.069884+00:00,/nix/store/x8ivyavshnlnyrpm23810l5sdxjsrddj-ypcb-ddr3-nextpnr-json-seed-51-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/32xikh5z3vq5f910gylhgvxw2cnl1zwg-ypcb-ddr3-cvc-sdf-seed-51-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails without abort; final state 2 instruction 13
baseline-no-lock-seed-52,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,52,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,f0c272ce88bb8dbb280a576a7bfa84abc6c4a4fdbbc3290caafa4c6db403d360,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-52.json,2026-05-28T12:01:31.183853+00:00,/nix/store/cj94fwvaizlsamm4hlwgp3g8hpyw82md-ypcb-ddr3-nextpnr-json-seed-52/ypcb_00338_1p1_ddr3.placed.json,/nix/store/hdh6aq2zdva2j2ci7vp9j0bd98zrg6ni-ypcb-ddr3-cvc-sdf-seed-52/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-52,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,52,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,88e9b0a7d4422b1ad6c66b57cde987267851173ec05b0d1444a77b76af512749,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-52.json,2026-05-28T12:03:13.316372+00:00,/nix/store/gy162wvqn7kgr2l2dy0zsl5yb023f2y2-ypcb-ddr3-nextpnr-json-seed-52-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/75crk0qx14mrym0ga217642ivkwsb0l2-ypcb-ddr3-cvc-sdf-seed-52-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-53,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,53,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,f030b9316cb2da9933888093a54d84ec122d458dfcb39a9951e7d0ba7224f8dc,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-53.json,2026-05-28T12:03:48.450531+00:00,/nix/store/iwgvpsnc2jkr0icqqxq3si5x4d90kkns-ypcb-ddr3-nextpnr-json-seed-53/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rc736lk3zxp4y5y68nh1h9h98x9dgi7m-ypcb-ddr3-cvc-sdf-seed-53/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-53,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,53,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,dd36a482b954b5c192c60a6b99d5e7100faa1fba29f919ac644da02a270a9966,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-53.json,2026-05-28T12:05:30.946374+00:00,/nix/store/3kalahydfhpxy9nfjyf170yclfblfcha-ypcb-ddr3-nextpnr-json-seed-53-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/2zrnigv650jb8r39cgijw2ljb7wddp6s-ypcb-ddr3-cvc-sdf-seed-53-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-54,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,54,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,ab4dd87d6c185e57c42c26a9c4427a84bdaf3094e2c425504de59f905925410e,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-54.json,2026-05-28T12:07:13.288521+00:00,/nix/store/lbmzj3szip446im4r8dk358qdhabqvki-ypcb-ddr3-nextpnr-json-seed-54/ypcb_00338_1p1_ddr3.placed.json,/nix/store/p097hkpi3wkaxflq65k6cvjzq2xqm088-ypcb-ddr3-cvc-sdf-seed-54/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-54,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,54,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,d0bb6314520f60d9c963ee759ec80c8c4ed5b218e0b3022e91e714c19970f98d,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-54.json,2026-05-28T12:07:48.513551+00:00,/nix/store/56k5nphdarvv934rvsa3813j29i00jfb-ypcb-ddr3-nextpnr-json-seed-54-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/1rrfiby8rarcbfjgq2x7cn3mqp964hrn-ypcb-ddr3-cvc-sdf-seed-54-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-55,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,55,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,19,False,False,3,1,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,True,True,True,True,6ec26177b607ac7b0e1fac4447c399749d3a7549ae731f747e79b60ed036fa74,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-55.json,2026-05-28T12:08:14.786748+00:00,/nix/store/c27c9s8f8j63v1a2za08zjyfwfm0h4gx-ypcb-ddr3-nextpnr-json-seed-55/ypcb_00338_1p1_ddr3.placed.json,/nix/store/c5igzjqqpcyjvg0knvl8vi4qvvd7qp02-ypcb-ddr3-cvc-sdf-seed-55/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 17 instruction 19; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-55,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,55,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,d8f18940f26ac69adf69a53d9f897456545743d69155c367739dd6b9f1a2e631,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-55.json,2026-05-28T12:08:49.991704+00:00,/nix/store/2y5ndk8r50cw82bf2aylpgg3xn3qchrr-ypcb-ddr3-nextpnr-json-seed-55-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/ffi53adc419phkjvbaw74rphyzsb1p96-ypcb-ddr3-cvc-sdf-seed-55-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-56,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,56,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,01270feb27576310fa412c77f3036cd62a8648e2ef836be4c96ce877c6af7e7a,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-56.json,2026-05-28T12:09:25.169131+00:00,/nix/store/nlprcdb1xwxxc6il7s90s3iyz5gdx66v-ypcb-ddr3-nextpnr-json-seed-56/ypcb_00338_1p1_ddr3.placed.json,/nix/store/acjyav29iy1ymafb1d6nqiv6dxslivcf-ypcb-ddr3-cvc-sdf-seed-56/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-56,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,56,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,4f1e485edcc6f56f5510e70530ff3e4daaa557a8774bd99be50a95ab17616502,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-56.json,2026-05-28T12:10:00.359545+00:00,/nix/store/p33i5v066qd66c6gigqv7hg3g8cnxcg6-ypcb-ddr3-nextpnr-json-seed-56-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/91wzi8vlcxncj028cjf449il5ys4hc3f-ypcb-ddr3-cvc-sdf-seed-56-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-57,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,57,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",4,13,False,False,0,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,70941448f93c0aa069e7fd11548504aeac8cb29973348acdef6292bb2ac9132c,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-57.json,2026-05-28T12:11:42.705236+00:00,/nix/store/cjc8vsf6vh2gfjp2dwyblc66ajfg6a4s-ypcb-ddr3-nextpnr-json-seed-57/ypcb_00338_1p1_ddr3.placed.json,/nix/store/27apxni2g0baf04xz784588543k6j5xn-ypcb-ddr3-cvc-sdf-seed-57/ypcb_00338_1p1_ddr3.cvc.sdf,,fails without abort; final state 4 instruction 13
cntvaluein3-skew-locked-seed-57,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,57,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,0e5e562e807592a1890f50f2d6808a629296d7d54486f0036daaa038ceed2c73,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-57.json,2026-05-28T12:12:17.944795+00:00,/nix/store/pkd4sa2sa65n1y7y1y505vszd04x3cy2-ypcb-ddr3-nextpnr-json-seed-57-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/kjyfm23jc92kk8id558q4yahxvr3fwl3-ypcb-ddr3-cvc-sdf-seed-57-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-58,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,58,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",4,13,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,fba7f7000765a26f82694f648adcad9db87cb53047ab9ab0ec0e74826ab4ac0a,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-58.json,2026-05-28T12:14:00.054327+00:00,/nix/store/dip9ahfd7d26rjz1ny5b84jqrzzlmwzn-ypcb-ddr3-nextpnr-json-seed-58/ypcb_00338_1p1_ddr3.placed.json,/nix/store/7mcds2x62b81l2x3qxfxjgbwjjbwhjli-ypcb-ddr3-cvc-sdf-seed-58/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 4 instruction 13; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-58,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,58,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,0d3554e80684582fa49f592010ddb9c0144ab88329d92eb439934a499423b88d,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-58.json,2026-05-28T12:14:35.311100+00:00,/nix/store/v527jzc5z2hfbqrk1mb0k8v6q92akj4v-ypcb-ddr3-nextpnr-json-seed-58-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/glbwxrbgiygrggg26382abrycsgqlrpw-ypcb-ddr3-cvc-sdf-seed-58-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-59,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,59,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,575d0e20f2f18388d78d3d8feeb10f0ed4faffb728a3dc15f194441e51357202,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-59.json,2026-05-28T12:15:10.467422+00:00,/nix/store/6ngls7dbxww969r0gw6llgb7fnc46jwy-ypcb-ddr3-nextpnr-json-seed-59/ypcb_00338_1p1_ddr3.placed.json,/nix/store/flvkz6xzl9i64sp919v3w4jh1p42qj7v-ypcb-ddr3-cvc-sdf-seed-59/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-59,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,59,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,8e61df0710a01d820d408445b2293483ce6022e584cfa1f82f41f7ae5ef9779c,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-59.json,2026-05-28T12:15:45.707978+00:00,/nix/store/4yxhd4k9rkyvrcr110pds4sn51nxbahq-ypcb-ddr3-nextpnr-json-seed-59-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/gywjkqi7zrz42mmvqnbc2swx76wqxkw4-ypcb-ddr3-cvc-sdf-seed-59-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-60,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,60,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,237a8cfd29bfbbce4aa8400a95dc6c3be0a13ffefd305c6128ec3f063473e81d,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-60.json,2026-05-28T12:17:28.014147+00:00,/nix/store/6nisv4iy9c42wvl7mj8hdrq1vwd7mak7-ypcb-ddr3-nextpnr-json-seed-60/ypcb_00338_1p1_ddr3.placed.json,/nix/store/jsk4ysb3i05y30j8xkqi3v0cpsf2vq18-ypcb-ddr3-cvc-sdf-seed-60/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
