feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq14__ctrl_none__dq14__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,2,1,347.0,576.0,805.0,411.0,411.0,411.0,-165.0,-394.0,-64.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq7,,endpoint,2,1,2107.0,2336.0,2565.0,2499.0,2499.0,2499.0,163.0,-66.0,-392.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq6,,endpoint,2,1,2025.0,2253.5,2482.0,2414.0,2414.0,2414.0,160.5,-68.0,-389.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__dq_iologic__lane1__dq13__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq13,,endpoint,2,1,2056.0,2400.0,2744.0,2259.0,2259.0,2259.0,-141.0,-485.0,-203.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq2,,endpoint,2,1,1276.0,1652.0,2028.0,1786.0,1786.0,1786.0,134.0,-242.0,-510.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,2,1,1654.0,1830.0,2006.0,1700.0,1700.0,1700.0,-130.0,-306.0,-46.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq5,,endpoint,2,1,1542.0,1684.5,1827.0,1564.0,1564.0,1564.0,-120.5,-263.0,-22.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq0,,endpoint,2,1,1271.0,1702.5,2134.0,1819.0,1819.0,1819.0,116.5,-315.0,-548.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,2,1,1343.0,1500.0,1657.0,1597.0,1597.0,1597.0,97.0,-60.0,-254.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq11,,endpoint,2,1,2233.0,2488.5,2744.0,2394.0,2394.0,2394.0,-94.5,-350.0,-161.0,0.5,fail_higher,0.5,0.0,overlap,0.0
