experiment_id,seed,variant,bitstream,result_json,log,returncode,status
explicit-invalid-sample-state-heldout-seed5,5,explicit-invalid-sample-state,/nix/store/z9066y0c4p9ii2h9cnas7vmwp29hzmfs-ypcb-ddr3-bitstream-seed-5/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed5.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed5.log,0,pass
explicit-invalid-sample-state-heldout-seed6,6,explicit-invalid-sample-state,/nix/store/l0iawa7c71id85hj2rf8ab33n92chvyf-ypcb-ddr3-bitstream-seed-6/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed6.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed6.log,0,pass
explicit-invalid-sample-state-heldout-seed27,27,explicit-invalid-sample-state,/nix/store/g0g287migc51nlz39lkwx0hd3cic83dd-ypcb-ddr3-bitstream-seed-27/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed27.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed27.log,0,pass
explicit-invalid-sample-state-heldout-seed2,2,explicit-invalid-sample-state,/nix/store/82azkrfy0l3lbjgish5q7xm8zfihrvsm-ypcb-ddr3-bitstream-seed-2/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed2.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed2.log,0,pass
explicit-invalid-sample-state-heldout-seed11,11,explicit-invalid-sample-state,/nix/store/5pf81b0baqd9y7ydg3ib2q72gf2vakbz-ypcb-ddr3-bitstream-seed-11/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed11.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed11.log,0,pass
explicit-invalid-sample-state-heldout-seed12,12,explicit-invalid-sample-state,/nix/store/imkflmrz06jnw9qwa8g993maijakancg-ypcb-ddr3-bitstream-seed-12/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed12.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed12.log,2,fail
explicit-invalid-sample-state-heldout-seed16,16,explicit-invalid-sample-state,/nix/store/xbzll75s04md0js3qy7dcy6rks7k9yh6-ypcb-ddr3-bitstream-seed-16/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed16.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed16.log,2,fail
explicit-invalid-sample-state-heldout-seed20,20,explicit-invalid-sample-state,/nix/store/smj0s75c0v9s8b55pcpnmnc8cdbahi3m-ypcb-ddr3-bitstream-seed-20/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed20.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed20.log,2,fail
explicit-invalid-sample-state-heldout-seed3,3,explicit-invalid-sample-state,/nix/store/lcdhgrcs44001w8yxnw8mijy62fkp080-ypcb-ddr3-bitstream-seed-3/ypcb_00338_1p1_ddr3_openxc7.bit,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed3.json,artifacts/hardware/explicit-invalid-sample-state-heldout-gate1/explicit-invalid-sample-state-heldout-seed3.log,0,pass
