feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,lane_spread,reset_release,all,,,lane,6,5,540.0,699.0,855.0,584.0,764.0,944.0,65.0,-271.0,-404.0,0.683333,fail_higher,0.683333,0.366667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,0,endpoint,6,5,711.0,919.5,1634.0,794.0,1060.0,1807.0,140.5,-840.0,-1096.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,2,endpoint,6,5,444.0,1019.5,1197.0,676.0,1128.0,1488.0,108.5,-521.0,-1044.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,6,5,795.0,995.5,1715.0,925.0,1090.0,1819.0,94.5,-790.0,-1024.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
direct_max__dqs_iologic__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane0,dqs0,,endpoint,6,5,2775.0,3630.0,3900.0,3089.0,3855.0,4289.0,225.0,-811.0,-1514.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
lane_spread__dqs_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane0,,,lane,6,5,2775.0,3630.0,3900.0,3089.0,3855.0,4289.0,225.0,-811.0,-1514.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
direct_max__dqs_iologic__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane1,dqs1,,endpoint,6,5,2355.0,3240.0,3630.0,2700.0,3464.0,3900.0,224.0,-930.0,-1545.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
lane_spread__dqs_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane1,,,lane,6,5,2355.0,3240.0,3630.0,2700.0,3464.0,3900.0,224.0,-930.0,-1545.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,6,5,726.0,825.0,1667.0,777.0,955.0,1812.0,130.0,-890.0,-1086.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,6,5,883.0,1039.0,1774.0,1008.0,1156.0,1738.0,117.0,-766.0,-855.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
direct_max__dq_iologic__lane1__dq9__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq9,,endpoint,6,5,1861.0,2080.5,2401.0,1758.0,2186.0,2895.0,105.5,-643.0,-1034.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
