feature_a,feature_b,n_pass,n_fail,auc_pair_score_fail_higher,auc_best,fail_minus_pass_median_score
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,937.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,911.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,895.5
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,879.5
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,805.5
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,803.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.833333,0.833333,800.0
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,706.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,677.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,677.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,653.5
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.833333,0.833333,648.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.833333,0.833333,631.0
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.833333,0.833333,609.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.833333,0.833333,601.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,573.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,557.5
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,552.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,533.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,5,0.833333,0.833333,523.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.833333,0.833333,507.0
direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,488.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,486.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.833333,0.833333,476.5
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,450.0
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,430.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,5,0.833333,0.833333,381.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,371.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,370.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.833333,0.833333,362.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,5,0.833333,0.833333,310.5
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,5,0.833333,0.833333,257.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.833333,0.833333,177.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.833333,0.833333,164.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,919.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,918.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,890.0
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,882.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,849.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,836.0
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,824.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.8,0.8,764.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,756.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,5,0.8,0.8,747.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,673.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,649.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,636.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,612.5
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,611.5
direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.8,0.8,607.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,606.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,6,5,0.8,0.8,594.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,5,0.8,0.8,559.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,558.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,6,5,0.8,0.8,557.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,524.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,501.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,486.0
direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.8,0.8,417.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.8,0.8,374.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,373.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,361.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,350.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,322.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,313.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,297.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,5,0.8,0.8,244.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.8,0.8,233.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.8,0.8,183.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,6,5,0.766667,0.766667,1153.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,6,5,0.766667,0.766667,1120.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.766667,0.766667,864.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.766667,0.766667,817.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.766667,0.766667,755.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,739.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.766667,0.766667,691.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,655.0
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,596.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.766667,0.766667,593.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,570.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,567.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,555.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,555.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,522.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.766667,0.766667,519.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,517.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.766667,0.766667,505.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,5,0.766667,0.766667,480.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.766667,0.766667,401.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,384.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.766667,0.766667,369.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.766667,0.766667,358.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.766667,0.766667,343.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,283.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,258.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,228.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.766667,0.766667,134.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,925.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,6,5,0.733333,0.733333,783.5
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,752.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,716.5
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,702.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,647.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,634.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.733333,0.733333,633.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,5,0.733333,0.733333,628.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,628.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,610.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,605.5
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,533.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.733333,0.733333,500.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,469.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,443.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,438.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,423.0
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,403.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,399.5
direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,386.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.733333,0.733333,385.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.733333,0.733333,375.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,6,5,0.733333,0.733333,371.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,367.5
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,323.0
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,305.5
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,278.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,261.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,238.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,231.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,216.0
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.733333,0.733333,210.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,177.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_0__endpoint__value_ps,6,5,0.733333,0.733333,139.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.7,0.7,799.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,6,5,0.7,0.7,747.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,6,5,0.7,0.7,666.5
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_4__endpoint__value_ps,6,5,0.7,0.7,627.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,5,0.7,0.7,625.5
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,6,5,0.7,0.7,609.0
direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq0__ctrl_none__endpoint__value_ps,6,5,0.7,0.7,546.5
direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,6,5,0.7,0.7,523.5
