sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed3-exact-abort-baseline,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,3,lane_control_bit,1,1809.0,1809.0,1809.0,1809.0,0.0,0.0
seed3-exact-abort-baseline,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,4,lane_control_bit,1,1078.0,1078.0,1078.0,1078.0,0.0,0.0
seed3-exact-abort-baseline,pass,direct_max,clocking,all,,,endpoint,2058,119.0,1110.0,1179.0,6105.0,5986.0,6105.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq0,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-exact-abort-baseline,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1340.0,2016.0,2183.0,2183.0,2183.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1314.0,2002.0,2130.0,2130.0,2130.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,55,0.0,1213.0,1965.0,2069.0,2069.0,2069.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,55,0.0,1036.0,1950.0,2430.0,2430.0,2430.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq4,,endpoint,55,0.0,1179.0,1995.0,2130.0,2130.0,2130.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq5,,endpoint,57,0.0,1263.0,1904.0,1985.0,1985.0,1985.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq6,,endpoint,55,0.0,1279.0,1965.0,2025.0,2025.0,2025.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane0,dq7,,endpoint,55,0.0,1498.0,2025.0,2107.0,2107.0,2107.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq10,,endpoint,61,0.0,1771.0,2835.0,3319.0,3319.0,3319.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq11,,endpoint,58,0.0,1533.0,2744.0,2744.0,2744.0,2744.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq12,,endpoint,57,0.0,1587.0,2714.0,2865.0,2865.0,2865.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq13,,endpoint,58,0.0,1537.0,2684.0,2744.0,2744.0,2744.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq14,,endpoint,57,0.0,1536.0,2714.0,2982.0,2982.0,2982.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq15,,endpoint,55,0.0,1421.0,2384.0,2476.0,2476.0,2476.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq8,,endpoint,55,0.0,1684.0,2654.0,3141.0,3141.0,3141.0
seed3-exact-abort-baseline,pass,direct_max,dq_iologic,lane1,dq9,,endpoint,56,0.0,1386.0,2505.0,2595.0,2595.0,2595.0
seed3-exact-abort-baseline,pass,direct_max,dqs_iologic,lane0,dqs0,,endpoint,48,0.0,1593.5,3269.0,3329.0,3329.0,3329.0
seed3-exact-abort-baseline,pass,direct_max,dqs_iologic,lane1,dqs1,,endpoint,48,0.0,1279.0,2940.0,3015.0,3015.0,3015.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,1,2049.0,2049.0,2049.0,2049.0,0.0,2049.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,1,2066.0,2066.0,2066.0,2066.0,0.0,2066.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,1,2217.0,2217.0,2217.0,2217.0,0.0,2217.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,1,2101.0,2101.0,2101.0,2101.0,0.0,2101.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,1,1654.0,1654.0,1654.0,1654.0,0.0,1654.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,1,2108.0,2108.0,2108.0,2108.0,0.0,2108.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,1,2042.0,2042.0,2042.0,2042.0,0.0,2042.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,1,2309.0,2309.0,2309.0,2309.0,0.0,2309.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,1,2193.0,2193.0,2193.0,2193.0,0.0,2193.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,1,1741.0,1741.0,1741.0,1741.0,0.0,1741.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,1,2154.0,2154.0,2154.0,2154.0,0.0,2154.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,1,2073.0,2073.0,2073.0,2073.0,0.0,2073.0
